time_chanNI9205_2,PT_N2_01,PT_N2_03,PT_N2_04,PT_N2_23,PT_GO2_01,PT_GO2_02,PT_H2_01,PT_H2_02,PT_GO2_04_2,PT_FU_05,PT_FU_06,PT_GO2_03_2
1.7758758497247355e+18,-277.1737976074219,-277.1737976074219,-299.02227783203125,-284.30328369140625,-270.9642028808594,-306.61175537109375,-279.70361328125,-265.9045715332031,108.25556945800781,43.30222702026367,43.30222702026367,-299.0869140625
1.7758758497257362e+18,-297.87237548828125,-293.5026550292969,-265.444580078125,-304.5419006347656,-261.07489013671875,-273.7240295410156,-276.25384521484375,-262.2248229980469,108.25556945800781,43.30222702026367,43.30222702026367,-300.981201171875
1.7758758497267366e+18,-256.7052001953125,-298.56231689453125,-265.214599609375,-298.56231689453125,-261.30487060546875,-284.9932556152344,-252.5654754638672,-291.20281982421875,108.25556945800781,43.30222702026367,43.30222702026367,-299.85693359375
1.775875849727737e+18,-296.4924621582031,-286.1431579589844,-307.7616882324219,-288.4430236816406,-307.3017272949219,-277.4037780761719,-299.2522888183594,-277.4037780761719,108.25556945800781,43.30222702026367,43.30222702026367,-299.1793212890625
1.7758758497287375e+18,-291.43280029296875,-274.1839904785156,-291.66278076171875,-272.8040771484375,-290.74285888671875,-264.984619140625,-285.6831970214844,-261.99481201171875,108.25556945800781,43.30222702026367,43.30222702026367,-298.1628723144531
1.7758758497297382e+18,-316.5010986328125,-290.28289794921875,-304.5419006347656,-300.1722106933594,-290.74285888671875,-297.1824035644531,-277.6337585449219,-304.0819396972656,108.25556945800781,43.30222702026367,43.30222702026367,-299.9647521972656
1.7758758497307387e+18,-301.0921630859375,-302.0120849609375,-268.66436767578125,-300.8621520996094,-307.5317077636719,-302.0120849609375,-261.53485107421875,-282.69342041015625,108.25556945800781,43.30222702026367,43.30222702026367,-299.85693359375
1.7758758497317391e+18,-310.29150390625,-299.4822692871094,-296.7224426269531,-325.4704895019531,-282.0034484863281,-313.74127197265625,-295.342529296875,-278.0937194824219,108.25556945800781,43.30222702026367,43.30222702026367,-301.181396484375
1.7758758497327396e+18,-315.5811462402344,-288.4430236816406,-310.29150390625,-290.05291748046875,-303.6219787597656,-285.6831970214844,-297.41241455078125,-300.8621520996094,108.25556945800781,43.30222702026367,43.30222702026367,-301.4740295410156
1.7758758497337403e+18,-310.5215148925781,-309.6015625,-282.46343994140625,-326.6203918457031,-278.78369140625,-311.4414367675781,-293.5026550292969,-305.69183349609375,108.25556945800781,43.30222702026367,43.30222702026367,-300.56536865234375
1.7758758497347407e+18,-299.2522888183594,-320.64080810546875,-300.6321716308594,-316.0411376953125,-295.342529296875,-308.4516296386719,-285.6831970214844,-313.28131103515625,108.25556945800781,43.30222702026367,43.30222702026367,-301.350830078125
1.7758758497357412e+18,-308.91162109375,-331.4500732421875,-310.0615234375,-339.95947265625,-304.3119201660156,-326.3904113769531,-300.1722106933594,-320.87078857421875,108.25556945800781,43.30222702026367,43.30222702026367,-299.5335388183594
1.7758758497367416e+18,-317.1910400390625,-295.5725402832031,-318.5709533691406,-294.882568359375,-315.1211853027344,-288.9029846191406,-309.6015625,-296.7224426269531,108.25556945800781,43.30222702026367,43.30222702026367,-300.65777587890625
1.7758758497377423e+18,-313.51129150390625,-312.59136962890625,-312.59136962890625,-311.2114562988281,-311.4414367675781,-302.9320373535156,-314.2012634277344,-303.8519592285156,108.25556945800781,43.30222702026367,43.30222702026367,-300.2573547363281
1.7758758497387428e+18,-288.6730041503906,-296.0325012207031,-310.29150390625,-311.9013977050781,-281.7734680175781,-288.2130432128906,-289.8229064941406,-318.8009338378906,108.25556945800781,43.30222702026367,43.30222702026367,-300.59619140625
1.7758758497397432e+18,-292.1227722167969,-280.16357421875,-298.33233642578125,-312.82135009765625,-283.84332275390625,-283.15338134765625,-298.79229736328125,-299.9422302246094,108.25556945800781,43.30222702026367,43.30222702026367,-298.6248779296875
1.7758758497407437e+18,-264.294677734375,-300.1722106933594,-312.59136962890625,-300.8621520996094,-269.12432861328125,-263.6047058105469,-280.8535461425781,-316.0411376953125,108.25556945800781,43.30222702026367,43.30222702026367,-300.47296142578125
1.7758758497417444e+18,-298.56231689453125,-271.8841552734375,-264.984619140625,-308.681640625,-271.8841552734375,-285.4532165527344,-297.87237548828125,-277.1737976074219,108.25556945800781,43.30222702026367,43.30222702026367,-300.4267883300781
1.7758758497427448e+18,-303.6219787597656,-285.2232360839844,-302.2420654296875,-283.15338134765625,-302.7020263671875,-279.24365234375,-281.5434875488281,-282.92340087890625,108.25556945800781,43.30222702026367,43.30222702026367,-299.90313720703125
1.7758758497437453e+18,-290.28289794921875,-275.33392333984375,-290.05291748046875,-273.0340576171875,-295.5725402832031,-266.5945129394531,-286.1431579589844,-266.1345520019531,108.25556945800781,43.30222702026367,43.30222702026367,-298.532470703125
1.7758758497447457e+18,-312.1313781738281,-282.69342041015625,-305.92181396484375,-281.0835266113281,-302.9320373535156,-281.3135070800781,-285.2232360839844,-279.24365234375,108.25556945800781,43.30222702026367,43.30222702026367,-299.4873352050781
1.7758758497457464e+18,-295.8025207519531,-268.89434814453125,-296.2624816894531,-271.8841552734375,-285.6831970214844,-291.20281982421875,-256.7052001953125,-299.7122497558594,108.25556945800781,43.30222702026367,43.30222702026367,-298.8096923828125
1.775875849746747e+18,-292.5827331542969,-296.7224426269531,-292.5827331542969,-295.342529296875,-293.962646484375,-288.6730041503906,-298.79229736328125,-284.7632751464844,108.25556945800781,43.30222702026367,43.30222702026367,-299.3025207519531
1.7758758497477473e+18,-292.1227722167969,-308.4516296386719,-272.3441162109375,-309.1416015625,-292.5827331542969,-288.2130432128906,-314.2012634277344,-286.1431579589844,108.25556945800781,43.30222702026367,43.30222702026367,-300.8117980957031
1.7758758497487478e+18,-311.9013977050781,-288.4430236816406,-310.5215148925781,-287.2930908203125,-306.38177490234375,-283.38336181640625,-302.0120849609375,-291.43280029296875,108.25556945800781,43.30222702026367,43.30222702026367,-299.3795166015625
1.7758758497497485e+18,-284.30328369140625,-320.87078857421875,-284.07330322265625,-321.33074951171875,-281.0835266113281,-316.0411376953125,-275.79388427734375,-317.1910400390625,108.25556945800781,43.30222702026367,43.30222702026367,-300.9657897949219
1.775875849750749e+18,-315.5811462402344,-298.79229736328125,-317.6510009765625,-302.4720458984375,-312.36138916015625,-296.2624816894531,-309.6015625,-293.2726745605469,108.25556945800781,43.30222702026367,43.30222702026367,-299.31793212890625
1.7758758497517494e+18,-308.91162109375,-316.5010986328125,-311.9013977050781,-330.0701599121094,-306.15179443359375,-327.77032470703125,-299.2522888183594,-333.0599670410156,108.25556945800781,43.30222702026367,43.30222702026367,-302.10546875
1.7758758497527498e+18,-286.6031494140625,-317.6510009765625,-287.9830322265625,-322.9406433105469,-284.30328369140625,-313.05133056640625,-280.6235656738281,-319.4908752441406,108.25556945800781,43.30222702026367,43.30222702026367,-300.54998779296875
1.7758758497537505e+18,-332.8299865722656,-304.3119201660156,-313.28131103515625,-317.1910400390625,-285.2232360839844,-312.36138916015625,-286.6031494140625,-306.15179443359375,108.25556945800781,43.30222702026367,43.30222702026367,-299.4411315917969
1.775875849754751e+18,-314.8912048339844,-287.9830322265625,-303.8519592285156,-314.2012634277344,-290.97283935546875,-320.18084716796875,-287.0631103515625,-318.3409729003906,108.25556945800781,43.30222702026367,43.30222702026367,-299.6721496582031
1.7758758497557514e+18,-296.7224426269531,-317.6510009765625,-292.8127136230469,-328.69024658203125,-286.8331298828125,-313.97125244140625,-283.38336181640625,-316.5010986328125,108.25556945800781,43.30222702026367,43.30222702026367,-301.13519287109375
1.775875849756752e+18,-285.2232360839844,-297.87237548828125,-296.7224426269531,-274.8739318847656,-296.7224426269531,-268.20440673828125,-270.7342224121094,-300.4021911621094,108.25556945800781,43.30222702026367,43.30222702026367,-299.70294189453125
1.7758758497577526e+18,-288.4430236816406,-316.0411376953125,-287.7530517578125,-277.6337585449219,-297.64239501953125,-273.9540100097656,-257.3951416015625,-301.0921630859375,108.25556945800781,43.30222702026367,43.30222702026367,-299.287109375
1.775875849758753e+18,-281.5434875488281,-283.15338134765625,-312.1313781738281,-280.6235656738281,-276.9438171386719,-298.33233642578125,-254.4053497314453,-273.0340576171875,108.25556945800781,43.30222702026367,43.30222702026367,-301.2430114746094
1.7758758497597535e+18,-268.43438720703125,-294.422607421875,-280.16357421875,-270.0442810058594,-291.43280029296875,-267.5144348144531,-281.5434875488281,-282.2334289550781,108.25556945800781,43.30222702026367,43.30222702026367,-299.8261413574219
1.775875849760754e+18,-302.4720458984375,-298.56231689453125,-261.53485107421875,-286.1431579589844,-284.5332946777344,-263.6047058105469,-271.1941833496094,-308.681640625,108.25556945800781,43.30222702026367,43.30222702026367,-300.1341552734375
1.7758758497617546e+18,-263.3747253417969,-289.3629455566406,-297.41241455078125,-269.8143005371094,-279.70361328125,-312.82135009765625,-272.1141357421875,-276.48382568359375,108.25556945800781,43.30222702026367,43.30222702026367,-300.56536865234375
1.775875849762755e+18,-267.97442626953125,-294.882568359375,-298.56231689453125,-273.7240295410156,-283.61334228515625,-310.9814758300781,-274.8739318847656,-277.6337585449219,108.25556945800781,43.30222702026367,43.30222702026367,-300.1187744140625
1.7758758497637555e+18,-318.1109924316406,-290.51287841796875,-292.3527526855469,-311.6714172363281,-264.754638671875,-298.79229736328125,-273.2640686035156,-279.70361328125,108.25556945800781,43.30222702026367,43.30222702026367,-299.7799377441406
1.775875849764756e+18,-316.0411376953125,-287.9830322265625,-284.07330322265625,-321.10076904296875,-293.5026550292969,-270.9642028808594,-291.43280029296875,-320.87078857421875,108.25556945800781,43.30222702026367,43.30222702026367,-300.6885986328125
1.7758758497657567e+18,-302.7020263671875,-326.8503723144531,-307.3017272949219,-293.0426940917969,-274.8739318847656,-303.1620178222656,-316.0411376953125,-300.8621520996094,108.25556945800781,43.30222702026367,43.30222702026367,-301.39703369140625
1.775875849766757e+18,-316.0411376953125,-299.7122497558594,-327.31036376953125,-303.8519592285156,-328.92022705078125,-299.4822692871094,-302.7020263671875,-311.6714172363281,108.25556945800781,43.30222702026367,43.30222702026367,-300.2573547363281
1.7758758497677576e+18,-280.8535461425781,-305.46185302734375,-315.5811462402344,-331.4500732421875,-310.9814758300781,-309.37158203125,-281.7734680175781,-289.1329650878906,108.25556945800781,43.30222702026367,43.30222702026367,-300.781005859375
1.775875849768758e+18,-332.1400146484375,-299.2522888183594,-316.0411376953125,-322.4806823730469,-282.69342041015625,-315.8111267089844,-297.64239501953125,-285.9131774902344,108.25556945800781,43.30222702026367,43.30222702026367,-302.8600769042969
1.7758758497697585e+18,-318.1109924316406,-307.7616882324219,-273.7240295410156,-321.33074951171875,-323.400634765625,-295.5725402832031,-310.5215148925781,-312.36138916015625,108.25556945800781,43.30222702026367,43.30222702026367,-299.271728515625
1.7758758497707592e+18,-327.54034423828125,-314.6612243652344,-282.2334289550781,-320.87078857421875,-293.5026550292969,-285.4532165527344,-307.0717468261719,-290.05291748046875,108.25556945800781,43.30222702026367,43.30222702026367,-300.93499755859375
1.7758758497717596e+18,-327.77032470703125,-300.6321716308594,-318.8009338378906,-304.77191162109375,-292.5827331542969,-307.7616882324219,-268.43438720703125,-314.6612243652344,108.25556945800781,43.30222702026367,43.30222702026367,-298.71728515625
1.77587584977276e+18,-312.59136962890625,-289.1329650878906,-288.6730041503906,-325.010498046875,-288.2130432128906,-277.4037780761719,-298.56231689453125,-291.20281982421875,108.25556945800781,43.30222702026367,43.30222702026367,-299.1793212890625
1.7758758497737605e+18,-307.5317077636719,-287.9830322265625,-288.4430236816406,-321.33074951171875,-280.16357421875,-273.9540100097656,-296.2624816894531,-287.2930908203125,108.25556945800781,43.30222702026367,43.30222702026367,-299.04071044921875
1.7758758497747612e+18,-275.79388427734375,-272.8040771484375,-290.97283935546875,-317.4210205078125,-277.4037780761719,-263.1447448730469,-272.5740966796875,-302.4720458984375,108.25556945800781,43.30222702026367,43.30222702026367,-300.27276611328125
1.7758758497757617e+18,-306.8417663574219,-280.6235656738281,-275.56390380859375,-300.6321716308594,-266.1345520019531,-269.35430908203125,-287.7530517578125,-279.24365234375,108.25556945800781,43.30222702026367,43.30222702026367,-297.962646484375
1.775875849776762e+18,-284.9932556152344,-286.1431579589844,-296.2624816894531,-268.89434814453125,-281.7734680175781,-288.9029846191406,-252.10549926757812,-292.1227722167969,108.25556945800781,43.30222702026367,43.30222702026367,-299.14849853515625
1.7758758497777626e+18,-317.4210205078125,-284.7632751464844,-274.8739318847656,-306.61175537109375,-262.4548034667969,-276.48382568359375,-286.1431579589844,-265.674560546875,108.25556945800781,43.30222702026367,43.30222702026367,-298.9637145996094
