time_chanNI9213_1,TC_LO2_03,TC_GO2_04_1,TC_GO2_04_2,TC_FU_01,TC_GO2_05,TC_H2_03,TC_FU_02,TC_LO2_04,TC_GG_01,TC_FU_04,TC_FU_05,TC_N2_12_1,TC_LO2_05,TC_LO2_07
1.7758758497150428e+18,2297.8583984375,22.016963958740234,2297.8583984375,2297.8583984375,2297.8583984375,2297.8583984375,2297.8583984375,24.57840919494629,2297.8583984375,2297.8583984375,2297.8583984375,2297.8583984375,2297.8583984375,2297.8583984375
1.7758758497275407e+18,2297.94091796875,22.146413803100586,2297.94091796875,2297.94091796875,2297.94091796875,2297.94091796875,2297.94091796875,24.66464614868164,2297.94091796875,2297.94091796875,2297.94091796875,2297.94091796875,2297.94091796875,2297.94091796875
1.7758758497400384e+18,2297.81884765625,22.074758529663086,2297.81884765625,2297.81884765625,2297.81884765625,2297.81884765625,2297.81884765625,24.544004440307617,2297.81884765625,2297.81884765625,2297.81884765625,2297.81884765625,2297.81884765625,2297.81884765625
1.775875849752536e+18,2297.82177734375,22.07506561279297,2297.82177734375,2297.82177734375,2297.82177734375,2297.82177734375,2297.82177734375,24.48385238647461,2297.82177734375,2297.82177734375,2297.82177734375,2297.82177734375,2297.82177734375,2297.82177734375
1.7758758497650337e+18,2297.935546875,22.207921981811523,2297.935546875,2297.935546875,2297.935546875,2297.935546875,2297.935546875,24.559659957885742,2297.935546875,2297.935546875,2297.935546875,2297.935546875,2297.935546875,2297.935546875
1.7758758497775347e+18,2297.86669921875,22.083406448364258,2297.86669921875,2297.86669921875,2297.86669921875,2297.86669921875,2297.86669921875,24.61793327331543,2297.86669921875,2297.86669921875,2297.86669921875,2297.86669921875,2297.86669921875,2297.86669921875
1.7758758497900357e+18,2297.9716796875,22.07538414001465,2297.9716796875,2297.9716796875,2297.9716796875,2297.9716796875,2297.9716796875,24.6131591796875,2297.9716796875,2297.9716796875,2297.9716796875,2297.9716796875,2297.9716796875,2297.9716796875
1.7758758498025367e+18,2297.945068359375,22.11593246459961,2297.945068359375,2297.945068359375,2297.945068359375,2297.945068359375,2297.945068359375,24.574012756347656,2297.945068359375,2297.945068359375,2297.945068359375,2297.945068359375,2297.945068359375,2297.945068359375
1.775875849815038e+18,2297.911376953125,22.111068725585938,2297.911376953125,2297.911376953125,2297.911376953125,2297.911376953125,2297.911376953125,24.67068099975586,2297.911376953125,2297.911376953125,2297.911376953125,2297.911376953125,2297.911376953125,2297.911376953125
1.7758758498275382e+18,2297.994873046875,22.07969856262207,2297.994873046875,2297.994873046875,2297.994873046875,2297.994873046875,2297.994873046875,24.710216522216797,2297.994873046875,2297.994873046875,2297.994873046875,2297.994873046875,2297.994873046875,2297.994873046875
