time,PT_FU_02,PT_N2_05,PT_GO2_04_1,PT_N2_19,PT_FU_01_1,PT_LO2_05,PT_N2_06,PT_GO2_03_1,PT_N2_12_2,PT_N2_08,PT_LO2_07,PT_N2_15,PT_N2_16,PT_N2_17,PT_FU_01_2,PT_GO2_05,PT_N2_01,PT_N2_03,PT_N2_04,PT_N2_23,PT_GO2_01,PT_GO2_02,PT_H2_01,PT_H2_02,PT_GO2_04_2,PT_FU_05,PT_FU_06,PT_GO2_03_2,PT_H2_03,PT_LO2_03,PT_LO2_04,PT_TI_01,PT_GG_01,PT_FU_04,Accel_AI,TC_LO2_03,TC_GO2_04_1,TC_GO2_04_2,TC_FU_01,TC_GO2_05,TC_H2_03,TC_FU_02,TC_LO2_04,TC_GG_01,TC_FU_04,TC_FU_05,TC_N2_12_1,TC_LO2_05,TC_LO2_07,ER_N2_06_state,ER_GO2_03_state,Accel_state,PV_N2_17_state,PV_N2_18_state,PV_N2_19_state,PV_LO2_03_state,PV_LO2_05_state,PV_LO2_01_state,PV_GO2_04_state,PV_FU_02_state,PV_FU_04_state,PV_LO2_04_state,SN_N2_08_state,SN_N2_09_state,SN_GO2_05_state,SN_H2_03_state,SN_N2_20_state,SN_N2_13_state,SN_N2_22_state,SN_N2_10_1_state,SN_N2_10_2_state,SN_CO2_01_state,SN_N2_11_state,SN_N2_12_state,Spark_Plug_state
1.7758758500740662e+18,-375.3422546386719,-1250.7279052734375,-375.1863708496094,-75.01993560791016,-499.8448791503906,-374.7885437011719,-360.6256408691406,-374.8860168457031,-375.3097229003906,-1250.915283203125,-375.1200866699219,-74.99962615966797,-74.96853637695312,-74.95536804199219,-499.7450866699219,-374.6874084472656,-299.02227783203125,-271.1941833496094,-299.4822692871094,-290.05291748046875,-276.48382568359375,-311.6714172363281,-276.9438171386719,-278.5536804199219,108.25556945800781,43.30222702026367,43.30222702026367,-300.5191650390625,-215.71531677246094,-21.572189331054688,-21.570873260498047,-21.571531295776367,-21.571531295776367,-21.571531295776367,-180.45994567871094,2297.912109375,22.110549926757812,2297.912109375,2297.912109375,2297.912109375,2297.912109375,2297.912109375,24.619403839111328,2297.912109375,2297.912109375,2297.912109375,2297.912109375,2297.912109375,2297.912109375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7758758500742697e+18,-375.3422546386719,-1250.7279052734375,-375.1863708496094,-75.01993560791016,-499.8448791503906,-374.7885437011719,-360.6256408691406,-374.8860168457031,-375.3097229003906,-1250.915283203125,-375.1200866699219,-74.99962615966797,-74.96853637695312,-74.95536804199219,-499.7450866699219,-374.6874084472656,-299.02227783203125,-271.1941833496094,-299.4822692871094,-290.05291748046875,-276.48382568359375,-311.6714172363281,-276.9438171386719,-278.5536804199219,108.25556945800781,43.30222702026367,43.30222702026367,-300.5191650390625,-215.71531677246094,-21.572189331054688,-21.570873260498047,-21.571531295776367,-21.571531295776367,-21.571531295776367,-180.45994567871094,2297.912109375,22.110549926757812,2297.912109375,2297.912109375,2297.912109375,2297.912109375,2297.912109375,24.619403839111328,2297.912109375,2297.912109375,2297.912109375,2297.912109375,2297.912109375,2297.912109375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7758758500747758e+18,-375.3422546386719,-1250.7279052734375,-375.1863708496094,-75.01993560791016,-499.8448791503906,-374.7885437011719,-360.6256408691406,-374.8860168457031,-375.3097229003906,-1250.915283203125,-375.1200866699219,-74.99962615966797,-74.96853637695312,-74.95536804199219,-499.7450866699219,-374.6874084472656,-279.013671875,-293.962646484375,-272.3441162109375,-295.8025207519531,-265.214599609375,-287.5230712890625,-257.6251220703125,-294.192626953125,108.25556945800781,43.30222702026367,43.30222702026367,-300.0571594238281,-215.71531677246094,-21.572189331054688,-21.570873260498047,-21.571531295776367,-21.571531295776367,-21.571531295776367,-180.45994567871094,2297.912109375,22.110549926757812,2297.912109375,2297.912109375,2297.912109375,2297.912109375,2297.912109375,24.619403839111328,2297.912109375,2297.912109375,2297.912109375,2297.912109375,2297.912109375,2297.912109375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7758758500747822e+18,-375.3422546386719,-1250.7279052734375,-375.1863708496094,-75.01993560791016,-499.8448791503906,-374.7885437011719,-360.6256408691406,-374.8860168457031,-375.3097229003906,-1250.915283203125,-375.1200866699219,-74.99962615966797,-74.96853637695312,-74.95536804199219,-499.7450866699219,-374.6874084472656,-279.013671875,-293.962646484375,-272.3441162109375,-295.8025207519531,-265.214599609375,-287.5230712890625,-257.6251220703125,-294.192626953125,108.25556945800781,43.30222702026367,43.30222702026367,-300.0571594238281,-215.71531677246094,-21.570873260498047,-21.571531295776367,-21.571531295776367,-21.570873260498047,-21.571531295776367,-180.42710876464844,2297.912109375,22.110549926757812,2297.912109375,2297.912109375,2297.912109375,2297.912109375,2297.912109375,24.619403839111328,2297.912109375,2297.912109375,2297.912109375,2297.912109375,2297.912109375,2297.912109375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.775875850074939e+18,-375.3422546386719,-1250.7279052734375,-375.1863708496094,-75.01993560791016,-499.8448791503906,-374.7885437011719,-360.6256408691406,-374.8860168457031,-374.7259216308594,-1249.992919921875,-375.3353271484375,-74.96273803710938,-74.96238708496094,-75.00459289550781,-500.3603210449219,-374.6874084472656,-279.013671875,-293.962646484375,-272.3441162109375,-295.8025207519531,-265.214599609375,-287.5230712890625,-257.6251220703125,-294.192626953125,108.25556945800781,43.30222702026367,43.30222702026367,-300.0571594238281,-215.71531677246094,-21.570873260498047,-21.571531295776367,-21.571531295776367,-21.570873260498047,-21.571531295776367,-180.42710876464844,2297.912109375,22.110549926757812,2297.912109375,2297.912109375,2297.912109375,2297.912109375,2297.912109375,24.619403839111328,2297.912109375,2297.912109375,2297.912109375,2297.912109375,2297.912109375,2297.912109375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.775875850075066e+18,-375.28070068359375,-1248.7789306640625,-375.001708984375,-75.03839111328125,-499.76287841796875,-374.5731506347656,-380.2027587890625,-375.16278076171875,-374.7259216308594,-1249.992919921875,-375.3353271484375,-74.96273803710938,-74.96238708496094,-75.00459289550781,-500.3603210449219,-374.6874084472656,-279.013671875,-293.962646484375,-272.3441162109375,-295.8025207519531,-265.214599609375,-287.5230712890625,-257.6251220703125,-294.192626953125,108.25556945800781,43.30222702026367,43.30222702026367,-300.0571594238281,-215.71531677246094,-21.570873260498047,-21.571531295776367,-21.571531295776367,-21.570873260498047,-21.571531295776367,-180.42710876464844,2297.912109375,22.110549926757812,2297.912109375,2297.912109375,2297.912109375,2297.912109375,2297.912109375,24.619403839111328,2297.912109375,2297.912109375,2297.912109375,2297.912109375,2297.912109375,2297.912109375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7758758500757757e+18,-375.28070068359375,-1248.7789306640625,-375.001708984375,-75.03839111328125,-499.76287841796875,-374.5731506347656,-380.2027587890625,-375.16278076171875,-374.7259216308594,-1249.992919921875,-375.3353271484375,-74.96273803710938,-74.96238708496094,-75.00459289550781,-500.3603210449219,-374.6874084472656,-301.7821044921875,-299.9422302246094,-268.20440673828125,-272.8040771484375,-296.2624816894531,-284.9932556152344,-265.444580078125,-298.33233642578125,108.25556945800781,43.30222702026367,43.30222702026367,-298.71728515625,-215.71531677246094,-21.570873260498047,-21.571531295776367,-21.571531295776367,-21.570873260498047,-21.571531295776367,-180.42710876464844,2297.912109375,22.110549926757812,2297.912109375,2297.912109375,2297.912109375,2297.912109375,2297.912109375,24.619403839111328,2297.912109375,2297.912109375,2297.912109375,2297.912109375,2297.912109375,2297.912109375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7758758500757821e+18,-375.28070068359375,-1248.7789306640625,-375.001708984375,-75.03839111328125,-499.76287841796875,-374.5731506347656,-380.2027587890625,-375.16278076171875,-374.7259216308594,-1249.992919921875,-375.3353271484375,-74.96273803710938,-74.96238708496094,-75.00459289550781,-500.3603210449219,-374.6874084472656,-301.7821044921875,-299.9422302246094,-268.20440673828125,-272.8040771484375,-296.2624816894531,-284.9932556152344,-265.444580078125,-298.33233642578125,108.25556945800781,43.30222702026367,43.30222702026367,-298.71728515625,-215.708740234375,-21.571531295776367,-21.570873260498047,-21.571531295776367,-21.571531295776367,-21.571531295776367,-180.4763641357422,2297.912109375,22.110549926757812,2297.912109375,2297.912109375,2297.912109375,2297.912109375,2297.912109375,24.619403839111328,2297.912109375,2297.912109375,2297.912109375,2297.912109375,2297.912109375,2297.912109375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7758758500759388e+18,-375.28070068359375,-1248.7789306640625,-375.001708984375,-75.03839111328125,-499.76287841796875,-374.5731506347656,-380.2027587890625,-375.16278076171875,-375.06390380859375,-1250.812744140625,-375.3353271484375,-74.99962615966797,-74.96238708496094,-74.93690490722656,-499.9501647949219,-375.11798095703125,-301.7821044921875,-299.9422302246094,-268.20440673828125,-272.8040771484375,-296.2624816894531,-284.9932556152344,-265.444580078125,-298.33233642578125,108.25556945800781,43.30222702026367,43.30222702026367,-298.71728515625,-215.708740234375,-21.571531295776367,-21.570873260498047,-21.571531295776367,-21.571531295776367,-21.571531295776367,-180.4763641357422,2297.912109375,22.110549926757812,2297.912109375,2297.912109375,2297.912109375,2297.912109375,2297.912109375,24.619403839111328,2297.912109375,2297.912109375,2297.912109375,2297.912109375,2297.912109375,2297.912109375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.775875850076066e+18,-374.9422302246094,-1250.6253662109375,-375.2171325683594,-75.02608489990234,-499.8448791503906,-374.69622802734375,-369.52154541015625,-375.2550354003906,-375.06390380859375,-1250.812744140625,-375.3353271484375,-74.99962615966797,-74.96238708496094,-74.93690490722656,-499.9501647949219,-375.11798095703125,-301.7821044921875,-299.9422302246094,-268.20440673828125,-272.8040771484375,-296.2624816894531,-284.9932556152344,-265.444580078125,-298.33233642578125,108.25556945800781,43.30222702026367,43.30222702026367,-298.71728515625,-215.708740234375,-21.571531295776367,-21.570873260498047,-21.571531295776367,-21.571531295776367,-21.571531295776367,-180.4763641357422,2297.912109375,22.110549926757812,2297.912109375,2297.912109375,2297.912109375,2297.912109375,2297.912109375,24.619403839111328,2297.912109375,2297.912109375,2297.912109375,2297.912109375,2297.912109375,2297.912109375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7758758500766208e+18,-374.9422302246094,-1250.6253662109375,-375.2171325683594,-75.02608489990234,-499.8448791503906,-374.69622802734375,-369.52154541015625,-375.2550354003906,-375.06390380859375,-1250.812744140625,-375.3353271484375,-74.99962615966797,-74.96238708496094,-74.93690490722656,-499.9501647949219,-375.11798095703125,-301.7821044921875,-299.9422302246094,-268.20440673828125,-272.8040771484375,-296.2624816894531,-284.9932556152344,-265.444580078125,-298.33233642578125,108.25556945800781,43.30222702026367,43.30222702026367,-298.71728515625,-215.708740234375,-21.571531295776367,-21.570873260498047,-21.571531295776367,-21.571531295776367,-21.571531295776367,-180.4763641357422,2297.912109375,22.110549926757812,2297.912109375,2297.912109375,2297.912109375,2297.912109375,2297.912109375,24.619403839111328,2297.912109375,2297.912109375,2297.912109375,2297.912109375,2297.912109375,2297.912109375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7758758500767757e+18,-374.9422302246094,-1250.6253662109375,-375.2171325683594,-75.02608489990234,-499.8448791503906,-374.69622802734375,-369.52154541015625,-375.2550354003906,-375.06390380859375,-1250.812744140625,-375.3353271484375,-74.99962615966797,-74.96238708496094,-74.93690490722656,-499.9501647949219,-375.11798095703125,-284.07330322265625,-305.23187255859375,-285.9131774902344,-312.1313781738281,-276.25384521484375,-302.2420654296875,-271.6541748046875,-290.05291748046875,108.25556945800781,43.30222702026367,43.30222702026367,-298.3014831542969,-215.708740234375,-21.571531295776367,-21.570873260498047,-21.571531295776367,-21.571531295776367,-21.571531295776367,-180.4763641357422,2297.912109375,22.110549926757812,2297.912109375,2297.912109375,2297.912109375,2297.912109375,2297.912109375,24.619403839111328,2297.912109375,2297.912109375,2297.912109375,2297.912109375,2297.912109375,2297.912109375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.775875850076782e+18,-374.9422302246094,-1250.6253662109375,-375.2171325683594,-75.02608489990234,-499.8448791503906,-374.69622802734375,-369.52154541015625,-375.2550354003906,-375.06390380859375,-1250.812744140625,-375.3353271484375,-74.99962615966797,-74.96238708496094,-74.93690490722656,-499.9501647949219,-375.11798095703125,-284.07330322265625,-305.23187255859375,-285.9131774902344,-312.1313781738281,-276.25384521484375,-302.2420654296875,-271.6541748046875,-290.05291748046875,108.25556945800781,43.30222702026367,43.30222702026367,-298.3014831542969,-215.71531677246094,-21.571531295776367,-21.571531295776367,-21.571531295776367,-21.571531295776367,-21.571531295776367,-180.41067504882812,2297.912109375,22.110549926757812,2297.912109375,2297.912109375,2297.912109375,2297.912109375,2297.912109375,24.619403839111328,2297.912109375,2297.912109375,2297.912109375,2297.912109375,2297.912109375,2297.912109375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
