time_chanNI9203_1,PT_FU_02,PT_N2_05,PT_GO2_04_1,PT_N2_19,PT_FU_01_1,PT_LO2_05,PT_N2_06,PT_GO2_03_1
1.7764685523311741e+18,-1.666975975036621,-26.07884979248047,-0.0940297469496727,-0.007633312605321407,-0.008944249711930752,0.057610031217336655,-0.10713662207126617,0.05248340591788292
1.7764685523321743e+18,-1.543894648551941,-15.615945816040039,0.09063731133937836,-0.0014818687923252583,-0.0909702479839325,-0.15777844190597534,-0.10713662207126617,-0.07052221894264221
1.7764685523331743e+18,-2.4977753162384033,-23.30925750732422,-0.0940297469496727,-0.013784755952656269,-0.008944249711930752,0.057610031217336655,-0.045565467327833176,-0.16277644038200378
1.7764685523341742e+18,-0.37462154030799866,12.695444107055664,-0.0016962187364697456,-0.0014818687923252583,0.07308174669742584,0.14991937577724457,-0.045565467327833176,0.05248340591788292
1.7764685523351741e+18,-2.5900862216949463,-11.41026782989502,-0.18636327981948853,-0.026087643578648567,-0.17299625277519226,-0.12700866162776947,-0.045565467327833176,-0.07052221894264221
1.7764685523361743e+18,0.1484743058681488,9.412964820861816,0.02908162586390972,0.004669575020670891,0.07308174669742584,0.08837981522083282,-0.045565467327833176,-0.16277644038200378
1.7764685523371743e+18,-0.4053918719291687,-0.22932063043117523,0.1214151531457901,0.010821018368005753,0.1551077514886856,-0.12700866162776947,-0.23027893900871277,-0.13202503323554993
1.7764685523381742e+18,-0.8361766934394836,-0.9473631381988525,0.02908162586390972,-0.019936200231313705,-0.0909702479839325,-0.06546909362077713,-0.10713662207126617,0.02173200063407421
1.7764685523391741e+18,0.4869481027126312,-12.743775367736816,0.1214151531457901,0.016972461715340614,0.032068751752376556,-0.003929531201720238,-0.10713662207126617,-0.16277644038200378
1.7764685523401743e+18,-1.913138747215271,-7.8200554847717285,0.059859469532966614,-0.03223908692598343,-0.008944249711930752,-0.003929531201720238,-0.045565467327833176,0.1447376310825348
1.7764685523411743e+18,-0.9900283813476562,-22.591215133666992,0.02908162586390972,-0.013784755952656269,-0.13198325037956238,-0.06546909362077713,-0.045565467327833176,-0.009019406512379646
1.7764685523421742e+18,-5.174795150756836,-7.512322902679443,-0.03247406333684921,-0.013784755952656269,-0.008944249711930752,-0.003929531201720238,-0.045565467327833176,0.05248340591788292
1.7764685523431741e+18,0.4561777412891388,38.647552490234375,-0.18636327981948853,-0.03223908692598343,-0.0909702479839325,-0.003929531201720238,0.016005687415599823,0.1447376310825348
1.7764685523441743e+18,-1.6362056732177734,-7.102013111114502,0.1214151531457901,-0.0014818687923252583,0.11409474909305573,0.057610031217336655,-0.10713662207126617,-0.13202503323554993
1.7764685523451743e+18,1.5946804285049438,-26.899471282958984,-0.06325190514326096,-0.026087643578648567,-0.0909702479839325,-0.06546909362077713,-0.10713662207126617,0.08323480933904648
1.7764685523461742e+18,-1.482353925704956,-15.513367652893066,0.02908162586390972,-0.019936200231313705,-0.21400925517082214,-0.12700866162776947,-0.10713662207126617,0.11398621648550034
1.7764685523471741e+18,2.025465250015259,22.029996871948242,0.1214151531457901,0.016972461715340614,-0.255022257566452,-0.15777844190597534,-0.10713662207126617,-0.16277644038200378
1.7764685523481743e+18,-4.00552225112915,-0.024165624752640724,0.059859469532966614,-0.026087643578648567,0.11409474909305573,0.1191495954990387,-0.045565467327833176,-0.10127362608909607
1.7764685523491743e+18,-5.174795150756836,1.3093419075012207,-0.06325190514326096,0.010821018368005753,0.11409474909305573,-0.12700866162776947,-0.16870778799057007,-0.2242792546749115
1.7764685523501742e+18,-4.00552225112915,-1.1525181531906128,-0.0940297469496727,-0.019936200231313705,-0.13198325037956238,-0.096238873898983,-0.045565467327833176,-0.009019406512379646
1.7764685523511741e+18,-1.5131242275238037,-4.742730617523193,0.1214151531457901,-0.0014818687923252583,0.07308174669742584,0.1191495954990387,-0.045565467327833176,-0.009019406512379646
1.7764685523521743e+18,-0.8669470548629761,-16.949453353881836,-0.12480759620666504,0.016972461715340614,0.1551077514886856,-0.12700866162776947,-0.10713662207126617,-0.009019406512379646
1.7764685523531743e+18,1.4100583791732788,19.97844696044922,0.059859469532966614,0.029275350272655487,-0.0909702479839325,-0.096238873898983,-0.045565467327833176,-0.039770811796188354
1.7764685523541742e+18,0.21001499891281128,-35.61855697631836,-0.0940297469496727,-0.007633312605321407,-0.04995724931359291,0.08837981522083282,-0.045565467327833176,-0.16277644038200378
1.7764685523551741e+18,-1.5131242275238037,-0.537053108215332,-0.0016962187364697456,0.010821018368005753,-0.255022257566452,-0.12700866162776947,0.016005687415599823,-0.10127362608909607
1.7764685523561743e+18,-3.7285890579223633,24.799589157104492,-0.06325190514326096,0.004669575020670891,0.23713375627994537,0.1191495954990387,-0.10713662207126617,-0.16277644038200378
1.7764685523571743e+18,-1.3900429010391235,1.0016093254089355,0.1214151531457901,-0.026087643578648567,-0.13198325037956238,-0.03469931334257126,-0.045565467327833176,-0.039770811796188354
1.7764685523581742e+18,-3.5131967067718506,-2.3834481239318848,-0.18636327981948853,-0.0014818687923252583,0.07308174669742584,0.026840249076485634,0.016005687415599823,-0.10127362608909607
1.7764685523591741e+18,-3.390115261077881,29.107845306396484,0.1214151531457901,0.010821018368005753,0.1551077514886856,-0.12700866162776947,-0.10713662207126617,-0.039770811796188354
1.7764685523601743e+18,-0.9592580795288086,-15.718523025512695,0.02908162586390972,0.010821018368005753,-0.2960352599620819,-0.15777844190597534,-0.10713662207126617,0.2062404304742813
1.7764685523611743e+18,-2.620856523513794,-9.153563499450684,-0.06325190514326096,-0.03223908692598343,0.1551077514886856,0.3037682771682739,-0.10713662207126617,-0.13202503323554993
1.7764685523621742e+18,3.0716569423675537,20.081024169921875,-0.0016962187364697456,-0.0014818687923252583,0.07308174669742584,0.1191495954990387,-0.10713662207126617,-0.16277644038200378
1.7764685523631741e+18,-2.7439379692077637,-1.4602506160736084,0.09063731133937836,-0.0014818687923252583,-0.255022257566452,-0.1885482221841812,-0.045565467327833176,0.1447376310825348
1.7764685523641743e+18,-1.7900573015213013,18.02947425842285,-0.03247406333684921,0.004669575020670891,0.07308174669742584,-0.06546909362077713,-0.045565467327833176,0.1447376310825348
1.7764685523651743e+18,-3.6978187561035156,24.389280319213867,-0.0940297469496727,0.004669575020670891,0.1551077514886856,-0.003929531201720238,-0.045565467327833176,-0.13202503323554993
1.7764685523661742e+18,-2.9285600185394287,27.876914978027344,-0.03247406333684921,-0.0014818687923252583,-0.008944249711930752,0.18068915605545044,-0.045565467327833176,0.08323480933904648
1.7764685523671741e+18,-0.7130953073501587,-13.564395904541016,-0.15558543801307678,-0.013784755952656269,0.11409474909305573,0.18068915605545044,-0.045565467327833176,-0.19352784752845764
1.7764685523681743e+18,-0.12845878303050995,-21.77059555053711,-0.0016962187364697456,-0.013784755952656269,-0.17299625277519226,-0.12700866162776947,-0.10713662207126617,-0.07052221894264221
1.7764685523691743e+18,-2.713167667388916,30.44135093688965,-0.06325190514326096,0.004669575020670891,0.1551077514886856,0.18068915605545044,-0.045565467327833176,-0.10127362608909607
1.7764685523701742e+18,-4.867091655731201,0.07841187715530396,-0.0940297469496727,0.023123906925320625,-0.21400925517082214,0.057610031217336655,-0.045565467327833176,-0.13202503323554993
1.7764685523711741e+18,-0.6207842826843262,-10.179338455200195,0.059859469532966614,-0.026087643578648567,0.1551077514886856,-0.15777844190597534,-0.045565467327833176,-0.16277644038200378
1.7764685523721743e+18,-2.805478572845459,-10.589648246765137,-0.12480759620666504,-0.007633312605321407,0.1551077514886856,-0.1885482221841812,-0.045565467327833176,0.02173200063407421
1.7764685523731743e+18,-2.7747082710266113,-36.54175567626953,-0.03247406333684921,-0.019936200231313705,-0.13198325037956238,-0.03469931334257126,-0.10713662207126617,-0.009019406512379646
1.7764685523741742e+18,-2.251612424850464,-30.284528732299805,-0.03247406333684921,-0.026087643578648567,-0.0909702479839325,-0.12700866162776947,-0.10713662207126617,0.02173200063407421
1.7764685523751741e+18,-3.8208999633789062,-14.692748069763184,-0.18636327981948853,-0.03223908692598343,-0.21400925517082214,0.24222871661186218,0.016005687415599823,-0.19352784752845764
