time_chanNI9205_2,PT_N2_01,PT_N2_03,PT_N2_04,PT_N2_23,PT_GO2_01,PT_GO2_02,PT_H2_01,PT_H2_02,PT_GO2_04_2,PT_FU_05,PT_FU_06,PT_GO2_03_2
1.7764685523313196e+18,2091.48046875,235.63389587402344,32.80836868286133,19.176328659057617,2331.8232421875,213.0823211669922,2298.55908203125,694.7561645507812,5.797872066497803,2.39028263092041,0.7218608856201172,4.422940254211426
1.7764685523323195e+18,2085.50341796875,237.93272399902344,36.48649597167969,29.29117774963379,2333.662353515625,207.5651397705078,2296.26025390625,691.99755859375,4.812225818634033,1.5360559225082397,1.1489742994308472,5.063328266143799
1.7764685523333194e+18,2088.721923828125,246.20851135253906,32.80836868286133,36.18766784667969,2326.30615234375,213.54209899902344,2298.099365234375,683.2620239257812,6.783518314361572,0.32042551040649414,0.7875706553459167,4.324419021606445
1.7764685523343194e+18,2070.331298828125,249.4268798828125,27.29117774963379,26.99234962463379,2329.984375,201.5881805419922,2299.01904296875,690.1585083007812,6.537106990814209,1.8974595069885254,1.2803937196731567,4.3736796379089355
1.7764685523353193e+18,2078.60693359375,242.5303955078125,25.45211410522461,26.99234962463379,2328.145263671875,205.2663116455078,2297.6396484375,689.2389526367188,8.179850578308105,2.883105754852295,1.4118132591247559,3.831812620162964
1.7764685523363192e+18,2081.36572265625,244.8292236328125,23.15328598022461,27.911880493164062,2326.765869140625,213.54209899902344,2299.01904296875,685.5608520507812,7.029930114746094,1.9631692171096802,1.4775229692459106,4.078115940093994
1.7764685523373192e+18,2080.446044921875,246.20851135253906,28.210710525512695,19.176328659057617,2325.846435546875,206.1858367919922,2294.881103515625,683.2620239257812,4.56581449508667,1.6674753427505493,1.5760875940322876,3.9795944690704346
1.776468552338319e+18,2078.147216796875,247.1280517578125,23.61305046081543,20.555625915527344,2328.60498046875,208.02490234375,2300.85791015625,687.39990234375,6.865655899047852,2.324572801589966,2.3974595069885254,3.9303338527679443
1.776468552339319e+18,2091.020751953125,236.55343627929688,33.727901458740234,22.854455947875977,2332.283203125,206.64559936523438,2294.881103515625,690.6182250976562,6.61924409866333,2.028878927230835,0.7218608856201172,4.127376556396484
1.776468552340319e+18,2090.56103515625,234.25460815429688,34.64743423461914,22.394689559936523,2327.2255859375,209.8639678955078,2294.881103515625,691.0780029296875,8.015576362609863,2.7188313007354736,1.2803937196731567,5.35889196395874
1.776468552341319e+18,2090.10107421875,240.6913299560547,29.590007781982422,17.337265014648438,2331.363525390625,212.1627960205078,2298.099365234375,694.29638671875,7.6048903465271,2.5217020511627197,1.8389266729354858,3.7332913875579834
1.776468552342319e+18,2091.940185546875,241.15109252929688,33.727901458740234,21.47515869140625,2324.9267578125,206.64559936523438,2294.42138671875,691.5377807617188,7.194204330444336,1.4703460931777954,0.9518449902534485,3.684030771255493
1.776468552343319e+18,2081.825439453125,250.34640502929688,31.888837814331055,21.934925079345703,2321.70849609375,208.02490234375,2297.179931640625,688.7791748046875,6.372832775115967,2.0945887565612793,1.3789583444595337,4.472200870513916
1.776468552344319e+18,2084.124267578125,248.9671173095703,26.371646881103516,30.67047691345215,2331.8232421875,210.7834930419922,2298.099365234375,688.3193969726562,7.112067222595215,2.2588632106781006,1.9703460931777954,4.521461486816406
1.776468552345319e+18,2083.20458984375,249.4268798828125,24.99234962463379,25.15328598022461,2321.70849609375,212.62255859375,2300.85791015625,685.10107421875,8.261987686157227,1.4374912977218628,2.233185052871704,4.275158405303955
1.7764685523463188e+18,2077.227783203125,245.74874877929688,23.15328598022461,19.63609504699707,2322.168212890625,208.02490234375,2293.96142578125,684.1815185546875,4.647951602935791,2.0617339611053467,1.1818290948867798,4.127376556396484
1.7764685523473188e+18,2079.06689453125,246.20851135253906,25.911880493164062,19.63609504699707,2324.467041015625,208.4846649169922,2293.501708984375,685.5608520507812,8.097713470458984,1.5032010078430176,1.2475389242172241,4.3736796379089355
1.7764685523483187e+18,2089.641357421875,239.77178955078125,40.6243896484375,20.555625915527344,2333.20263671875,207.5651397705078,2297.6396484375,684.6412963867188,7.029930114746094,3.8687520027160645,2.3646047115325928,4.619982719421387
1.7764685523493187e+18,2091.48046875,235.63389587402344,36.48649597167969,33.88883590698242,2328.60498046875,213.0823211669922,2297.179931640625,688.7791748046875,6.208558082580566,3.704477548599243,1.6089425086975098,5.851498126983643
1.7764685523503186e+18,2084.583984375,237.01319885253906,34.18766784667969,31.590007781982422,2330.90380859375,213.0823211669922,2290.283447265625,686.4803466796875,5.962146759033203,2.3574278354644775,2.528878927230835,5.555934429168701
1.7764685523513185e+18,2081.825439453125,245.2889862060547,25.45211410522461,17.337265014648438,2323.547607421875,207.10537719726562,2297.6396484375,686.4803466796875,7.358479022979736,2.226008176803589,2.331749677658081,5.161849498748779
1.7764685523523185e+18,2087.342529296875,247.5878143310547,29.13024139404297,16.877498626708984,2329.984375,212.62255859375,2294.881103515625,688.3193969726562,6.372832775115967,2.324572801589966,2.2988948822021484,4.767764568328857
1.7764685523533184e+18,2082.744873046875,249.4268798828125,30.509540557861328,26.072816848754883,2329.984375,210.7834930419922,2299.478759765625,685.10107421875,7.5227532386779785,2.488847255706787,2.1017656326293945,5.30963134765625
1.7764685523543183e+18,2073.549560546875,252.1854705810547,29.590007781982422,25.15328598022461,2322.168212890625,209.40420532226562,2294.42138671875,688.3193969726562,5.962146759033203,2.6202666759490967,1.8389266729354858,4.915546417236328
1.7764685523553183e+18,2081.825439453125,247.5878143310547,26.83141326904297,24.233753204345703,2324.00732421875,210.7834930419922,2302.2373046875,689.69873046875,7.358479022979736,1.7331851720809937,2.2003302574157715,4.078115940093994
1.7764685523563182e+18,2087.80224609375,240.2315673828125,33.727901458740234,21.934925079345703,2338.260009765625,206.1858367919922,2301.777587890625,690.6182250976562,7.851302146911621,3.6716227531433105,1.4775229692459106,4.866285800933838
1.7764685523573181e+18,2085.50341796875,237.47296142578125,33.727901458740234,18.716562271118164,2329.5244140625,202.04794311523438,2295.3408203125,686.9401245117188,7.851302146911621,2.2588632106781006,1.543232798576355,5.555934429168701
1.776468552358318e+18,2082.744873046875,248.04757690429688,32.80836868286133,20.555625915527344,2329.5244140625,210.7834930419922,2291.66259765625,690.1585083007812,6.044283866882324,2.7188313007354736,2.233185052871704,4.619982719421387
1.776468552359318e+18,2083.66455078125,250.34640502929688,31.4290714263916,32.96930694580078,2332.742919921875,206.64559936523438,2297.6396484375,687.39990234375,6.61924409866333,3.3759288787841797,2.8574278354644775,5.506673812866211
1.776468552360318e+18,2082.28515625,241.15109252929688,30.509540557861328,31.13024139404297,2329.5244140625,213.54209899902344,2293.0419921875,685.5608520507812,6.537106990814209,2.9488155841827393,3.2516863346099854,5.112588882446289
1.776468552361318e+18,2079.526611328125,239.77178955078125,25.45211410522461,24.693519592285156,2329.5244140625,212.1627960205078,2293.96142578125,689.2389526367188,7.276341438293457,1.8646045923233032,2.03605580329895,4.866285800933838
1.7764685523623178e+18,2083.20458984375,245.2889862060547,30.049774169921875,27.911880493164062,2324.467041015625,212.1627960205078,2297.6396484375,684.1815185546875,7.851302146911621,0.5504096150398254,0.7218608856201172,4.028855323791504
1.7764685523633178e+18,2080.90576171875,251.2659454345703,27.750944137573242,26.072816848754883,2321.70849609375,208.94442749023438,2302.2373046875,680.50341796875,7.687027454376221,1.5032010078430176,1.543232798576355,4.3736796379089355
1.7764685523643177e+18,2089.181640625,238.85226440429688,32.80836868286133,21.015392303466797,2335.961181640625,206.1858367919922,2293.501708984375,690.6182250976562,6.044283866882324,2.981670379638672,0.9518449902534485,4.028855323791504
1.7764685523653176e+18,2091.940185546875,238.85226440429688,37.406028747558594,32.049774169921875,2332.283203125,214.4616241455078,2295.3408203125,689.69873046875,6.454969882965088,1.8646045923233032,0.6232962608337402,4.915546417236328
1.7764685523663176e+18,2084.583984375,240.2315673828125,40.16462326049805,34.80836868286133,2330.444091796875,212.62255859375,2298.55908203125,692.4573364257812,7.358479022979736,2.1602985858917236,1.4118132591247559,3.831812620162964
1.7764685523673175e+18,2085.96337890625,245.2889862060547,30.96930503845215,34.348602294921875,2326.30615234375,210.7834930419922,2293.96142578125,686.9401245117188,6.537106990814209,3.080235004425049,1.5760875940322876,4.028855323791504
1.7764685523683174e+18,2082.28515625,248.50733947753906,28.210710525512695,31.590007781982422,2327.685546875,209.40420532226562,2298.099365234375,687.39990234375,6.372832775115967,3.080235004425049,1.7403620481491089,5.063328266143799
1.7764685523693174e+18,2083.20458984375,248.04757690429688,26.83141326904297,23.31422233581543,2323.547607421875,211.24327087402344,2298.55908203125,687.39990234375,7.687027454376221,2.8502509593963623,2.233185052871704,5.2111101150512695
