time_chanNI9213_1,TC_LO2_03,TC_GO2_04_1,TC_GO2_04_2,TC_FU_01,TC_GO2_05,TC_H2_03,TC_FU_02,TC_LO2_04,TC_GG_01,TC_FU_04,TC_FU_05,TC_N2_12_1,TC_LO2_05,TC_LO2_07
1.7764678594784817e+18,2311.537109375,2311.537109375,24.662954330444336,2311.537109375,24.62557601928711,24.556123733520508,24.662954330444336,31.06049156188965,31.106590270996094,2311.537109375,2311.537109375,2311.537109375,2311.537109375,2311.537109375
1.77646785949098e+18,2311.43359375,2311.43359375,24.68192481994629,2311.43359375,24.50033187866211,24.525253295898438,24.47771644592285,31.09585952758789,31.022470474243164,2311.43359375,2311.43359375,2311.43359375,2311.43359375,2311.43359375
1.7764678595034788e+18,2311.433837890625,2311.433837890625,24.706911087036133,2311.433837890625,24.57377815246582,24.606544494628906,24.50063133239746,31.05579376220703,31.032859802246094,2311.433837890625,2311.433837890625,2311.433837890625,2311.433837890625,2311.433837890625
1.7764678595159775e+18,2311.25537109375,2311.25537109375,24.543149948120117,2311.25537109375,24.535303115844727,24.4789981842041,24.454538345336914,31.0001220703125,30.970993041992188,2311.25537109375,2311.25537109375,2311.25537109375,2311.25537109375,2311.25537109375
1.7764678595284762e+18,2311.290283203125,2311.290283203125,24.59144401550293,2311.290283203125,24.45045280456543,24.545988082885742,24.337600708007812,31.07862663269043,30.946060180664062,2311.290283203125,2311.290283203125,2311.290283203125,2311.290283203125,2311.290283203125
1.7764678595409754e+18,2311.446533203125,2311.446533203125,24.61380386352539,2311.446533203125,24.533273696899414,24.599267959594727,24.508583068847656,31.010488510131836,31.010719299316406,2311.446533203125,2311.446533203125,2311.446533203125,2311.446533203125,2311.446533203125
1.7764678595534743e+18,2311.516357421875,2311.516357421875,24.59577178955078,2311.516357421875,24.611230850219727,24.68921661376953,24.570850372314453,31.102420806884766,31.084762573242188,2311.516357421875,2311.516357421875,2311.516357421875,2311.516357421875,2311.516357421875
1.7764678595659735e+18,2311.3076171875,2311.3076171875,24.599220275878906,2311.3076171875,24.40330696105957,24.50161361694336,24.40353775024414,30.929706573486328,30.940258026123047,2311.3076171875,2311.3076171875,2311.3076171875,2311.3076171875,2311.3076171875
1.7764678595784727e+18,2311.480712890625,2311.480712890625,24.78004264831543,2311.480712890625,24.595237731933594,24.660995483398438,24.523935317993164,31.0103816986084,31.015426635742188,2311.480712890625,2311.480712890625,2311.480712890625,2311.480712890625,2311.480712890625
1.7764678595909737e+18,2311.313232421875,2311.313232421875,24.58758544921875,2311.313232421875,24.564050674438477,24.466901779174805,24.473363876342773,31.047269821166992,30.85597801208496,2311.313232421875,2311.313232421875,2311.313232421875,2311.313232421875,2311.313232421875
