time_chanNI9203_2,PT_N2_12_2,PT_N2_08,PT_LO2_07,PT_N2_15,PT_N2_16,PT_N2_17,PT_FU_01_2,PT_GO2_05
1.7764678594784878e+18,0.24336618185043335,-20.2508544921875,-0.027862031012773514,0.0065202186815440655,0.0007120874943211675,0.028481261804699898,0.15490375459194183,0.7005185484886169
1.7764678594794877e+18,0.08973290771245956,-32.753299713134766,0.002884593792259693,0.031114444136619568,-0.023887237533926964,0.0038691875524818897,0.19591787457466125,-6.680606365203857
1.7764678594804877e+18,0.12045956403017044,-20.045896530151367,0.15661771595478058,0.0003716624923981726,-0.017737405374646187,-0.014589868485927582,-0.09118100255727768,1.2848576307296753
1.7764678594814876e+18,-0.03317371755838394,-5.493869304656982,0.09512446820735931,0.024965887889266014,-0.005437743850052357,-0.008436850272119045,0.19591787457466125,-5.173626899719238
1.7764678594824876e+18,0.21263952553272247,18.07631492614746,0.09512446820735931,0.0065202186815440655,0.06221039965748787,-0.008436850272119045,-0.009152749553322792,1.5001404285430908
1.7764678594834877e+18,-0.0024470624048262835,-16.049213409423828,0.002884593792259693,0.0065202186815440655,0.0007120874943211675,0.016175225377082825,0.0728754997253418,7.220512390136719
1.7764678594844877e+18,0.21263952553272247,-38.902042388916016,0.002884593792259693,0.0065202186815440655,0.006861918605864048,0.0038691875524818897,0.11388962715864182,-12.216450691223145
1.7764678594854876e+18,-0.12535369396209717,34.88288116455078,0.12587109208106995,0.024965887889266014,0.03761107474565506,0.028481261804699898,0.03186137601733208,-4.527778148651123
1.7764678594864878e+18,0.028279593214392662,23.815141677856445,0.15661771595478058,-0.011925449594855309,0.0007120874943211675,-0.0022838313598185778,-0.17320924997329712,0.5467451214790344
1.7764678594874877e+18,0.15118621289730072,-4.161641597747803,0.06437784433364868,0.0003716624923981726,-0.03003706783056259,-0.0022838313598185778,0.0728754997253418,2.453535795211792
1.7764678594884877e+18,0.15118621289730072,-24.14505958557129,-0.027862031012773514,0.05570866912603378,-0.017737405374646187,-0.014589868485927582,0.11388962715864182,-6.7421159744262695
1.776467859489488e+18,0.028279593214392662,-23.837621688842773,0.12587109208106995,0.0003716624923981726,0.0007120874943211675,-0.008436850272119045,-0.09118100255727768,8.112398147583008
1.7764678594904878e+18,-0.0946270301938057,7.008576393127441,0.21811096370220184,0.0003716624923981726,-0.023887237533926964,0.0038691875524818897,0.19591787457466125,-2.713251829147339
1.7764678594914877e+18,-0.15608035027980804,-3.751725196838379,0.03363122045993805,0.0003716624923981726,0.049910739064216614,0.010022206231951714,-0.17320924997329712,0.423726350069046
1.776467859492488e+18,0.21263952553272247,-46.28053665161133,0.09512446820735931,-0.011925449594855309,-0.005437743850052357,-0.020742887631058693,-0.09118100255727768,8.327680587768555
1.7764678594934879e+18,-0.0024470624048262835,17.154003143310547,0.1873643398284912,0.024965887889266014,-0.03618689998984337,-0.014589868485927582,0.0728754997253418,0.7927826046943665
1.7764678594944878e+18,0.028279593214392662,30.16884422302246,0.09512446820735931,0.024965887889266014,0.03761107474565506,0.016175225377082825,0.11388962715864182,-7.2649455070495605
1.776467859495488e+18,0.1819128692150116,-20.76325035095215,0.15661771595478058,0.0065202186815440655,0.0007120874943211675,-0.026895906776189804,-0.21422336995601654,-0.46815958619117737
1.776467859496488e+18,0.028279593214392662,18.69118881225586,0.1873643398284912,0.024965887889266014,0.025311412289738655,-0.033048924058675766,-0.1321951299905777,-8.864189147949219
1.776467859497488e+18,0.24336618185043335,39.801876068115234,0.12587109208106995,0.03726299852132797,-0.011587575078010559,-0.020742887631058693,-0.05016687512397766,10.603528022766113
1.776467859498488e+18,0.05900625139474869,-27.424388885498047,-0.027862031012773514,0.01881733164191246,-0.005437743850052357,0.028481261804699898,-0.009152749553322792,10.634283065795898
1.776467859499488e+18,0.2740928530693054,29.553970336914062,0.002884593792259693,0.024965887889266014,0.03761107474565506,-0.008436850272119045,-0.1321951299905777,-0.46815958619117737
1.776467859500488e+18,-0.0024470624048262835,-31.421072006225586,0.002884593792259693,0.0003716624923981726,-0.011587575078010559,0.010022206231951714,-0.009152749553322792,-3.697401762008667
1.776467859501488e+18,0.028279593214392662,17.871356964111328,0.12587109208106995,0.024965887889266014,-0.011587575078010559,-0.020742887631058693,-0.05016687512397766,-9.325510025024414
1.776467859502488e+18,0.05900625139474869,-4.674036979675293,0.2796042263507843,-0.005776893813163042,0.03761107474565506,0.010022206231951714,-0.21422336995601654,-2.159667491912842
1.776467859503488e+18,-0.0946270301938057,17.871356964111328,0.06437784433364868,0.031114444136619568,0.025311412289738655,-0.014589868485927582,0.15490375459194183,-6.280795574188232
1.7764678595044882e+18,-0.0946270301938057,36.522544860839844,-0.08935528248548508,0.012668775394558907,0.025311412289738655,0.04078729823231697,0.19591787457466125,-5.450418949127197
1.7764678595054881e+18,0.21263952553272247,17.35896110534668,-0.058608654886484146,0.0065202186815440655,0.025311412289738655,0.03463428094983101,0.19591787457466125,-4.220231533050537
1.776467859506488e+18,0.08973290771245956,-41.15658187866211,0.002884593792259693,0.0003716624923981726,0.006861918605864048,-0.0022838313598185778,-0.009152749553322792,5.8057966232299805
1.7764678595074883e+18,-0.0946270301938057,37.034942626953125,0.12587109208106995,0.043411556631326675,-0.011587575078010559,-0.008436850272119045,-0.1321951299905777,11.218621253967285
1.7764678595084882e+18,0.3048194944858551,15.821775436401367,-0.12010190635919571,0.024965887889266014,0.04376090690493584,0.028481261804699898,-0.17320924997329712,-0.46815958619117737
1.776467859509488e+18,-0.03317371755838394,27.29943084716797,-0.027862031012773514,0.0003716624923981726,-0.005437743850052357,0.016175225377082825,0.0728754997253418,6.912965297698975
1.7764678595104883e+18,-0.15608035027980804,1.4747068881988525,0.2796042263507843,0.0003716624923981726,-0.017737405374646187,0.028481261804699898,0.2779461145401001,-5.450418949127197
1.7764678595114883e+18,-0.0024470624048262835,7.7259297370910645,0.2796042263507843,0.0065202186815440655,-0.023887237533926964,-0.008436850272119045,-0.05016687512397766,2.884101390838623
1.7764678595124882e+18,0.12045956403017044,-10.51534366607666,0.15661771595478058,0.01881733164191246,-0.03618689998984337,-0.026895906776189804,-0.1321951299905777,6.1748528480529785
1.7764678595134884e+18,0.12045956403017044,-33.26569366455078,-0.027862031012773514,0.0003716624923981726,0.006861918605864048,-0.008436850272119045,-0.009152749553322792,10.480508804321289
1.7764678595144883e+18,-0.06390037387609482,3.934204339981079,0.002884593792259693,0.0003716624923981726,0.025311412289738655,0.028481261804699898,0.0728754997253418,-9.756074905395508
1.7764678595154883e+18,0.1819128692150116,-36.44254684448242,0.002884593792259693,-0.011925449594855309,0.0007120874943211675,-0.014589868485927582,-0.05016687512397766,8.973529815673828
