time_chanNI9264_1,ER_N2_06_state,ER_GO2_03_state,Accel_state
1.7764678601157827e+18,0.0,0.0,0.0
1.7764678601227128e+18,0.0,0.0,0.0
1.7764678601296645e+18,0.0,0.0,0.0
1.7764678601365827e+18,0.0,0.0,0.0
1.7764678601435336e+18,0.0,0.0,0.0
1.7764678601504996e+18,0.0,0.0,0.0
1.7764678601575345e+18,0.0,0.0,0.0
1.7764678601645348e+18,0.0,0.0,0.0
1.776467860171469e+18,0.0,0.0,0.0
1.7764678601784579e+18,0.0,0.0,0.0
1.7764678601855437e+18,0.0,0.0,0.0
1.7764678601967004e+18,0.0,0.0,0.0
1.7764678602036964e+18,0.0,0.0,0.0
1.77646786021072e+18,0.0,0.0,0.0
1.7764678602177787e+18,0.0,0.0,0.0
1.7764678602247862e+18,0.0,0.0,0.0
1.7764678602318226e+18,0.0,0.0,0.0
1.776467860238771e+18,0.0,0.0,0.0
1.7764678602457725e+18,0.0,0.0,0.0
1.7764678602527124e+18,0.0,0.0,0.0
1.7764678602597699e+18,0.0,0.0,0.0
1.77646786026673e+18,0.0,0.0,0.0
1.7764678602736684e+18,0.0,0.0,0.0
1.7764678602806879e+18,0.0,0.0,0.0
1.776467860287731e+18,0.0,0.0,0.0
1.7764678602991311e+18,0.0,0.0,0.0
1.7764678603060846e+18,0.0,0.0,0.0
1.7764678603130115e+18,0.0,0.0,0.0
1.776467860320038e+18,0.0,0.0,0.0
1.7764678603277404e+18,0.0,0.0,0.0
1.7764678603364956e+18,0.0,0.0,0.0
1.7764678603434365e+18,0.0,0.0,0.0
1.776467860350371e+18,0.0,0.0,0.0
1.7764678603573599e+18,0.0,0.0,0.0
1.7764678603643005e+18,0.0,0.0,0.0
1.7764678603712658e+18,0.0,0.0,0.0
1.7764678603781903e+18,0.0,0.0,0.0
1.7764678603853745e+18,0.0,0.0,0.0
1.7764678603924605e+18,0.0,0.0,0.0
1.7764678604016814e+18,0.0,0.0,0.0
1.7764678604087506e+18,0.0,0.0,0.0
1.7764678604159532e+18,0.0,0.0,0.0
1.7764678604229724e+18,0.0,0.0,0.0
1.7764678604299174e+18,0.0,0.0,0.0
1.7764678604369372e+18,0.0,0.0,0.0
1.7764678604439624e+18,0.0,0.0,0.0
1.7764678604513426e+18,0.0,0.0,0.0
1.7764678604583104e+18,0.0,0.0,0.0
1.7764678604653074e+18,0.0,0.0,0.0
1.7764678604723942e+18,0.0,0.0,0.0
