time_chanNI9213_1,TC_LO2_03,TC_GO2_04_1,TC_GO2_04_2,TC_FU_01,TC_GO2_05,TC_H2_03,TC_FU_02,TC_LO2_04,TC_GG_01,TC_FU_04,TC_FU_05,TC_N2_12_1,TC_LO2_05,TC_LO2_07
1.7758738898274332e+18,2295.6298828125,22.047367095947266,2295.6298828125,2295.6298828125,2295.6298828125,2295.6298828125,2295.6298828125,23.89137840270996,2295.6298828125,2295.6298828125,2295.6298828125,2295.6298828125,2295.6298828125,2295.6298828125
1.7758738898399342e+18,2295.52197265625,21.835119247436523,2295.52197265625,2295.52197265625,2295.52197265625,2295.52197265625,2295.52197265625,23.901382446289062,2295.52197265625,2295.52197265625,2295.52197265625,2295.52197265625,2295.52197265625,2295.52197265625
1.7758738898524352e+18,2295.39990234375,21.758407592773438,2295.39990234375,2295.39990234375,2295.39990234375,2295.39990234375,2295.39990234375,23.819732666015625,2295.39990234375,2295.39990234375,2295.39990234375,2295.39990234375,2295.39990234375,2295.39990234375
1.7758738898649362e+18,2295.35693359375,21.78723907470703,2295.35693359375,2295.35693359375,2295.35693359375,2295.35693359375,2295.35693359375,23.777393341064453,2295.35693359375,2295.35693359375,2295.35693359375,2295.35693359375,2295.35693359375,2295.35693359375
1.7758738898774372e+18,2295.572021484375,21.924928665161133,2295.572021484375,2295.572021484375,2295.572021484375,2295.572021484375,2295.572021484375,23.865428924560547,2295.572021484375,2295.572021484375,2295.572021484375,2295.572021484375,2295.572021484375,2295.572021484375
1.7758738898899384e+18,2295.512451171875,21.741615295410156,2295.512451171875,2295.512451171875,2295.512451171875,2295.512451171875,2295.512451171875,23.82675552368164,2295.512451171875,2295.512451171875,2295.512451171875,2295.512451171875,2295.512451171875,2295.512451171875
1.7758738899024394e+18,2295.51806640625,21.81854820251465,2295.51806640625,2295.51806640625,2295.51806640625,2295.51806640625,2295.51806640625,23.850900650024414,2295.51806640625,2295.51806640625,2295.51806640625,2295.51806640625,2295.51806640625,2295.51806640625
1.7758738899149404e+18,2295.419921875,21.79935073852539,2295.419921875,2295.419921875,2295.419921875,2295.419921875,2295.419921875,23.830121994018555,2295.419921875,2295.419921875,2295.419921875,2295.419921875,2295.419921875,2295.419921875
1.77587388992744e+18,2295.47119140625,21.78532600402832,2295.47119140625,2295.47119140625,2295.47119140625,2295.47119140625,2295.47119140625,23.842906951904297,2295.47119140625,2295.47119140625,2295.47119140625,2295.47119140625,2295.47119140625,2295.47119140625
1.775873889939939e+18,2295.5205078125,21.901662826538086,2295.5205078125,2295.5205078125,2295.5205078125,2295.5205078125,2295.5205078125,23.846128463745117,2295.5205078125,2295.5205078125,2295.5205078125,2295.5205078125,2295.5205078125,2295.5205078125
1.7758738899524385e+18,2295.424560546875,21.8408260345459,2295.424560546875,2295.424560546875,2295.424560546875,2295.424560546875,2295.424560546875,23.768308639526367,2295.424560546875,2295.424560546875,2295.424560546875,2295.424560546875,2295.424560546875,2295.424560546875
1.7758738899649377e+18,2295.439208984375,21.84185791015625,2295.439208984375,2295.439208984375,2295.439208984375,2295.439208984375,2295.439208984375,23.792198181152344,2295.439208984375,2295.439208984375,2295.439208984375,2295.439208984375,2295.439208984375,2295.439208984375
1.7758738899774387e+18,2295.365966796875,21.809389114379883,2295.365966796875,2295.365966796875,2295.365966796875,2295.365966796875,2295.365966796875,23.774795532226562,2295.365966796875,2295.365966796875,2295.365966796875,2295.365966796875,2295.365966796875,2295.365966796875
1.7758738899899395e+18,2295.406494140625,21.744760513305664,2295.406494140625,2295.406494140625,2295.406494140625,2295.406494140625,2295.406494140625,23.8308162689209,2295.406494140625,2295.406494140625,2295.406494140625,2295.406494140625,2295.406494140625,2295.406494140625
1.7758738900024402e+18,2295.5849609375,21.898786544799805,2295.5849609375,2295.5849609375,2295.5849609375,2295.5849609375,2295.5849609375,23.90167236328125,2295.5849609375,2295.5849609375,2295.5849609375,2295.5849609375,2295.5849609375,2295.5849609375
1.7758738900149412e+18,2295.3642578125,21.888139724731445,2295.3642578125,2295.3642578125,2295.3642578125,2295.3642578125,2295.3642578125,23.79360580444336,2295.3642578125,2295.3642578125,2295.3642578125,2295.3642578125,2295.3642578125,2295.3642578125
