time_chanNI9264_1,ER_N2_06_state,ER_GO2_03_state,Accel_state
1.7758738899779292e+18,0.0,0.0,0.0
1.7758738899848934e+18,0.0,0.0,0.0
1.7758738899919222e+18,0.0,0.0,0.0
1.7758738899988042e+18,0.0,0.0,0.0
1.7758738900057523e+18,0.0,0.0,0.0
1.7758738900126164e+18,0.0,0.0,0.0
1.775873890019612e+18,0.0,0.0,0.0
1.775873890026505e+18,0.0,0.0,0.0
1.7758738900334684e+18,0.0,0.0,0.0
1.7758738900420518e+18,0.0,0.0,0.0
1.7758738900489014e+18,0.0,0.0,0.0
1.7758738900557893e+18,0.0,0.0,0.0
1.7758738900631393e+18,0.0,0.0,0.0
1.7758738900701002e+18,0.0,0.0,0.0
1.775873890077085e+18,0.0,0.0,0.0
1.7758738900845002e+18,0.0,0.0,0.0
1.7758738900913782e+18,0.0,0.0,0.0
1.7758738900985188e+18,0.0,0.0,0.0
1.77587389010552e+18,0.0,0.0,0.0
1.7758738901124086e+18,0.0,0.0,0.0
1.775873890119323e+18,0.0,0.0,0.0
1.775873890126247e+18,0.0,0.0,0.0
1.7758738901331395e+18,0.0,0.0,0.0
1.7758738901403832e+18,0.0,0.0,0.0
1.7758738901473116e+18,0.0,0.0,0.0
1.7758738901542044e+18,0.0,0.0,0.0
1.7758738901611328e+18,0.0,0.0,0.0
1.7758738901680028e+18,0.0,0.0,0.0
1.7758738901748905e+18,0.0,0.0,0.0
1.7758738901818094e+18,0.0,0.0,0.0
1.775873890188684e+18,0.0,0.0,0.0
1.7758738901955968e+18,0.0,0.0,0.0
1.7758738902024668e+18,0.0,0.0,0.0
1.775873890209343e+18,0.0,0.0,0.0
1.7758738902162153e+18,0.0,0.0,0.0
1.7758738902230966e+18,0.0,0.0,0.0
1.77587389023065e+18,0.0,0.0,0.0
1.7758738902375741e+18,0.0,0.0,0.0
1.7758738902444728e+18,0.0,0.0,0.0
1.7758738902514417e+18,0.0,0.0,0.0
1.775873890258361e+18,0.0,0.0,0.0
1.7758738902653033e+18,0.0,0.0,0.0
1.7758738902721933e+18,0.0,0.0,0.0
1.7758738902790653e+18,0.0,0.0,0.0
1.7758738902860204e+18,0.0,0.0,0.0
1.7758738902929454e+18,0.0,0.0,0.0
1.77587389029983e+18,0.0,0.0,0.0
1.7758738903067123e+18,0.0,0.0,0.0
1.7758738903135772e+18,0.0,0.0,0.0
1.7758738903204577e+18,0.0,0.0,0.0
1.7758738903275725e+18,0.0,0.0,0.0
1.7758738903344558e+18,0.0,0.0,0.0
1.7758738903416225e+18,0.0,0.0,0.0
1.7758738903485043e+18,0.0,0.0,0.0
1.7758738903554117e+18,0.0,0.0,0.0
1.7758738903622935e+18,0.0,0.0,0.0
1.7758738903692116e+18,0.0,0.0,0.0
1.7758738903761137e+18,0.0,0.0,0.0
1.775873890383053e+18,0.0,0.0,0.0
1.7758738903899604e+18,0.0,0.0,0.0
1.7758738903968579e+18,0.0,0.0,0.0
