time_chanNI9203_1,PT_FU_02,PT_N2_05,PT_GO2_04_1,PT_N2_19,PT_FU_01_1,PT_LO2_05,PT_N2_06,PT_GO2_03_1
1.7758738895178358e+18,-375.0653076171875,-1250.83056640625,-374.6015930175781,-75.00148010253906,-500.2550354003906,-374.69622802734375,-361.1797180175781,-375.19354248046875
1.7758738895188357e+18,-375.0037841796875,-1251.3433837890625,-374.8785705566406,-74.95841979980469,-500.0499572753906,-375.0039367675781,-361.4567565917969,-375.2242736816406
1.7758738895198356e+18,-374.9114685058594,-1249.3944091796875,-374.6323547363281,-74.98918151855469,-500.1730041503906,-375.65008544921875,-383.52716064453125,-374.82452392578125
1.7758738895208356e+18,-374.8807067871094,-1250.215087890625,-375.37103271484375,-75.00763702392578,-499.80389404296875,-374.72698974609375,-379.92572021484375,-375.3165283203125
1.7758738895218355e+18,-375.0653076171875,-1250.7279052734375,-375.2786865234375,-75.06299591064453,-500.2550354003906,-375.65008544921875,-383.52716064453125,-375.2242736816406
1.7758738895228357e+18,-375.0345458984375,-1251.2408447265625,-374.9401550292969,-74.97687530517578,-500.3370361328125,-375.55780029296875,-372.4765625,-374.947509765625
1.7758738895238356e+18,-374.7268371582031,-1251.1383056640625,-375.001708984375,-74.9707260131836,-500.2550354003906,-375.55780029296875,-374.81597900390625,-374.8552551269531
1.7758738895248356e+18,-375.21917724609375,-1250.420166015625,-374.9401550292969,-75.00148010253906,-500.5010986328125,-374.97314453125,-368.7519836425781,-375.13201904296875
1.7758738895258355e+18,-375.28070068359375,-1250.6253662109375,-374.7862548828125,-75.00763702392578,-500.5831298828125,-375.09625244140625,-366.50494384765625,-375.0705261230469
1.7758738895268355e+18,-374.7268371582031,-1250.0098876953125,-375.12481689453125,-75.09375,-500.3780517578125,-374.91162109375,-366.781982421875,-374.6400146484375
1.7758738895278354e+18,-374.9422302246094,-1249.9073486328125,-375.494140625,-74.97687530517578,-499.8448791503906,-375.2500915527344,-371.42999267578125,-374.947509765625
1.7758738895288353e+18,-375.1268615722656,-1251.03564453125,-374.7862548828125,-75.01378631591797,-500.4600830078125,-374.5116271972656,-373.615478515625,-375.2550354003906
1.7758738895298355e+18,-375.1576232910156,-1250.7279052734375,-375.37103271484375,-75.03839111328125,-500.2550354003906,-375.3731689453125,-377.30926513671875,-375.2550354003906
1.7758738895308355e+18,-375.1576232910156,-1249.2918701171875,-374.6015930175781,-75.00763702392578,-500.2550354003906,-375.0039367675781,-365.18133544921875,-374.8552551269531
1.7758738895318354e+18,-375.3422546386719,-1250.6253662109375,-374.8785705566406,-74.97687530517578,-499.55780029296875,-375.0346984863281,-377.86334228515625,-375.50103759765625
1.7758738895328353e+18,-374.8807067871094,-1248.36865234375,-375.001708984375,-75.02608489990234,-500.5010986328125,-375.2500915527344,-377.0322570800781,-374.7015075683594
1.7758738895338353e+18,-374.9422302246094,-1249.9073486328125,-375.1863708496094,-74.97687530517578,-499.9269104003906,-375.18853759765625,-369.0906066894531,-375.13201904296875
1.7758738895348352e+18,-375.1268615722656,-1251.548583984375,-375.3094787597656,-75.00763702392578,-499.59881591796875,-374.5423889160156,-365.7969665527344,-374.8552551269531
1.7758738895358351e+18,-374.8807067871094,-1249.1893310546875,-374.5092468261719,-74.9645767211914,-500.0909729003906,-374.97314453125,-375.4931640625,-375.2242736816406
1.775873889536835e+18,-374.6960754394531,-1249.1893310546875,-374.9401550292969,-74.95841979980469,-499.8858947753906,-375.18853759765625,-369.15216064453125,-375.16278076171875
1.7758738895378353e+18,-374.9114685058594,-1250.0098876953125,-375.40179443359375,-74.97687530517578,-499.8858947753906,-375.2808532714844,-370.50653076171875,-374.82452392578125
1.7758738895388352e+18,-374.8807067871094,-1250.93310546875,-375.1863708496094,-74.9645767211914,-500.0909729003906,-375.61932373046875,-378.1095886230469,-374.79376220703125
1.7758738895398351e+18,-375.0345458984375,-1250.215087890625,-374.6015930175781,-75.01378631591797,-500.2960205078125,-374.66546630859375,-360.9642639160156,-375.19354248046875
1.775873889540835e+18,-375.21917724609375,-1250.83056640625,-374.7862548828125,-74.92766571044922,-499.8448791503906,-375.12701416015625,-383.52716064453125,-374.82452392578125
1.775873889541835e+18,-375.21917724609375,-1248.7789306640625,-374.9401550292969,-75.02608489990234,-500.1730041503906,-374.4808349609375,-368.6904296875,-375.2550354003906
1.775873889542835e+18,-375.1268615722656,-1250.83056640625,-374.7554626464844,-74.9338150024414,-500.3370361328125,-375.15777587890625,-369.4907531738281,-374.9167785644531
1.775873889543835e+18,-374.9114685058594,-1251.03564453125,-375.1863708496094,-74.9645767211914,-500.0909729003906,-375.4346923828125,-366.5664978027344,-374.978271484375
1.7758738895448348e+18,-374.8807067871094,-1250.420166015625,-375.40179443359375,-75.01378631591797,-499.8448791503906,-374.6039123535156,-381.0338439941406,-375.19354248046875
1.775873889545835e+18,-375.0037841796875,-1250.83056640625,-374.57080078125,-75.00148010253906,-500.2140197753906,-374.8193054199219,-366.8435363769531,-375.47027587890625
1.775873889546835e+18,-374.9422302246094,-1250.83056640625,-374.7554626464844,-74.94612121582031,-500.4600830078125,-375.18853759765625,-368.1671447753906,-374.76300048828125
1.775873889547835e+18,-375.0653076171875,-1248.6763916015625,-374.8785705566406,-75.01993560791016,-500.6241455078125,-374.91162109375,-366.68963623046875,-375.13201904296875
1.7758738895488348e+18,-375.31146240234375,-1249.9073486328125,-374.8478088378906,-75.05068969726562,-500.2550354003906,-374.69622802734375,-375.5239562988281,-375.4087829589844
1.7758738895498348e+18,-375.31146240234375,-1250.0098876953125,-374.8785705566406,-75.03839111328125,-500.5421142578125,-374.880859375,-368.7519836425781,-375.2857971191406
1.7758738895508347e+18,-374.9114685058594,-1251.03564453125,-375.2786865234375,-74.9707260131836,-499.80389404296875,-375.4962463378906,-383.52716064453125,-374.79376220703125
1.7758738895518346e+18,-375.1576232910156,-1249.599609375,-374.90936279296875,-74.94612121582031,-500.4190673828125,-375.3116149902344,-372.7843933105469,-374.5477600097656
1.7758738895528348e+18,-375.0345458984375,-1250.5228271484375,-374.9401550292969,-75.01993560791016,-500.5010986328125,-374.7577819824219,-373.584716796875,-375.47027587890625
1.7758738895538348e+18,-374.9729919433594,-1249.1893310546875,-374.7862548828125,-75.01378631591797,-500.5010986328125,-375.61932373046875,-377.8941345214844,-374.79376220703125
1.7758738895548347e+18,-374.9422302246094,-1249.3944091796875,-374.7862548828125,-74.9338150024414,-499.8448791503906,-375.18853759765625,-371.4915466308594,-375.19354248046875
1.7758738895558346e+18,-374.9422302246094,-1249.4969482421875,-375.0632629394531,-75.03839111328125,-500.5831298828125,-375.55780029296875,-381.61871337890625,-375.4395446777344
1.7758738895568346e+18,-374.78839111328125,-1250.0098876953125,-375.12481689453125,-75.08760070800781,-500.4600830078125,-374.880859375,-368.1055908203125,-375.009033203125
1.7758738895578345e+18,-375.3422546386719,-1249.599609375,-374.8170166015625,-75.01378631591797,-500.1730041503906,-374.4500732421875,-372.0456237792969,-375.2550354003906
1.7758738895588344e+18,-374.8807067871094,-1250.5228271484375,-375.40179443359375,-75.07530212402344,-500.2140197753906,-374.66546630859375,-363.48834228515625,-374.82452392578125
1.7758738895598344e+18,-375.0345458984375,-1250.420166015625,-374.6323547363281,-75.02608489990234,-500.2550354003906,-374.8193054199219,-368.3518371582031,-375.47027587890625
1.7758738895608346e+18,-374.8807067871094,-1250.5228271484375,-375.1863708496094,-75.06299591064453,-499.9269104003906,-374.7577819824219,-367.3668212890625,-374.79376220703125
1.7758738895618345e+18,-374.81915283203125,-1250.1124267578125,-374.9709167480469,-74.92766571044922,-500.1730041503906,-375.2500915527344,-370.3218688964844,-375.2550354003906
1.7758738895628344e+18,-374.81915283203125,-1251.1383056640625,-374.9709167480469,-74.97687530517578,-500.4600830078125,-375.2808532714844,-367.0282287597656,-375.0705261230469
1.7758738895638344e+18,-374.7575988769531,-1250.93310546875,-375.032470703125,-74.97687530517578,-500.2550354003906,-375.4654846191406,-371.1837463378906,-375.009033203125
1.7758738895648343e+18,-375.1576232910156,-1251.1383056640625,-374.8785705566406,-74.95841979980469,-500.0089416503906,-375.4654846191406,-383.52716064453125,-374.947509765625
1.7758738895658342e+18,-374.78839111328125,-1250.317626953125,-374.9709167480469,-75.03839111328125,-500.1730041503906,-375.0039367675781,-383.52716064453125,-375.2857971191406
1.7758738895668342e+18,-374.9114685058594,-1250.6253662109375,-375.3402404785156,-74.9707260131836,-500.0089416503906,-375.61932373046875,-373.9233093261719,-374.8860168457031
1.7758738895678344e+18,-374.9422302246094,-1248.881591796875,-374.57080078125,-74.9645767211914,-500.0089416503906,-374.880859375,-373.8617248535156,-375.2242736816406
1.7758738895688343e+18,-375.24993896484375,-1249.086669921875,-374.9401550292969,-75.03839111328125,-499.80389404296875,-374.69622802734375,-383.52716064453125,-374.978271484375
1.7758738895698342e+18,-374.81915283203125,-1250.0098876953125,-375.494140625,-74.98918151855469,-499.76287841796875,-375.09625244140625,-383.52716064453125,-374.6400146484375
1.7758738895708342e+18,-375.31146240234375,-1249.2918701171875,-375.032470703125,-75.07530212402344,-499.8448791503906,-374.8193054199219,-377.30926513671875,-374.9167785644531
1.775873889571834e+18,-375.1883850097656,-1251.1383056640625,-374.7554626464844,-75.01378631591797,-500.5831298828125,-374.72698974609375,-367.6746520996094,-375.13201904296875
1.775873889572834e+18,-375.1268615722656,-1251.548583984375,-375.37103271484375,-75.02608489990234,-499.80389404296875,-374.7577819824219,-368.5365295410156,-374.82452392578125
1.775873889573834e+18,-374.6960754394531,-1250.317626953125,-375.2171325683594,-74.9707260131836,-499.47576904296875,-375.12701416015625,-381.3108825683594,-374.7322692871094
1.775873889574834e+18,-374.81915283203125,-1249.8046875,-374.7862548828125,-75.00148010253906,-500.2960205078125,-375.4039306640625,-381.46478271484375,-375.2550354003906
1.775873889575834e+18,-374.81915283203125,-1251.2408447265625,-375.032470703125,-74.98918151855469,-500.1730041503906,-375.5270080566406,-372.5381164550781,-374.9167785644531
1.775873889576834e+18,-375.28070068359375,-1250.317626953125,-374.8478088378906,-75.03224182128906,-500.5831298828125,-374.880859375,-369.6138916015625,-375.50103759765625
1.775873889577834e+18,-374.7268371582031,-1250.317626953125,-375.12481689453125,-74.99533081054688,-500.0909729003906,-375.5270080566406,-371.6454772949219,-375.009033203125
1.775873889578834e+18,-375.0345458984375,-1250.215087890625,-374.57080078125,-74.99533081054688,-500.3370361328125,-374.8193054199219,-362.90350341796875,-375.4395446777344
1.7758738895798339e+18,-374.8807067871094,-1250.317626953125,-375.494140625,-75.03224182128906,-499.72186279296875,-375.0654602050781,-383.52716064453125,-375.3472900390625
1.7758738895808338e+18,-375.1268615722656,-1248.984130859375,-374.6323547363281,-75.01993560791016,-500.3370361328125,-374.8500671386719,-363.67303466796875,-374.8860168457031
1.7758738895818337e+18,-374.9422302246094,-1249.086669921875,-375.0632629394531,-75.00763702392578,-499.9269104003906,-375.18853759765625,-376.53973388671875,-375.1012878417969
1.775873889582834e+18,-375.0345458984375,-1249.599609375,-374.7554626464844,-75.06299591064453,-500.2550354003906,-374.8193054199219,-363.48834228515625,-375.4087829589844
1.7758738895838339e+18,-374.84991455078125,-1249.1893310546875,-375.3094787597656,-74.98918151855469,-499.8858947753906,-375.5270080566406,-383.52716064453125,-374.76300048828125
1.7758738895848338e+18,-375.1576232910156,-1250.83056640625,-374.69390869140625,-74.9338150024414,-499.8858947753906,-375.15777587890625,-383.52716064453125,-375.2550354003906
1.7758738895858337e+18,-375.31146240234375,-1251.2408447265625,-375.032470703125,-74.9645767211914,-499.72186279296875,-374.63470458984375,-367.3360290527344,-375.009033203125
1.7758738895868337e+18,-374.8807067871094,-1251.2408447265625,-374.9401550292969,-74.99533081054688,-500.6241455078125,-374.7577819824219,-368.2594909667969,-375.2242736816406
1.7758738895878336e+18,-375.3422546386719,-1251.2408447265625,-374.90936279296875,-74.98302459716797,-499.59881591796875,-375.2500915527344,-379.55633544921875,-375.16278076171875
1.7758738895888335e+18,-375.28070068359375,-1250.7279052734375,-375.2479248046875,-75.00148010253906,-499.76287841796875,-374.7577819824219,-360.6256408691406,-375.0397644042969
1.7758738895898335e+18,-375.21917724609375,-1250.215087890625,-374.8478088378906,-75.04454040527344,-500.4600830078125,-374.72698974609375,-373.5539245605469,-375.53179931640625
1.7758738895908337e+18,-375.0037841796875,-1250.7279052734375,-374.7247009277344,-74.9338150024414,-500.2550354003906,-375.3116149902344,-368.96746826171875,-374.82452392578125
1.7758738895918336e+18,-375.1576232910156,-1249.1893310546875,-374.6323547363281,-75.02608489990234,-500.2550354003906,-374.7885437011719,-361.9492492675781,-375.3780212402344
1.7758738895928335e+18,-374.7268371582031,-1249.9073486328125,-375.2479248046875,-74.9707260131836,-499.43475341796875,-375.0346984863281,-380.8491516113281,-374.79376220703125
1.7758738895938335e+18,-374.9729919433594,-1249.2918701171875,-375.0632629394531,-75.07530212402344,-499.72186279296875,-374.7577819824219,-376.632080078125,-375.2242736816406
1.7758738895948334e+18,-375.0037841796875,-1249.8046875,-374.90936279296875,-74.9645767211914,-499.39373779296875,-374.8193054199219,-374.5389404296875,-375.3780212402344
1.7758738895958333e+18,-374.7575988769531,-1248.7789306640625,-374.7554626464844,-75.00763702392578,-500.2960205078125,-375.4654846191406,-381.3416748046875,-375.19354248046875
1.7758738895968333e+18,-375.0037841796875,-1251.4459228515625,-374.8170166015625,-74.98302459716797,-500.2960205078125,-374.8193054199219,-362.8419189453125,-375.47027587890625
1.7758738895978335e+18,-375.1268615722656,-1250.6253662109375,-374.8785705566406,-74.99533081054688,-500.5010986328125,-375.0039367675781,-368.22869873046875,-375.2550354003906
1.7758738895988334e+18,-374.9422302246094,-1249.8046875,-375.40179443359375,-75.01378631591797,-499.76287841796875,-375.3116149902344,-383.52716064453125,-374.7322692871094
1.7758738895998333e+18,-375.31146240234375,-1250.317626953125,-374.7247009277344,-75.01378631591797,-500.6241455078125,-374.63470458984375,-367.2129211425781,-375.13201904296875
1.7758738896008333e+18,-374.9422302246094,-1250.6253662109375,-374.7247009277344,-74.9338150024414,-500.1319885253906,-375.2808532714844,-370.9375,-374.6092529296875
1.7758738896018332e+18,-374.6653137207031,-1249.1893310546875,-374.6323547363281,-74.9645767211914,-499.8448791503906,-374.72698974609375,-383.0654296875,-375.0397644042969
1.7758738896028332e+18,-375.28070068359375,-1250.6253662109375,-375.37103271484375,-75.06914520263672,-500.2550354003906,-375.61932373046875,-383.52716064453125,-375.2857971191406
1.775873889603833e+18,-375.31146240234375,-1250.6253662109375,-374.8170166015625,-74.98302459716797,-499.68084716796875,-375.18853759765625,-379.7102355957031,-375.2857971191406
1.775873889604833e+18,-375.28070068359375,-1249.3944091796875,-375.0940246582031,-75.03839111328125,-499.51678466796875,-375.3424072265625,-379.18695068359375,-374.8552551269531
1.7758738896058332e+18,-374.9114685058594,-1250.7279052734375,-375.2479248046875,-74.9707260131836,-500.1319885253906,-375.55780029296875,-369.2137145996094,-374.947509765625
1.7758738896068332e+18,-375.0653076171875,-1250.83056640625,-374.57080078125,-75.00148010253906,-500.2960205078125,-374.7577819824219,-361.76458740234375,-375.3780212402344
1.775873889607833e+18,-375.24993896484375,-1250.6253662109375,-374.7247009277344,-75.00763702392578,-500.5831298828125,-375.09625244140625,-367.7362060546875,-375.0705261230469
1.775873889608833e+18,-374.84991455078125,-1248.5738525390625,-374.7247009277344,-74.97687530517578,-499.55780029296875,-374.7577819824219,-367.8901062011719,-374.6707458496094
