time_chanNI9203_2,PT_N2_12_2,PT_N2_08,PT_LO2_07,PT_N2_15,PT_N2_16,PT_N2_17,PT_FU_01_2,PT_GO2_05
1.775873889563925e+18,-375.1867980957031,-1249.3780517578125,-374.597412109375,-75.01192474365234,-75.02388763427734,-74.97382354736328,-499.9091491699219,-375.364013671875
1.7758738895649252e+18,-375.4018859863281,-1250.095458984375,-374.8433837890625,-74.95658874511719,-75.02388763427734,-75.0230484008789,-499.6630554199219,-374.5028991699219
1.775873889565925e+18,-375.15606689453125,-1250.915283203125,-375.3045959472656,-75.01807403564453,-75.0484848022461,-75.03535461425781,-500.2372741699219,-375.364013671875
1.7758738895669253e+18,-375.1253662109375,-1250.1978759765625,-374.8741149902344,-74.99347686767578,-75.05463409423828,-74.97382354736328,-499.9091491699219,-375.394775390625
1.7758738895679252e+18,-375.06390380859375,-1249.685546875,-374.68963623046875,-74.93814086914062,-74.95623779296875,-74.97998046875,-499.7861022949219,-375.05645751953125
1.7758738895689252e+18,-374.7566223144531,-1249.992919921875,-375.3353271484375,-74.95658874511719,-74.9931411743164,-75.0230484008789,-499.7450866699219,-374.7489318847656
1.7758738895699254e+18,-374.94097900390625,-1251.017822265625,-374.93560791015625,-74.98118591308594,-75.0484848022461,-75.0230484008789,-499.6630554199219,-374.9642028808594
1.7758738895709253e+18,-374.787353515625,-1249.8905029296875,-375.2738342285156,-74.97503662109375,-74.98699188232422,-75.04766082763672,-499.8271179199219,-374.7796936035156
1.7758738895719252e+18,-375.0946350097656,-1249.4805908203125,-375.05859375,-75.04267120361328,-74.98699188232422,-74.9922866821289,-500.44232177734375,-375.14874267578125
1.7758738895729254e+18,-375.06390380859375,-1250.1978759765625,-375.3660888671875,-75.04882049560547,-75.01773834228516,-74.9984359741211,-499.7861022949219,-374.8104248046875
1.7758738895739254e+18,-375.06390380859375,-1251.1202392578125,-374.9971008300781,-74.96273803710938,-74.9992904663086,-75.04766082763672,-499.7450866699219,-374.7489318847656
1.7758738895749253e+18,-374.6644592285156,-1249.3780517578125,-374.8433837890625,-74.94429016113281,-74.97468566894531,-75.0107421875,-500.0732116699219,-375.2102355957031
1.7758738895759255e+18,-375.1253662109375,-1249.4805908203125,-374.566650390625,-75.00577545166016,-75.01773834228516,-74.96151733398438,-499.6630554199219,-375.2717590332031
1.7758738895769254e+18,-374.8180847167969,-1248.76318359375,-375.0278625488281,-75.01807403564453,-74.97468566894531,-74.97382354736328,-500.3603210449219,-375.05645751953125
1.7758738895779254e+18,-375.06390380859375,-1249.7879638671875,-374.597412109375,-75.01192474365234,-75.01773834228516,-74.97998046875,-500.1552429199219,-375.3025207519531
1.7758738895789256e+18,-375.1253662109375,-1249.275634765625,-374.96636962890625,-75.0303726196289,-74.95008850097656,-74.9676742553711,-500.1962585449219,-374.7796936035156
1.7758738895799255e+18,-374.8795471191406,-1250.812744140625,-375.08935546875,-74.98118591308594,-74.96853637695312,-75.04766082763672,-500.1552429199219,-374.7796936035156
1.7758738895809257e+18,-374.84881591796875,-1249.275634765625,-375.08935546875,-75.04267120361328,-75.02388763427734,-74.96151733398438,-499.8271179199219,-375.11798095703125
1.7758738895819256e+18,-375.3404541015625,-1250.1978759765625,-375.4275817871094,-75.04267120361328,-75.01158905029297,-75.05996704101562,-500.3193054199219,-375.17950439453125
1.7758738895829256e+18,-374.6951904296875,-1249.4805908203125,-375.05859375,-75.02422332763672,-74.95008850097656,-74.97998046875,-500.1552429199219,-375.05645751953125
1.7758738895839255e+18,-374.84881591796875,-1250.50537109375,-374.7511291503906,-74.97503662109375,-75.05463409423828,-74.9984359741211,-499.7861022949219,-375.17950439453125
1.7758738895849254e+18,-375.4018859863281,-1250.40283203125,-374.7511291503906,-74.97503662109375,-74.9992904663086,-75.04766082763672,-500.0732116699219,-374.6566467285156
1.7758738895859254e+18,-375.1253662109375,-1251.1202392578125,-375.3660888671875,-74.99962615966797,-74.94393920898438,-74.93075561523438,-499.7040710449219,-375.0257263183594
1.7758738895869253e+18,-375.15606689453125,-1249.5830078125,-374.93560791015625,-75.0365219116211,-74.96853637695312,-74.9922866821289,-500.44232177734375,-374.6874084472656
1.7758738895879252e+18,-375.15606689453125,-1249.992919921875,-374.72039794921875,-74.97503662109375,-75.00543975830078,-75.05381774902344,-500.4013366699219,-374.8104248046875
1.7758738895889252e+18,-375.37115478515625,-1250.812744140625,-375.08935546875,-74.98118591308594,-74.96238708496094,-74.94921112060547,-499.8681335449219,-374.9949645996094
1.775873889589925e+18,-374.7259216308594,-1248.76318359375,-375.1816101074219,-75.01192474365234,-74.96853637695312,-74.9984359741211,-500.3193054199219,-374.7181701660156
1.775873889590925e+18,-375.4326171875,-1249.685546875,-374.7818908691406,-75.00577545166016,-75.0423355102539,-74.93690490722656,-499.9091491699219,-375.2102355957031
1.775873889591925e+18,-374.84881591796875,-1249.3780517578125,-375.05859375,-75.0365219116211,-74.95008850097656,-74.97382354736328,-500.1552429199219,-374.9949645996094
1.775873889592925e+18,-375.0331726074219,-1251.017822265625,-374.9971008300781,-74.96273803710938,-74.9931411743164,-75.04766082763672,-499.6630554199219,-374.7489318847656
1.7758738895939249e+18,-374.8180847167969,-1250.3004150390625,-375.3045959472656,-74.98118591308594,-74.98699188232422,-75.04766082763672,-500.2782897949219,-374.7489318847656
1.7758738895949248e+18,-375.1867980957031,-1250.3004150390625,-374.93560791015625,-74.97503662109375,-74.96853637695312,-74.94921112060547,-499.9911804199219,-375.11798095703125
1.7758738895959247e+18,-374.9102783203125,-1249.3780517578125,-374.566650390625,-74.98118591308594,-75.01158905029297,-75.04766082763672,-500.4013366699219,-375.0257263183594
1.775873889596925e+18,-375.37115478515625,-1249.4805908203125,-374.96636962890625,-75.05496215820312,-74.95008850097656,-74.97382354736328,-500.1962585449219,-374.7181701660156
1.7758738895979249e+18,-375.3097229003906,-1248.9681396484375,-374.93560791015625,-75.02422332763672,-74.96238708496094,-74.93075561523438,-500.0732116699219,-375.17950439453125
1.7758738895989248e+18,-374.94097900390625,-1250.1978759765625,-374.8126220703125,-74.950439453125,-75.0484848022461,-74.9984359741211,-499.7861022949219,-375.3025207519531
1.7758738895999247e+18,-375.00244140625,-1249.5830078125,-375.08935546875,-75.0365219116211,-74.9808349609375,-74.97382354736328,-500.3603210449219,-375.2409973144531
1.7758738896009247e+18,-375.4018859863281,-1249.7879638671875,-374.7511291503906,-74.99962615966797,-75.06078338623047,-74.97382354736328,-499.7450866699219,-375.05645751953125
1.7758738896019246e+18,-375.2482604980469,-1250.812744140625,-375.1200866699219,-75.04882049560547,-75.0484848022461,-75.0230484008789,-500.4013366699219,-375.2717590332031
1.7758738896029245e+18,-375.1867980957031,-1250.3004150390625,-375.1508483886719,-74.9873275756836,-74.9931411743164,-75.0230484008789,-499.9911804199219,-375.05645751953125
1.7758738896039245e+18,-375.15606689453125,-1249.3780517578125,-374.6589050292969,-74.96888732910156,-74.9992904663086,-75.04766082763672,-500.3603210449219,-375.05645751953125
1.7758738896049244e+18,-374.8795471191406,-1250.7103271484375,-374.9971008300781,-74.98118591308594,-75.01773834228516,-74.9676742553711,-499.6220397949219,-375.333251953125
1.7758738896059244e+18,-375.217529296875,-1250.1978759765625,-374.8126220703125,-75.01807403564453,-75.0484848022461,-74.96151733398438,-499.9501647949219,-375.425537109375
1.7758738896069243e+18,-375.15606689453125,-1249.3780517578125,-375.0278625488281,-75.04882049560547,-74.96238708496094,-74.98612976074219,-500.1962585449219,-374.7796936035156
1.7758738896079242e+18,-375.1253662109375,-1249.685546875,-374.9048767089844,-75.0365219116211,-74.9992904663086,-74.97382354736328,-499.9911804199219,-375.394775390625
1.7758738896089242e+18,-374.9717102050781,-1249.5830078125,-375.0278625488281,-74.9873275756836,-74.93778991699219,-74.9676742553711,-499.6630554199219,-374.7181701660156
1.775873889609924e+18,-374.7566223144531,-1249.4805908203125,-374.6281433105469,-74.97503662109375,-74.97468566894531,-74.96151733398438,-499.9091491699219,-375.14874267578125
1.775873889610924e+18,-375.2482604980469,-1249.275634765625,-374.96636962890625,-75.01192474365234,-74.931640625,-75.00459289550781,-500.0732116699219,-374.8104248046875
1.775873889611924e+18,-375.3404541015625,-1249.7879638671875,-374.8741149902344,-75.04882049560547,-74.96853637695312,-74.97382354736328,-500.1552429199219,-374.7796936035156
1.775873889612924e+18,-375.3097229003906,-1249.0706787109375,-374.9048767089844,-75.01192474365234,-74.97468566894531,-74.97382354736328,-500.3603210449219,-374.8719482421875
1.7758738896139238e+18,-375.15606689453125,-1250.812744140625,-374.8126220703125,-74.99962615966797,-75.06078338623047,-74.97382354736328,-499.6630554199219,-375.05645751953125
1.775873889614924e+18,-374.572265625,-1249.8905029296875,-375.05859375,-75.04267120361328,-75.06078338623047,-75.0107421875,-499.5810546875,-374.5028991699219
1.775873889615924e+18,-374.572265625,-1249.3780517578125,-374.68963623046875,-74.950439453125,-74.96238708496094,-74.94921112060547,-499.4580078125,-374.7181701660156
1.775873889616924e+18,-375.3097229003906,-1249.8905029296875,-374.7818908691406,-74.93814086914062,-74.96853637695312,-75.0107421875,-500.44232177734375,-375.333251953125
