time_chanNI9203_1,PT_FU_02,PT_N2_05,PT_GO2_04_1,PT_N2_19,PT_FU_01_1,PT_LO2_05,PT_N2_06,PT_GO2_03_1
1.7758752980858048e+18,-374.8807067871094,-1248.6763916015625,-374.9401550292969,-75.03224182128906,-500.3370361328125,-375.4654846191406,-381.06463623046875,-375.53179931640625
1.7758752980868047e+18,-375.0653076171875,-1249.1893310546875,-375.0632629394531,-75.04454040527344,-499.51678466796875,-375.09625244140625,-380.51055908203125,-374.8860168457031
1.7758752980878047e+18,-375.1576232910156,-1249.2918701171875,-374.8170166015625,-75.07530212402344,-499.9269104003906,-374.97314453125,-383.52716064453125,-374.79376220703125
1.7758752980888046e+18,-374.9729919433594,-1250.0098876953125,-375.494140625,-74.98918151855469,-499.8448791503906,-375.2193298339844,-371.79937744140625,-374.7015075683594
1.7758752980898045e+18,-375.0037841796875,-1250.420166015625,-374.6015930175781,-75.00763702392578,-500.2960205078125,-374.8500671386719,-363.1805114746094,-375.4395446777344
1.7758752980908045e+18,-374.7268371582031,-1249.1893310546875,-375.001708984375,-75.03224182128906,-500.5010986328125,-375.2808532714844,-383.52716064453125,-375.2857971191406
1.7758752980918044e+18,-375.1268615722656,-1249.1893310546875,-374.6015930175781,-75.03224182128906,-500.2140197753906,-374.8193054199219,-363.85772705078125,-375.47027587890625
1.7758752980928044e+18,-375.1576232910156,-1249.2918701171875,-374.7862548828125,-75.06299591064453,-499.9679260253906,-374.97314453125,-383.52716064453125,-374.8860168457031
1.7758752980938043e+18,-375.21917724609375,-1249.2918701171875,-374.7554626464844,-75.05684661865234,-500.1730041503906,-374.8193054199219,-373.4000244140625,-375.3472900390625
1.7758752980948042e+18,-375.1883850097656,-1249.1893310546875,-374.69390869140625,-75.06299591064453,-500.1730041503906,-374.8193054199219,-368.1363525390625,-375.47027587890625
1.7758752980958042e+18,-374.81915283203125,-1250.317626953125,-375.40179443359375,-74.94612121582031,-500.0089416503906,-375.3116149902344,-371.5838928222656,-374.6400146484375
1.775875298096804e+18,-375.1576232910156,-1249.4969482421875,-375.3402404785156,-75.04454040527344,-499.76287841796875,-375.12701416015625,-373.12298583984375,-374.5784912109375
1.775875298097804e+18,-375.1883850097656,-1250.7279052734375,-375.12481689453125,-74.9707260131836,-499.80389404296875,-374.7885437011719,-361.02581787109375,-374.978271484375
1.775875298098804e+18,-374.8807067871094,-1250.317626953125,-375.3094787597656,-74.95841979980469,-499.80389404296875,-375.12701416015625,-383.52716064453125,-374.6092529296875
1.775875298099804e+18,-374.9729919433594,-1250.5228271484375,-374.6323547363281,-75.05068969726562,-500.0909729003906,-374.8193054199219,-381.8957214355469,-374.947509765625
1.7758752981008038e+18,-374.7268371582031,-1250.0098876953125,-375.1863708496094,-74.97687530517578,-499.80389404296875,-375.5270080566406,-375.6470642089844,-375.009033203125
1.7758752981018038e+18,-374.9729919433594,-1249.7021484375,-375.37103271484375,-75.00148010253906,-499.76287841796875,-375.0654602050781,-383.52716064453125,-374.6092529296875
1.7758752981028037e+18,-374.84991455078125,-1251.4459228515625,-374.9709167480469,-74.97687530517578,-500.3780517578125,-375.3731689453125,-367.3360290527344,-375.0705261230469
1.7758752981038036e+18,-374.84991455078125,-1250.0098876953125,-375.4325866699219,-75.00763702392578,-499.63983154296875,-375.0654602050781,-383.52716064453125,-374.79376220703125
1.7758752981048036e+18,-374.78839111328125,-1250.1124267578125,-375.12481689453125,-75.09375,-500.4600830078125,-375.09625244140625,-373.24609375,-374.6707458496094
1.7758752981058035e+18,-375.31146240234375,-1250.5228271484375,-375.4325866699219,-75.07530212402344,-500.2140197753906,-375.61932373046875,-383.52716064453125,-375.2550354003906
1.7758752981068035e+18,-374.78839111328125,-1251.3433837890625,-374.8785705566406,-75.01378631591797,-500.4190673828125,-374.5423889160156,-376.17034912109375,-375.13201904296875
1.7758752981078034e+18,-375.1576232910156,-1249.599609375,-375.0940246582031,-75.06914520263672,-499.76287841796875,-375.09625244140625,-383.52716064453125,-374.5784912109375
1.7758752981088033e+18,-375.0345458984375,-1251.4459228515625,-374.8785705566406,-74.97687530517578,-500.1730041503906,-374.9423828125,-361.79534912109375,-375.19354248046875
1.7758752981098033e+18,-374.84991455078125,-1249.2918701171875,-375.1863708496094,-75.00763702392578,-499.51678466796875,-375.2500915527344,-381.2185363769531,-374.947509765625
1.7758752981108032e+18,-375.1883850097656,-1251.03564453125,-374.8170166015625,-75.00148010253906,-500.5831298828125,-374.9423828125,-368.19793701171875,-375.16278076171875
1.7758752981118031e+18,-375.24993896484375,-1250.420166015625,-375.2171325683594,-75.04454040527344,-500.0909729003906,-375.09625244140625,-380.78759765625,-374.978271484375
1.775875298112803e+18,-375.1268615722656,-1251.4459228515625,-375.37103271484375,-75.00763702392578,-499.8448791503906,-374.4500732421875,-371.2760925292969,-375.2242736816406
1.775875298113803e+18,-375.1268615722656,-1249.3944091796875,-374.69390869140625,-75.08145141601562,-499.9679260253906,-375.0654602050781,-383.52716064453125,-374.6707458496094
1.775875298114803e+18,-375.1268615722656,-1251.1383056640625,-375.1863708496094,-75.01378631591797,-499.76287841796875,-374.6039123535156,-371.1529541015625,-375.2857971191406
1.775875298115803e+18,-375.31146240234375,-1250.83056640625,-375.12481689453125,-74.98918151855469,-499.80389404296875,-374.69622802734375,-361.5491027832031,-374.76300048828125
1.7758752981168028e+18,-375.31146240234375,-1250.0098876953125,-374.7862548828125,-75.02608489990234,-499.8448791503906,-374.5116271972656,-380.32586669921875,-375.0705261230469
1.7758752981178028e+18,-375.0960998535156,-1249.1893310546875,-375.0632629394531,-75.05068969726562,-499.59881591796875,-375.12701416015625,-380.4797668457031,-374.8860168457031
1.7758752981188027e+18,-374.6960754394531,-1249.8046875,-375.1863708496094,-75.09375,-500.5831298828125,-375.12701416015625,-373.9233093261719,-374.6707458496094
1.7758752981198026e+18,-375.28070068359375,-1250.215087890625,-374.6323547363281,-74.9522705078125,-499.68084716796875,-374.8193054199219,-366.1971130371094,-375.2550354003906
1.7758752981208026e+18,-374.8807067871094,-1248.5738525390625,-375.0940246582031,-75.04454040527344,-500.0089416503906,-374.63470458984375,-366.0740051269531,-375.13201904296875
1.7758752981218028e+18,-375.0037841796875,-1248.984130859375,-374.8785705566406,-75.01993560791016,-500.5831298828125,-374.69622802734375,-366.41259765625,-375.1012878417969
1.7758752981228027e+18,-375.0345458984375,-1249.2918701171875,-375.15557861328125,-75.00148010253906,-499.8858947753906,-375.4962463378906,-369.6754455566406,-374.978271484375
1.7758752981238026e+18,-375.0037841796875,-1249.2918701171875,-375.12481689453125,-74.97687530517578,-499.51678466796875,-375.4962463378906,-375.9241027832031,-374.9167785644531
