time_chanNI9203_2,PT_N2_12_2,PT_N2_08,PT_LO2_07,PT_N2_15,PT_N2_16,PT_N2_17,PT_FU_01_2,PT_GO2_05
1.7764682602183583e+18,-0.0946270301938057,-4.878994941711426,-0.027862031012773514,-0.018074005842208862,0.01301174983382225,0.03463428094983101,0.0728754997253418,1.2541029453277588
1.7764682602193582e+18,-0.12535369396209717,-19.840938568115234,-0.058608654886484146,0.0003716624923981726,0.01301174983382225,0.022328244522213936,-0.25523748993873596,2.853346586227417
1.7764682602203581e+18,-0.0024470624048262835,24.225059509277344,0.1873643398284912,-0.018074005842208862,0.03761107474565506,-0.026895906776189804,0.23693199455738068,-5.265891075134277
1.7764682602213583e+18,0.08973290771245956,-25.169849395751953,0.002884593792259693,0.031114444136619568,-0.023887237533926964,0.0038691875524818897,0.2779461145401001,-4.527778148651123
1.7764682602223583e+18,0.15118621289730072,-42.38633346557617,-0.08935528248548508,0.0065202186815440655,0.006861918605864048,0.028481261804699898,-0.05016687512397766,10.757301330566406
1.7764682602233582e+18,0.15118621289730072,-39.72187805175781,0.06437784433364868,0.0003716624923981726,0.0007120874943211675,-0.0022838313598185778,-0.009152749553322792,7.897115230560303
1.7764682602243581e+18,-0.0024470624048262835,36.62502670288086,0.002884593792259693,0.012668775394558907,0.03761107474565506,-0.033048924058675766,-0.05016687512397766,-8.741170883178711
1.776468260225358e+18,0.08973290771245956,-5.186432361602783,0.12587109208106995,0.024965887889266014,0.025311412289738655,0.016175225377082825,-0.1321951299905777,2.545799732208252
1.776468260226358e+18,0.15118621289730072,-27.424388885498047,-0.12010190635919571,-0.005776893813163042,-0.005437743850052357,-0.008436850272119045,0.2779461145401001,-5.757966041564941
1.776468260227358e+18,0.08973290771245956,19.101104736328125,0.15661771595478058,0.01881733164191246,0.019161581993103027,-0.014589868485927582,-0.2962516248226166,9.988433837890625
1.776468260228358e+18,-0.12535369396209717,24.73745346069336,0.21811096370220184,0.0003716624923981726,-0.011587575078010559,-0.008436850272119045,-0.09118100255727768,7.620323181152344
1.776468260229358e+18,0.12045956403017044,-15.126901626586914,0.31035083532333374,-0.018074005842208862,0.049910739064216614,-0.020742887631058693,-0.09118100255727768,10.172962188720703
1.776468260230358e+18,0.15118621289730072,2.3970184326171875,0.21811096370220184,-0.011925449594855309,0.049910739064216614,-0.008436850272119045,-0.09118100255727768,6.666927814483643
1.776468260231358e+18,0.15118621289730072,-43.82103729248047,-0.058608654886484146,0.0003716624923981726,-0.005437743850052357,0.010022206231951714,0.0728754997253418,-4.250986099243164
