time_chanNI9264_1,ER_N2_06_state,ER_GO2_03_state,Accel_state
1.776468260830104e+18,0.0,0.0,0.0
1.7764682608371638e+18,0.0,0.0,0.0
1.776468260849324e+18,0.0,0.0,0.0
1.7764682608562737e+18,0.0,0.0,0.0
1.7764682608632312e+18,0.0,0.0,0.0
1.7764682608702536e+18,0.0,0.0,0.0
1.7764682608771722e+18,0.0,0.0,0.0
1.7764682608841948e+18,0.0,0.0,0.0
1.776468260891227e+18,0.0,0.0,0.0
1.7764682608981637e+18,0.0,0.0,0.0
1.7764682609052436e+18,0.0,0.0,0.0
1.7764682609121915e+18,0.0,0.0,0.0
1.7764682609192274e+18,0.0,0.0,0.0
1.7764682609261353e+18,0.0,0.0,0.0
1.7764682609330916e+18,0.0,0.0,0.0
1.7764682609400302e+18,0.0,0.0,0.0
1.77646826094918e+18,0.0,0.0,0.0
1.7764682609560804e+18,0.0,0.0,0.0
1.776468260963113e+18,0.0,0.0,0.0
1.776468260970085e+18,0.0,0.0,0.0
1.7764682609772398e+18,0.0,0.0,0.0
1.7764682609841285e+18,0.0,0.0,0.0
1.7764682609911014e+18,0.0,0.0,0.0
1.776468260998091e+18,0.0,0.0,0.0
1.7764682610050721e+18,0.0,0.0,0.0
1.7764682610120543e+18,0.0,0.0,0.0
1.7764682610191035e+18,0.0,0.0,0.0
1.77646826102606e+18,0.0,0.0,0.0
1.776468261033071e+18,0.0,0.0,0.0
1.7764682610400056e+18,0.0,0.0,0.0
1.7764682610470925e+18,0.0,0.0,0.0
1.7764682610541128e+18,0.0,0.0,0.0
1.7764682610611023e+18,0.0,0.0,0.0
1.7764682610680788e+18,0.0,0.0,0.0
1.7764682610750213e+18,0.0,0.0,0.0
1.7764682610819374e+18,0.0,0.0,0.0
1.7764682610888732e+18,0.0,0.0,0.0
1.7764682610958339e+18,0.0,0.0,0.0
1.7764682611027167e+18,0.0,0.0,0.0
1.776468261109626e+18,0.0,0.0,0.0
1.7764682611165642e+18,0.0,0.0,0.0
1.776468261123504e+18,0.0,0.0,0.0
1.7764682611304136e+18,0.0,0.0,0.0
1.7764682611373565e+18,0.0,0.0,0.0
1.7764682611496758e+18,0.0,0.0,0.0
1.7764682611568686e+18,0.0,0.0,0.0
1.7764682611637852e+18,0.0,0.0,0.0
1.7764682611707116e+18,0.0,0.0,0.0
1.776468261178097e+18,0.0,0.0,0.0
1.7764682611858237e+18,0.0,0.0,0.0
1.7764682611927977e+18,0.0,0.0,0.0
1.776468261199713e+18,0.0,0.0,0.0
1.7764682612066373e+18,0.0,0.0,0.0
1.776468261213525e+18,0.0,0.0,0.0
1.7764682612204495e+18,0.0,0.0,0.0
