time_chanNI9205_3,PT_H2_03,PT_LO2_03,PT_LO2_04,PT_TI_01,PT_GG_01,PT_FU_04,Accel_AI
1.776468260218243e+18,3.31386137008667,0.26574069261550903,0.33138614892959595,7.945976734161377,9.689580917358398,8.869012832641602,0.6918071508407593
1.776468260219243e+18,10.534860610961914,0.5611451864242554,0.42985430359840393,7.6177496910095215,9.591113090515137,8.737722396850586,0.6589651703834534
1.776468260220243e+18,3.31386137008667,0.364208847284317,0.364208847284317,7.880331516265869,9.722403526306152,8.737722396850586,0.6097021698951721
1.776468260221243e+18,3.97031569480896,0.2985634207725525,0.364208847284317,7.716217994689941,9.82087230682373,8.77054500579834,0.642544150352478
1.7764682602222428e+18,11.191314697265625,0.5939679145812988,0.5283224582672119,7.814685821533203,9.788049697875977,8.737722396850586,0.642544150352478
1.7764682602232428e+18,5.611452102661133,0.49549975991249084,0.5283224582672119,7.716217994689941,9.788049697875977,8.737722396850586,0.6097021698951721
1.7764682602242427e+18,5.283224582672119,0.42985430359840393,0.4626770317554474,7.814685821533203,9.755227088928223,8.737722396850586,0.6261231899261475
1.7764682602252426e+18,7.252587795257568,0.5611451864242554,0.5283224582672119,7.749040603637695,10.01780891418457,8.803367614746094,0.6261231899261475
1.7764682602262426e+18,5.283224582672119,0.4626770317554474,0.5283224582672119,7.847508907318115,9.9849853515625,8.901835441589355,0.7246491312980652
1.7764682602272425e+18,6.267906188964844,0.49549975991249084,0.49549975991249084,7.749040603637695,9.62393569946289,8.803367614746094,0.642544150352478
1.7764682602282424e+18,4.954997539520264,0.3970315754413605,0.4626770317554474,7.749040603637695,9.853694915771484,8.77054500579834,0.6261231899261475
1.7764682602292424e+18,11.191314697265625,0.7252588272094727,0.6596133708953857,7.913154125213623,9.853694915771484,8.836190223693848,0.7082281112670898
1.7764682602302423e+18,4.62677001953125,0.5611451864242554,0.5939679145812988,8.208559036254883,9.361353874206543,8.507963180541992,0.5440182685852051
1.7764682602312422e+18,9.878405570983887,0.6596133708953857,0.6267906427383423,7.716217994689941,9.525467872619629,8.475140571594238,0.4619133174419403
1.7764682602322422e+18,3.6420886516571045,0.49549975991249084,0.5283224582672119,8.27420425415039,9.62393569946289,8.5736083984375,0.4290713369846344
1.776468260233242e+18,4.954997539520264,0.42985430359840393,0.4626770317554474,7.749040603637695,9.853694915771484,8.672077178955078,0.47833430767059326
1.776468260234242e+18,3.6420886516571045,0.364208847284317,0.3970315754413605,7.716217994689941,9.82087230682373,8.704899787902832,0.5932812094688416
1.776468260235242e+18,4.2985429763793945,0.2985634207725525,0.33138614892959595,7.059763431549072,9.525467872619629,8.639254570007324,0.5275972485542297
1.776468260236242e+18,2.65740704536438,0.2000952512025833,0.364208847284317,7.814685821533203,9.656758308410645,8.672077178955078,0.5440182685852051
1.7764682602372419e+18,11.51954174041748,0.6596133708953857,0.4626770317554474,7.486458778381348,9.361353874206543,8.507963180541992,0.47833430767059326
1.7764682602382418e+18,2.9856340885162354,0.3970315754413605,0.4626770317554474,7.913154125213623,9.558290481567383,8.507963180541992,0.4290713369846344
1.7764682602392417e+18,4.2985429763793945,0.33138614892959595,0.42985430359840393,7.387990474700928,9.459821701049805,8.475140571594238,0.3962293565273285
1.7764682602402417e+18,4.62677001953125,0.364208847284317,0.42985430359840393,7.650572299957275,9.492645263671875,8.442317962646484,0.34696638584136963
1.7764682602412416e+18,4.62677001953125,0.33138614892959595,0.3970315754413605,7.289522647857666,10.01780891418457,8.672077178955078,0.4947552978992462
1.7764682602422415e+18,4.954997539520264,0.3970315754413605,0.364208847284317,8.110090255737305,9.886517524719238,8.737722396850586,0.5440182685852051
1.7764682602432415e+18,6.267906188964844,0.3970315754413605,0.3970315754413605,7.781863212585449,9.525467872619629,8.5736083984375,0.4947552978992462
1.7764682602442414e+18,4.2985429763793945,0.3970315754413605,0.3970315754413605,8.07726764678955,9.919340133666992,8.737722396850586,0.5440182685852051
1.7764682602452413e+18,6.596133708953857,0.5283224582672119,0.3970315754413605,7.42081356048584,9.755227088928223,8.672077178955078,0.5440182685852051
1.7764682602462413e+18,4.62677001953125,0.4626770317554474,0.3970315754413605,7.749040603637695,9.656758308410645,8.672077178955078,0.6097021698951721
1.7764682602472412e+18,5.939679145812988,0.42985430359840393,0.42985430359840393,7.387990474700928,9.82087230682373,8.672077178955078,0.5604392290115356
1.7764682602482412e+18,10.86308765411377,0.7252588272094727,0.5939679145812988,8.011622428894043,9.62393569946289,8.672077178955078,0.5932812094688416
1.776468260249241e+18,5.283224582672119,0.49549975991249084,0.5611451864242554,7.978799819946289,9.492645263671875,8.540785789489746,0.5111762881278992
1.776468260250241e+18,5.283224582672119,0.4626770317554474,0.5283224582672119,7.781863212585449,9.755227088928223,8.606431007385254,0.4947552978992462
1.776468260251241e+18,3.97031569480896,0.3970315754413605,0.4626770317554474,7.453636169433594,9.295708656311035,8.442317962646484,0.3633873760700226
1.776468260252241e+18,4.62677001953125,0.3970315754413605,0.42985430359840393,7.650572299957275,9.656758308410645,8.475140571594238,0.34696638584136963
1.7764682602532408e+18,2.3291797637939453,0.26574069261550903,0.364208847284317,7.749040603637695,9.492645263671875,8.442317962646484,0.2812824547290802
1.7764682602542408e+18,5.939679145812988,0.3970315754413605,0.364208847284317,6.862827301025391,9.558290481567383,8.475140571594238,0.29770344495773315
1.7764682602552407e+18,3.97031569480896,0.26574069261550903,0.3970315754413605,7.32234525680542,9.788049697875977,8.606431007385254,0.41265034675598145
1.7764682602562404e+18,4.2985429763793945,0.26574069261550903,0.33138614892959595,7.847508907318115,9.689580917358398,8.606431007385254,0.3962293565273285
1.7764682602572403e+18,7.9090423583984375,0.42985430359840393,0.42985430359840393,7.913154125213623,10.116276741027832,8.836190223693848,0.5111762881278992
1.7764682602582403e+18,4.62677001953125,0.33138614892959595,0.3970315754413605,7.814685821533203,9.656758308410645,8.77054500579834,0.5604392290115356
1.7764682602592402e+18,5.611452102661133,0.3970315754413605,0.42985430359840393,7.814685821533203,9.919340133666992,8.803367614746094,0.5932812094688416
1.7764682602602401e+18,5.611452102661133,0.42985430359840393,0.42985430359840393,7.847508907318115,9.459821701049805,8.606431007385254,0.5440182685852051
1.77646826026124e+18,6.596133708953857,0.49549975991249084,0.42985430359840393,7.453636169433594,9.755227088928223,8.704899787902832,0.6097021698951721
1.77646826026224e+18,5.611452102661133,0.4626770317554474,0.4626770317554474,7.814685821533203,9.361353874206543,8.540785789489746,0.5111762881278992
1.77646826026324e+18,9.550178527832031,0.6924360990524292,0.5611451864242554,8.110090255737305,9.689580917358398,8.5736083984375,0.4619133174419403
1.7764682602642399e+18,4.954997539520264,0.49549975991249084,0.5283224582672119,7.42081356048584,9.62393569946289,8.540785789489746,0.4290713369846344
1.7764682602652398e+18,6.596133708953857,0.49549975991249084,0.5283224582672119,7.814685821533203,9.82087230682373,8.704899787902832,0.5275972485542297
1.7764682602662397e+18,4.62677001953125,0.4626770317554474,0.4626770317554474,7.814685821533203,10.214744567871094,9.000304222106934,0.576860249042511
