time,PT_FU_02,PT_N2_05,PT_GO2_04_1,PT_N2_19,PT_FU_01_1,PT_LO2_05,PT_N2_06,PT_GO2_03_1,PT_N2_12_2,PT_N2_08,PT_LO2_07,PT_N2_15,PT_N2_16,PT_N2_17,PT_FU_01_2,PT_GO2_05,PT_N2_01,PT_N2_03,PT_N2_04,PT_N2_23,PT_GO2_01,PT_GO2_02,PT_H2_01,PT_H2_02,PT_GO2_04_2,PT_FU_05,PT_FU_06,PT_GO2_03_2,PT_H2_03,PT_LO2_03,PT_LO2_04,PT_TI_01,PT_GG_01,PT_FU_04,Accel_AI,TC_LO2_03,TC_GO2_04_1,TC_GO2_04_2,TC_FU_01,TC_GO2_05,TC_H2_03,TC_FU_02,TC_LO2_04,TC_GG_01,TC_FU_04,TC_FU_05,TC_N2_12_1,TC_LO2_05,TC_LO2_07,ER_N2_06_state,ER_GO2_03_state,Accel_state,PV_N2_17_state,PV_N2_18_state,PV_N2_19_state,PV_LO2_03_state,PV_LO2_05_state,PV_LO2_01_state,PV_GO2_04_state,PV_FU_02_state,PV_FU_04_state,PV_LO2_04_state,SN_N2_08_state,SN_N2_09_state,SN_GO2_05_state,SN_H2_03_state,SN_N2_20_state,SN_N2_13_state,SN_N2_22_state,SN_N2_10_1_state,SN_N2_10_2_state,SN_CO2_01_state,SN_N2_11_state,SN_N2_12_state,Spark_Plug_state
1.775875692383895e+18,-374.9114685058594,-1250.5228271484375,-374.8785705566406,-74.94612121582031,-500.4600830078125,-374.97314453125,-370.0755920410156,-375.47027587890625,-374.8180847167969,-1249.173095703125,-375.24310302734375,-74.99962615966797,-74.9808349609375,-75.03535461425781,-500.2372741699219,-374.7181701660156,-313.97125244140625,-302.9320373535156,-286.1431579589844,-316.2711181640625,-277.6337585449219,-306.15179443359375,-272.8040771484375,-310.29150390625,108.25556945800781,43.30222702026367,43.30222702026367,-299.5027160644531,-215.7218780517578,-21.571531295776367,-21.571531295776367,-21.571531295776367,-21.570873260498047,-21.571531295776367,-180.32858276367188,2297.639892578125,21.9570255279541,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,24.464611053466797,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7758756923839616e+18,-374.9114685058594,-1250.5228271484375,-374.8785705566406,-74.94612121582031,-500.4600830078125,-374.97314453125,-370.0755920410156,-375.47027587890625,-375.37115478515625,-1249.173095703125,-374.8741149902344,-75.01192474365234,-74.9808349609375,-74.9984359741211,-500.4013366699219,-374.7489318847656,-313.97125244140625,-302.9320373535156,-286.1431579589844,-316.2711181640625,-277.6337585449219,-306.15179443359375,-272.8040771484375,-310.29150390625,108.25556945800781,43.30222702026367,43.30222702026367,-299.5027160644531,-215.7218780517578,-21.571531295776367,-21.571531295776367,-21.571531295776367,-21.570873260498047,-21.571531295776367,-180.32858276367188,2297.639892578125,21.9570255279541,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,24.464611053466797,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7758756923846659e+18,-374.9114685058594,-1250.5228271484375,-374.8785705566406,-74.94612121582031,-500.4600830078125,-374.97314453125,-370.0755920410156,-375.47027587890625,-375.37115478515625,-1249.173095703125,-374.8741149902344,-75.01192474365234,-74.9808349609375,-74.9984359741211,-500.4013366699219,-374.7489318847656,-313.97125244140625,-302.9320373535156,-286.1431579589844,-316.2711181640625,-277.6337585449219,-306.15179443359375,-272.8040771484375,-310.29150390625,108.25556945800781,43.30222702026367,43.30222702026367,-299.5027160644531,-215.71531677246094,-21.571531295776367,-21.572189331054688,-21.571531295776367,-21.571531295776367,-21.571531295776367,-180.27931213378906,2297.639892578125,21.9570255279541,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,24.464611053466797,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.775875692384679e+18,-374.9114685058594,-1250.5228271484375,-374.8785705566406,-74.94612121582031,-500.4600830078125,-374.97314453125,-370.0755920410156,-375.47027587890625,-375.37115478515625,-1249.173095703125,-374.8741149902344,-75.01192474365234,-74.9808349609375,-74.9984359741211,-500.4013366699219,-374.7489318847656,-307.7616882324219,-312.82135009765625,-326.8503723144531,-308.681640625,-325.9304504394531,-303.1620178222656,-297.87237548828125,-311.2114562988281,108.25556945800781,43.30222702026367,43.30222702026367,-301.1968078613281,-215.71531677246094,-21.571531295776367,-21.572189331054688,-21.571531295776367,-21.571531295776367,-21.571531295776367,-180.27931213378906,2297.639892578125,21.9570255279541,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,24.464611053466797,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.775875692384895e+18,-374.9729919433594,-1251.2408447265625,-375.2786865234375,-74.97687530517578,-499.8448791503906,-375.18853759765625,-383.52716064453125,-375.16278076171875,-375.37115478515625,-1249.173095703125,-374.8741149902344,-75.01192474365234,-74.9808349609375,-74.9984359741211,-500.4013366699219,-374.7489318847656,-307.7616882324219,-312.82135009765625,-326.8503723144531,-308.681640625,-325.9304504394531,-303.1620178222656,-297.87237548828125,-311.2114562988281,108.25556945800781,43.30222702026367,43.30222702026367,-301.1968078613281,-215.71531677246094,-21.571531295776367,-21.572189331054688,-21.571531295776367,-21.571531295776367,-21.571531295776367,-180.27931213378906,2297.639892578125,21.9570255279541,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,24.464611053466797,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7758756923849615e+18,-374.9729919433594,-1251.2408447265625,-375.2786865234375,-74.97687530517578,-499.8448791503906,-375.18853759765625,-383.52716064453125,-375.16278076171875,-375.1867980957031,-1250.40283203125,-374.7511291503906,-74.94429016113281,-74.9808349609375,-75.0107421875,-500.3603210449219,-374.9642028808594,-307.7616882324219,-312.82135009765625,-326.8503723144531,-308.681640625,-325.9304504394531,-303.1620178222656,-297.87237548828125,-311.2114562988281,108.25556945800781,43.30222702026367,43.30222702026367,-301.1968078613281,-215.71531677246094,-21.571531295776367,-21.572189331054688,-21.571531295776367,-21.571531295776367,-21.571531295776367,-180.27931213378906,2297.639892578125,21.9570255279541,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,24.464611053466797,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.775875692385666e+18,-374.9729919433594,-1251.2408447265625,-375.2786865234375,-74.97687530517578,-499.8448791503906,-375.18853759765625,-383.52716064453125,-375.16278076171875,-375.1867980957031,-1250.40283203125,-374.7511291503906,-74.94429016113281,-74.9808349609375,-75.0107421875,-500.3603210449219,-374.9642028808594,-307.7616882324219,-312.82135009765625,-326.8503723144531,-308.681640625,-325.9304504394531,-303.1620178222656,-297.87237548828125,-311.2114562988281,108.25556945800781,43.30222702026367,43.30222702026367,-301.1968078613281,-215.71531677246094,-21.571531295776367,-21.571531295776367,-21.570873260498047,-21.571531295776367,-21.571531295776367,-180.32858276367188,2297.639892578125,21.9570255279541,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,24.464611053466797,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.775875692385679e+18,-374.9729919433594,-1251.2408447265625,-375.2786865234375,-74.97687530517578,-499.8448791503906,-375.18853759765625,-383.52716064453125,-375.16278076171875,-375.1867980957031,-1250.40283203125,-374.7511291503906,-74.94429016113281,-74.9808349609375,-75.0107421875,-500.3603210449219,-374.9642028808594,-308.2216491699219,-300.4021911621094,-316.5010986328125,-295.112548828125,-316.0411376953125,-286.8331298828125,-312.1313781738281,-289.1329650878906,108.25556945800781,43.30222702026367,43.30222702026367,-300.79638671875,-215.71531677246094,-21.571531295776367,-21.571531295776367,-21.570873260498047,-21.571531295776367,-21.571531295776367,-180.32858276367188,2297.639892578125,21.9570255279541,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,24.464611053466797,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.775875692385895e+18,-374.9422302246094,-1249.2918701171875,-374.7554626464844,-75.00763702392578,-500.3370361328125,-375.4654846191406,-381.64947509765625,-375.2550354003906,-375.1867980957031,-1250.40283203125,-374.7511291503906,-74.94429016113281,-74.9808349609375,-75.0107421875,-500.3603210449219,-374.9642028808594,-308.2216491699219,-300.4021911621094,-316.5010986328125,-295.112548828125,-316.0411376953125,-286.8331298828125,-312.1313781738281,-289.1329650878906,108.25556945800781,43.30222702026367,43.30222702026367,-300.79638671875,-215.71531677246094,-21.571531295776367,-21.571531295776367,-21.570873260498047,-21.571531295776367,-21.571531295776367,-180.32858276367188,2297.639892578125,21.9570255279541,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,24.464611053466797,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7758756923859615e+18,-374.9422302246094,-1249.2918701171875,-374.7554626464844,-75.00763702392578,-500.3370361328125,-375.4654846191406,-381.64947509765625,-375.2550354003906,-374.9717102050781,-1249.3780517578125,-374.566650390625,-74.9873275756836,-75.01158905029297,-75.05381774902344,-500.44232177734375,-375.2409973144531,-308.2216491699219,-300.4021911621094,-316.5010986328125,-295.112548828125,-316.0411376953125,-286.8331298828125,-312.1313781738281,-289.1329650878906,108.25556945800781,43.30222702026367,43.30222702026367,-300.79638671875,-215.71531677246094,-21.571531295776367,-21.571531295776367,-21.570873260498047,-21.571531295776367,-21.571531295776367,-180.32858276367188,2297.639892578125,21.9570255279541,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,24.464611053466797,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.775875692386666e+18,-374.9422302246094,-1249.2918701171875,-374.7554626464844,-75.00763702392578,-500.3370361328125,-375.4654846191406,-381.64947509765625,-375.2550354003906,-374.9717102050781,-1249.3780517578125,-374.566650390625,-74.9873275756836,-75.01158905029297,-75.05381774902344,-500.44232177734375,-375.2409973144531,-308.2216491699219,-300.4021911621094,-316.5010986328125,-295.112548828125,-316.0411376953125,-286.8331298828125,-312.1313781738281,-289.1329650878906,108.25556945800781,43.30222702026367,43.30222702026367,-300.79638671875,-215.71531677246094,-21.571531295776367,-21.571531295776367,-21.571531295776367,-21.570873260498047,-21.571531295776367,-180.32858276367188,2297.639892578125,21.9570255279541,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,24.464611053466797,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7758756923866793e+18,-374.9422302246094,-1249.2918701171875,-374.7554626464844,-75.00763702392578,-500.3370361328125,-375.4654846191406,-381.64947509765625,-375.2550354003906,-374.9717102050781,-1249.3780517578125,-374.566650390625,-74.9873275756836,-75.01158905029297,-75.05381774902344,-500.44232177734375,-375.2409973144531,-333.7499084472656,-304.77191162109375,-307.7616882324219,-322.0207214355469,-289.3629455566406,-322.0207214355469,-282.92340087890625,-325.240478515625,108.25556945800781,43.30222702026367,43.30222702026367,-301.4586181640625,-215.71531677246094,-21.571531295776367,-21.571531295776367,-21.571531295776367,-21.570873260498047,-21.571531295776367,-180.32858276367188,2297.639892578125,21.9570255279541,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,24.464611053466797,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.775875692386895e+18,-374.9729919433594,-1251.4459228515625,-374.8170166015625,-75.00148010253906,-500.5831298828125,-374.72698974609375,-368.8135681152344,-375.2857971191406,-374.9717102050781,-1249.3780517578125,-374.566650390625,-74.9873275756836,-75.01158905029297,-75.05381774902344,-500.44232177734375,-375.2409973144531,-333.7499084472656,-304.77191162109375,-307.7616882324219,-322.0207214355469,-289.3629455566406,-322.0207214355469,-282.92340087890625,-325.240478515625,108.25556945800781,43.30222702026367,43.30222702026367,-301.4586181640625,-215.71531677246094,-21.571531295776367,-21.571531295776367,-21.571531295776367,-21.570873260498047,-21.571531295776367,-180.32858276367188,2297.639892578125,21.9570255279541,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,24.464611053466797,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7758756923869614e+18,-374.9729919433594,-1251.4459228515625,-374.8170166015625,-75.00148010253906,-500.5831298828125,-374.72698974609375,-368.8135681152344,-375.2857971191406,-375.1867980957031,-1249.7879638671875,-374.96636962890625,-75.04267120361328,-74.96853637695312,-74.98612976074219,-500.3193054199219,-374.56439208984375,-333.7499084472656,-304.77191162109375,-307.7616882324219,-322.0207214355469,-289.3629455566406,-322.0207214355469,-282.92340087890625,-325.240478515625,108.25556945800781,43.30222702026367,43.30222702026367,-301.4586181640625,-215.71531677246094,-21.571531295776367,-21.571531295776367,-21.571531295776367,-21.570873260498047,-21.571531295776367,-180.32858276367188,2297.639892578125,21.9570255279541,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,24.464611053466797,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7758756923875912e+18,-374.9729919433594,-1251.4459228515625,-374.8170166015625,-75.00148010253906,-500.5831298828125,-374.72698974609375,-368.8135681152344,-375.2857971191406,-375.1867980957031,-1249.7879638671875,-374.96636962890625,-75.04267120361328,-74.96853637695312,-74.98612976074219,-500.3193054199219,-374.56439208984375,-333.7499084472656,-304.77191162109375,-307.7616882324219,-322.0207214355469,-289.3629455566406,-322.0207214355469,-282.92340087890625,-325.240478515625,108.25556945800781,43.30222702026367,43.30222702026367,-301.4586181640625,-215.71531677246094,-21.571531295776367,-21.571531295776367,-21.571531295776367,-21.570873260498047,-21.571531295776367,-180.32858276367188,2297.639892578125,21.9570255279541,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,24.464611053466797,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.775875692387666e+18,-374.9729919433594,-1251.4459228515625,-374.8170166015625,-75.00148010253906,-500.5831298828125,-374.72698974609375,-368.8135681152344,-375.2857971191406,-375.1867980957031,-1249.7879638671875,-374.96636962890625,-75.04267120361328,-74.96853637695312,-74.98612976074219,-500.3193054199219,-374.56439208984375,-333.7499084472656,-304.77191162109375,-307.7616882324219,-322.0207214355469,-289.3629455566406,-322.0207214355469,-282.92340087890625,-325.240478515625,108.25556945800781,43.30222702026367,43.30222702026367,-301.4586181640625,-215.71531677246094,-21.571531295776367,-21.571531295776367,-21.571531295776367,-21.571531295776367,-21.571531295776367,-180.36141967773438,2297.639892578125,21.9570255279541,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,24.464611053466797,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,2297.639892578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
