PT_N2_01,PT_N2_03,PT_N2_04,PT_N2_23,PT_GO2_01,PT_GO2_02,PT_H2_01,PT_H2_02,PT_GO2_04_2,PT_FU_05,PT_FU_06,PT_GO2_03_2
-72.02780151367188,-90.88652038574219,-69.49797821044922,-73.6376953125,-76.62748718261719,-80.07725524902344,-64.20833587646484,-84.21697235107422,108.25556945800781,43.30222702026367,43.30222702026367,-287.0897521972656
-94.56626892089844,-87.66674041748047,-68.11807250976562,-82.83706665039062,-61.90849304199219,-86.9767837524414,-76.62748718261719,-87.89672088623047,108.25556945800781,43.30222702026367,43.30222702026367,-285.1492614746094
-85.82686614990234,-91.80645751953125,-88.81665802001953,-73.6376953125,-71.79782104492188,-77.08745574951172,-86.05684661865234,-72.4877700805664,108.25556945800781,43.30222702026367,43.30222702026367,-284.90283203125
-80.9971923828125,-103.76564025878906,-77.08745574951172,-89.96658325195312,-79.84727478027344,-79.15731811523438,-67.6581039428711,-86.7468032836914,108.25556945800781,43.30222702026367,43.30222702026367,-285.42645263671875
-86.51681518554688,-104.45559692382812,-77.31744384765625,-92.95637512207031,-78.23738098144531,-104.45559692382812,-72.02780151367188,-89.96658325195312,108.25556945800781,43.30222702026367,43.30222702026367,-285.8730773925781
-82.3770980834961,-97.32608032226562,-101.6957778930664,-95.94617462158203,-79.84727478027344,-92.26642608642578,-91.11650085449219,-94.3362808227539,108.25556945800781,43.30222702026367,43.30222702026367,-286.6123046875
-95.7161865234375,-89.27662658691406,-90.19656372070312,-106.75543975830078,-100.31587219238281,-80.30724334716797,-101.00582885742188,-98.93596649169922,108.25556945800781,43.30222702026367,43.30222702026367,-286.4737243652344
-75.70755004882812,-90.19656372070312,-94.1063003540039,-93.18636322021484,-96.40614318847656,-100.08589172363281,-86.9767837524414,-112.50504302978516,108.25556945800781,43.30222702026367,43.30222702026367,-287.6441650390625
-95.25621795654297,-106.52545166015625,-79.6172866821289,-110.66516876220703,-101.23580932617188,-109.05528259277344,-87.20677185058594,-85.13690948486328,108.25556945800781,43.30222702026367,43.30222702026367,-286.5353088378906
-96.17615509033203,-92.03643798828125,-98.01602935791016,-103.99562072753906,-117.79468536376953,-98.01602935791016,-97.0960922241211,-82.3770980834961,108.25556945800781,43.30222702026367,43.30222702026367,-287.0589294433594
-95.02623748779297,-99.85590362548828,-102.15574645996094,-112.73503112792969,-82.1471176147461,-103.76564025878906,-95.25621795654297,-108.36532592773438,108.25556945800781,43.30222702026367,43.30222702026367,-287.7211608886719
-109.74523162841797,-114.57490539550781,-101.23580932617188,-91.34648895263672,-94.3362808227539,-89.96658325195312,-108.13534545898438,-104.2256088256836,108.25556945800781,43.30222702026367,43.30222702026367,-286.797119140625
-96.8661117553711,-88.81665802001953,-100.54586029052734,-106.06548309326172,-91.34648895263672,-105.60551452636719,-89.27662658691406,-102.38573455810547,108.25556945800781,43.30222702026367,43.30222702026367,-287.9521789550781
-82.60708618164062,-86.51681518554688,-92.03643798828125,-97.0960922241211,-103.30567169189453,-82.83706665039062,-84.21697235107422,-73.86767578125,108.25556945800781,43.30222702026367,43.30222702026367,-287.6441650390625
-109.51525115966797,-99.85590362548828,-94.3362808227539,-98.01602935791016,-69.26799011230469,-81.68714904785156,-57.99876022338867,-75.2475814819336,108.25556945800781,43.30222702026367,43.30222702026367,-286.8587341308594
-110.89515686035156,-98.01602935791016,-92.49640655517578,-75.0176010131836,-89.27662658691406,-82.3770980834961,-79.6172866821289,-67.42811584472656,108.25556945800781,43.30222702026367,43.30222702026367,-284.8258361816406
-97.55606079101562,-106.06548309326172,-86.51681518554688,-93.87631225585938,-93.41634368896484,-79.84727478027344,-79.84727478027344,-97.32608032226562,108.25556945800781,43.30222702026367,43.30222702026367,-285.84228515625
-87.89672088623047,-95.02623748779297,-83.75700378417969,-74.78761291503906,-75.93753814697266,-84.44696044921875,-69.26799011230469,-71.33785247802734,108.25556945800781,43.30222702026367,43.30222702026367,-285.70367431640625
-101.00582885742188,-83.75700378417969,-87.43675231933594,-70.64789581298828,-79.6172866821289,-83.98699188232422,-81.22718048095703,-75.70755004882812,108.25556945800781,43.30222702026367,43.30222702026367,-286.5815124511719
-80.7672119140625,-70.87788391113281,-64.8982925415039,-85.36689758300781,-59.148681640625,-65.58824157714844,-70.18792724609375,-67.19813537597656,108.25556945800781,43.30222702026367,43.30222702026367,-284.70263671875
-81.91712951660156,-70.87788391113281,-68.57804107666016,-86.51681518554688,-66.73816680908203,-78.46736145019531,-74.78761291503906,-80.07725524902344,108.25556945800781,43.30222702026367,43.30222702026367,-286.1656799316406
-86.9767837524414,-85.82686614990234,-95.94617462158203,-98.93596649169922,-84.67694091796875,-97.78604888916016,-86.7468032836914,-92.49640655517578,108.25556945800781,43.30222702026367,43.30222702026367,-287.69036865234375
-88.81665802001953,-95.94617462158203,-108.36532592773438,-88.81665802001953,-90.42655181884766,-89.96658325195312,-91.34648895263672,-80.7672119140625,108.25556945800781,43.30222702026367,43.30222702026367,-285.6882629394531
-84.67694091796875,-101.23580932617188,-98.47599792480469,-124.00425720214844,-92.72639465332031,-95.7161865234375,-68.57804107666016,-98.47599792480469,108.25556945800781,43.30222702026367,43.30222702026367,-286.4429016113281
-82.83706665039062,-101.00582885742188,-81.91712951660156,-95.4862060546875,-96.40614318847656,-84.44696044921875,-90.19656372070312,-96.8661117553711,108.25556945800781,43.30222702026367,43.30222702026367,-287.8135681152344
-88.58667755126953,-107.21540832519531,-102.15574645996094,-106.29547119140625,-108.13534545898438,-105.37553405761719,-88.81665802001953,-113.65496826171875,108.25556945800781,43.30222702026367,43.30222702026367,-287.87518310546875
-107.67537689208984,-106.52545166015625,-121.24444580078125,-112.27506256103516,-102.38573455810547,-94.1063003540039,-75.2475814819336,-96.8661117553711,108.25556945800781,43.30222702026367,43.30222702026367,-287.7057800292969
-109.05528259277344,-105.60551452636719,-115.9548110961914,-97.55606079101562,-97.0960922241211,-105.14554595947266,-80.30724334716797,-100.08589172363281,108.25556945800781,43.30222702026367,43.30222702026367,-286.8587341308594
-93.64633178710938,-107.67537689208984,-99.62592315673828,-117.334716796875,-101.23580932617188,-104.68557739257812,-112.04507446289062,-95.94617462158203,108.25556945800781,43.30222702026367,43.30222702026367,-286.3197021484375
-85.82686614990234,-107.21540832519531,-100.77584075927734,-105.83550262451172,-93.64633178710938,-81.22718048095703,-85.36689758300781,-92.95637512207031,108.25556945800781,43.30222702026367,43.30222702026367,-285.8114929199219
-89.27662658691406,-95.02623748779297,-76.16751861572266,-104.2256088256836,-88.126708984375,-96.63612365722656,-66.04821014404297,-89.7365951538086,108.25556945800781,43.30222702026367,43.30222702026367,-285.087646484375
-84.21697235107422,-107.44538879394531,-86.9767837524414,-95.4862060546875,-81.91712951660156,-72.02780151367188,-76.85747528076172,-79.84727478027344,108.25556945800781,43.30222702026367,43.30222702026367,-285.90386962890625
-91.80645751953125,-75.93753814697266,-80.53722381591797,-70.87788391113281,-77.31744384765625,-86.05684661865234,-78.23738098144531,-103.99562072753906,108.25556945800781,43.30222702026367,43.30222702026367,-284.9336242675781
-76.39750671386719,-85.13690948486328,-73.6376953125,-99.85590362548828,-79.3873062133789,-87.66674041748047,-57.07882308959961,-78.92733764648438,108.25556945800781,43.30222702026367,43.30222702026367,-284.76422119140625
-79.84727478027344,-89.27662658691406,-62.82843017578125,-92.72639465332031,-80.53722381591797,-87.20677185058594,-56.61885452270508,-77.08745574951172,108.25556945800781,43.30222702026367,43.30222702026367,-285.2108459472656
-88.58667755126953,-91.57646942138672,-67.8880844116211,-83.29703521728516,-79.3873062133789,-84.21697235107422,-59.148681640625,-76.39750671386719,108.25556945800781,43.30222702026367,43.30222702026367,-285.41107177734375
-79.3873062133789,-102.61571502685547,-89.5066146850586,-93.41634368896484,-98.01602935791016,-85.82686614990234,-79.15731811523438,-85.82686614990234,108.25556945800781,43.30222702026367,43.30222702026367,-284.517822265625
-78.92733764648438,-106.98542022705078,-82.1471176147461,-92.72639465332031,-78.23738098144531,-98.93596649169922,-66.73816680908203,-85.59687805175781,108.25556945800781,43.30222702026367,43.30222702026367,-285.8730773925781
-100.31587219238281,-82.1471176147461,-90.65653228759766,-86.7468032836914,-99.62592315673828,-91.80645751953125,-88.356689453125,-78.46736145019531,108.25556945800781,43.30222702026367,43.30222702026367,-287.0435485839844
-98.01602935791016,-82.3770980834961,-78.46736145019531,-96.63612365722656,-72.4877700805664,-98.01602935791016,-87.20677185058594,-99.62592315673828,108.25556945800781,43.30222702026367,43.30222702026367,-286.4275207519531
-100.08589172363281,-105.83550262451172,-107.90535736083984,-88.81665802001953,-87.66674041748047,-86.05684661865234,-101.92576599121094,-96.40614318847656,108.25556945800781,43.30222702026367,43.30222702026367,-287.1975402832031
-95.94617462158203,-112.27506256103516,-110.43518829345703,-103.30567169189453,-79.84727478027344,-93.87631225585938,-91.80645751953125,-100.31587219238281,108.25556945800781,43.30222702026367,43.30222702026367,-287.0589294433594
-99.62592315673828,-100.77584075927734,-105.60551452636719,-115.9548110961914,-92.49640655517578,-89.27662658691406,-88.81665802001953,-108.5953140258789,108.25556945800781,43.30222702026367,43.30222702026367,-287.32073974609375
-108.13534545898438,-112.73503112792969,-86.9767837524414,-90.88652038574219,-97.78604888916016,-90.42655181884766,-105.14554595947266,-109.9752197265625,108.25556945800781,43.30222702026367,43.30222702026367,-286.6893310546875
-88.58667755126953,-107.44538879394531,-104.91556549072266,-114.11493682861328,-87.66674041748047,-86.51681518554688,-87.66674041748047,-100.77584075927734,108.25556945800781,43.30222702026367,43.30222702026367,-286.2580871582031
-99.16595458984375,-103.99562072753906,-81.91712951660156,-117.10472869873047,-94.3362808227539,-99.62592315673828,-76.16751861572266,-112.96501159667969,108.25556945800781,43.30222702026367,43.30222702026367,-287.8289794921875
-94.79624938964844,-111.5851058959961,-96.8661117553711,-102.845703125,-111.3551254272461,-101.92576599121094,-93.87631225585938,-107.67537689208984,108.25556945800781,43.30222702026367,43.30222702026367,-286.027099609375
-76.16751861572266,-76.85747528076172,-84.67694091796875,-93.41634368896484,-103.07568359375,-92.03643798828125,-88.126708984375,-83.06705474853516,108.25556945800781,43.30222702026367,43.30222702026367,-287.6595764160156
-77.54742431640625,-101.4657974243164,-75.93753814697266,-86.9767837524414,-75.47756958007812,-95.25621795654297,-66.04821014404297,-85.36689758300781,108.25556945800781,43.30222702026367,43.30222702026367,-286.1348876953125
-71.79782104492188,-96.17615509033203,-86.51681518554688,-93.18636322021484,-61.90849304199219,-78.92733764648438,-76.62748718261719,-90.42655181884766,108.25556945800781,43.30222702026367,43.30222702026367,-286.55072021484375
-80.7672119140625,-87.89672088623047,-78.92733764648438,-74.09766387939453,-77.31744384765625,-63.51838302612305,-52.24915313720703,-75.0176010131836,108.25556945800781,43.30222702026367,43.30222702026367,-285.5034484863281
-71.33785247802734,-92.72639465332031,-89.27662658691406,-96.17615509033203,-92.03643798828125,-70.18792724609375,-68.11807250976562,-59.8386344909668,108.25556945800781,43.30222702026367,43.30222702026367,-287.0127258300781
-86.05684661865234,-71.10786437988281,-97.78604888916016,-85.82686614990234,-80.53722381591797,-68.34805297851562,-85.82686614990234,-76.39750671386719,108.25556945800781,43.30222702026367,43.30222702026367,-285.9192810058594
-93.18636322021484,-91.57646942138672,-70.87788391113281,-88.58667755126953,-78.00739288330078,-98.24601745605469,-67.6581039428711,-87.43675231933594,108.25556945800781,43.30222702026367,43.30222702026367,-286.4737243652344
-92.03643798828125,-96.17615509033203,-109.51525115966797,-93.87631225585938,-88.58667755126953,-70.18792724609375,-67.19813537597656,-88.58667755126953,108.25556945800781,43.30222702026367,43.30222702026367,-285.8730773925781
-95.7161865234375,-104.91556549072266,-77.54742431640625,-105.14554595947266,-92.95637512207031,-100.08589172363281,-69.03800964355469,-100.77584075927734,108.25556945800781,43.30222702026367,43.30222702026367,-286.6893310546875
-95.25621795654297,-102.61571502685547,-83.98699188232422,-115.49484252929688,-88.126708984375,-97.32608032226562,-79.84727478027344,-113.19499969482422,108.25556945800781,43.30222702026367,43.30222702026367,-287.41314697265625
-86.51681518554688,-94.1063003540039,-99.39593505859375,-108.13534545898438,-84.44696044921875,-90.88652038574219,-94.3362808227539,-106.29547119140625,108.25556945800781,43.30222702026367,43.30222702026367,-287.2437438964844
-102.15574645996094,-110.89515686035156,-103.07568359375,-105.37553405761719,-112.27506256103516,-107.67537689208984,-99.16595458984375,-118.02466583251953,108.25556945800781,43.30222702026367,43.30222702026367,-287.4439697265625
-91.11650085449219,-99.85590362548828,-101.6957778930664,-113.19499969482422,-91.34648895263672,-92.49640655517578,-96.40614318847656,-109.05528259277344,108.25556945800781,43.30222702026367,43.30222702026367,-287.6133728027344
-107.44538879394531,-93.41634368896484,-114.80488586425781,-102.15574645996094,-100.77584075927734,-94.79624938964844,-110.89515686035156,-93.41634368896484,108.25556945800781,43.30222702026367,43.30222702026367,-286.0578918457031
-91.11650085449219,-102.845703125,-88.356689453125,-121.24444580078125,-102.38573455810547,-109.28526306152344,-83.75700378417969,-87.20677185058594,108.25556945800781,43.30222702026367,43.30222702026367,-286.64312744140625
-110.66516876220703,-92.26642608642578,-95.02623748779297,-80.53722381591797,-92.49640655517578,-96.8661117553711,-94.56626892089844,-109.74523162841797,108.25556945800781,43.30222702026367,43.30222702026367,-287.7981872558594
-81.22718048095703,-95.94617462158203,-92.03643798828125,-105.14554595947266,-73.86767578125,-86.9767837524414,-84.67694091796875,-99.62592315673828,108.25556945800781,43.30222702026367,43.30222702026367,-286.3042907714844
-88.81665802001953,-89.96658325195312,-102.845703125,-85.13690948486328,-82.3770980834961,-79.6172866821289,-90.19656372070312,-78.00739288330078,108.25556945800781,43.30222702026367,43.30222702026367,-285.8114929199219
-95.25621795654297,-107.44538879394531,-86.51681518554688,-99.39593505859375,-86.28683471679688,-72.4877700805664,-72.94773864746094,-71.79782104492188,108.25556945800781,43.30222702026367,43.30222702026367,-285.4880676269531
-74.55763244628906,-76.62748718261719,-83.29703521728516,-84.90692901611328,-93.87631225585938,-82.60708618164062,-75.93753814697266,-78.23738098144531,108.25556945800781,43.30222702026367,43.30222702026367,-286.98193359375
-90.65653228759766,-108.13534545898438,-91.34648895263672,-96.63612365722656,-95.4862060546875,-82.60708618164062,-78.69734954833984,-94.79624938964844,108.25556945800781,43.30222702026367,43.30222702026367,-284.28680419921875
-71.10786437988281,-85.82686614990234,-85.13690948486328,-97.32608032226562,-63.28839874267578,-74.78761291503906,-59.378665924072266,-98.93596649169922,108.25556945800781,43.30222702026367,43.30222702026367,-285.9346923828125
-85.82686614990234,-80.07725524902344,-78.00739288330078,-88.58667755126953,-63.97835159301758,-68.57804107666016,-69.26799011230469,-64.66830444335938,108.25556945800781,43.30222702026367,43.30222702026367,-284.19439697265625
-74.09766387939453,-88.58667755126953,-84.21697235107422,-99.39593505859375,-69.03800964355469,-82.1471176147461,-60.75857162475586,-97.32608032226562,108.25556945800781,43.30222702026367,43.30222702026367,-284.74884033203125
-88.126708984375,-109.05528259277344,-81.45716094970703,-96.40614318847656,-73.6376953125,-101.23580932617188,-85.36689758300781,-97.55606079101562,108.25556945800781,43.30222702026367,43.30222702026367,-286.0578918457031
-80.30724334716797,-85.13690948486328,-86.7468032836914,-80.30724334716797,-74.55763244628906,-91.11650085449219,-78.92733764648438,-81.91712951660156,108.25556945800781,43.30222702026367,43.30222702026367,-286.3813171386719
-99.16595458984375,-92.95637512207031,-80.07725524902344,-101.4657974243164,-94.1063003540039,-114.34491729736328,-94.3362808227539,-107.21540832519531,108.25556945800781,43.30222702026367,43.30222702026367,-286.27349853515625
-101.4657974243164,-118.9446029663086,-96.17615509033203,-110.2052001953125,-102.845703125,-92.72639465332031,-95.4862060546875,-96.63612365722656,108.25556945800781,43.30222702026367,43.30222702026367,-286.08868408203125
-103.76564025878906,-106.52545166015625,-97.55606079101562,-103.30567169189453,-104.2256088256836,-92.95637512207031,-91.11650085449219,-103.07568359375,108.25556945800781,43.30222702026367,43.30222702026367,-286.6277160644531
-85.59687805175781,-100.77584075927734,-90.65653228759766,-116.87474822998047,-106.52545166015625,-109.28526306152344,-91.80645751953125,-89.5066146850586,108.25556945800781,43.30222702026367,43.30222702026367,-287.5825500488281
-96.63612365722656,-100.77584075927734,-107.90535736083984,-126.53408813476562,-103.07568359375,-96.17615509033203,-86.51681518554688,-102.15574645996094,108.25556945800781,43.30222702026367,43.30222702026367,-287.92138671875
-83.06705474853516,-86.28683471679688,-93.18636322021484,-95.02623748779297,-86.51681518554688,-99.39593505859375,-107.90535736083984,-105.14554595947266,108.25556945800781,43.30222702026367,43.30222702026367,-285.90386962890625
-83.06705474853516,-100.54586029052734,-79.3873062133789,-85.82686614990234,-88.81665802001953,-83.75700378417969,-68.80802154541016,-95.02623748779297,108.25556945800781,43.30222702026367,43.30222702026367,-286.9665222167969
-102.15574645996094,-84.67694091796875,-89.27662658691406,-91.57646942138672,-98.93596649169922,-76.62748718261719,-76.39750671386719,-68.34805297851562,108.25556945800781,43.30222702026367,43.30222702026367,-285.7806701660156
-94.1063003540039,-101.4657974243164,-92.26642608642578,-88.356689453125,-82.1471176147461,-85.13690948486328,-66.04821014404297,-82.60708618164062,108.25556945800781,43.30222702026367,43.30222702026367,-286.18109130859375
-108.8252944946289,-98.24601745605469,-85.82686614990234,-98.24601745605469,-78.00739288330078,-66.73816680908203,-63.74836730957031,-79.6172866821289,108.25556945800781,43.30222702026367,43.30222702026367,-284.4408264160156
-91.34648895263672,-96.8661117553711,-102.15574645996094,-90.88652038574219,-82.60708618164062,-98.01602935791016,-77.54742431640625,-90.88652038574219,108.25556945800781,43.30222702026367,43.30222702026367,-287.1975402832031
-88.58667755126953,-88.356689453125,-97.78604888916016,-90.88652038574219,-77.31744384765625,-95.7161865234375,-78.69734954833984,-84.67694091796875,108.25556945800781,43.30222702026367,43.30222702026367,-286.2427062988281
-89.7365951538086,-103.53565216064453,-86.51681518554688,-92.26642608642578,-97.55606079101562,-85.36689758300781,-79.84727478027344,-105.14554595947266,108.25556945800781,43.30222702026367,43.30222702026367,-286.27349853515625
-67.6581039428711,-76.16751861572266,-80.30724334716797,-78.69734954833984,-85.13690948486328,-83.75700378417969,-79.84727478027344,-99.85590362548828,108.25556945800781,43.30222702026367,43.30222702026367,-284.57940673828125
-68.57804107666016,-73.40770721435547,-81.22718048095703,-73.6376953125,-66.96814727783203,-83.98699188232422,-62.36846160888672,-84.67694091796875,108.25556945800781,43.30222702026367,43.30222702026367,-286.5815124511719
-84.44696044921875,-93.41634368896484,-86.9767837524414,-111.3551254272461,-80.07725524902344,-86.9767837524414,-74.55763244628906,-103.76564025878906,108.25556945800781,43.30222702026367,43.30222702026367,-287.3515625
-92.95637512207031,-89.27662658691406,-111.3551254272461,-100.31587219238281,-97.55606079101562,-80.9971923828125,-94.79624938964844,-94.56626892089844,108.25556945800781,43.30222702026367,43.30222702026367,-286.98193359375
-94.3362808227539,-117.564697265625,-104.2256088256836,-112.04507446289062,-115.72482299804688,-97.78604888916016,-90.88652038574219,-96.40614318847656,108.25556945800781,43.30222702026367,43.30222702026367,-285.61126708984375
-90.42655181884766,-117.79468536376953,-102.38573455810547,-115.72482299804688,-85.82686614990234,-95.4862060546875,-91.80645751953125,-106.52545166015625,108.25556945800781,43.30222702026367,43.30222702026367,-286.6893310546875
-106.52545166015625,-92.26642608642578,-104.2256088256836,-95.4862060546875,-86.28683471679688,-95.94617462158203,-69.49797821044922,-89.96658325195312,108.25556945800781,43.30222702026367,43.30222702026367,-287.1975402832031
-99.62592315673828,-124.23424530029297,-107.67537689208984,-116.1847915649414,-87.89672088623047,-92.03643798828125,-90.42655181884766,-106.29547119140625,108.25556945800781,43.30222702026367,43.30222702026367,-286.9203186035156
-88.81665802001953,-103.07568359375,-104.2256088256836,-99.16595458984375,-101.6957778930664,-100.77584075927734,-87.20677185058594,-117.10472869873047,108.25556945800781,43.30222702026367,43.30222702026367,-287.1975402832031
-116.41477966308594,-102.845703125,-102.845703125,-84.67694091796875,-102.15574645996094,-99.85590362548828,-96.8661117553711,-92.95637512207031,108.25556945800781,43.30222702026367,43.30222702026367,-287.3361511230469
-98.24601745605469,-106.06548309326172,-90.65653228759766,-83.52702331542969,-85.36689758300781,-93.18636322021484,-84.21697235107422,-84.21697235107422,108.25556945800781,43.30222702026367,43.30222702026367,-285.6728820800781
-92.26642608642578,-82.60708618164062,-88.81665802001953,-76.39750671386719,-78.23738098144531,-85.13690948486328,-75.70755004882812,-94.79624938964844,108.25556945800781,43.30222702026367,43.30222702026367,-286.6277160644531
-89.5066146850586,-110.43518829345703,-82.3770980834961,-89.96658325195312,-63.51838302612305,-95.02623748779297,-79.84727478027344,-92.72639465332031,108.25556945800781,43.30222702026367,43.30222702026367,-286.4429016113281
-75.70755004882812,-98.24601745605469,-89.27662658691406,-94.79624938964844,-64.8982925415039,-69.03800964355469,-77.31744384765625,-89.96658325195312,108.25556945800781,43.30222702026367,43.30222702026367,-285.4880676269531
-85.36689758300781,-93.18636322021484,-104.45559692382812,-95.7161865234375,-85.36689758300781,-96.8661117553711,-80.53722381591797,-84.67694091796875,108.25556945800781,43.30222702026367,43.30222702026367,-286.75091552734375
-78.00739288330078,-86.9767837524414,-63.97835159301758,-85.59687805175781,-80.53722381591797,-80.07725524902344,-88.126708984375,-75.0176010131836,108.25556945800781,43.30222702026367,43.30222702026367,-285.33404541015625
-101.6957778930664,-86.51681518554688,-85.82686614990234,-69.49797821044922,-75.93753814697266,-79.84727478027344,-75.0176010131836,-88.356689453125,108.25556945800781,43.30222702026367,43.30222702026367,-286.7201232910156
-75.70755004882812,-101.23580932617188,-75.2475814819336,-86.51681518554688,-69.26799011230469,-96.8661117553711,-66.5081787109375,-87.89672088623047,108.25556945800781,43.30222702026367,43.30222702026367,-285.8268737792969
-71.10786437988281,-88.81665802001953,-87.66674041748047,-113.42498016357422,-80.53722381591797,-85.13690948486328,-66.04821014404297,-102.845703125,108.25556945800781,43.30222702026367,43.30222702026367,-285.7652893066406
-77.77741241455078,-102.38573455810547,-99.39593505859375,-106.98542022705078,-90.65653228759766,-76.39750671386719,-75.0176010131836,-78.46736145019531,108.25556945800781,43.30222702026367,43.30222702026367,-285.7806701660156
-95.25621795654297,-103.53565216064453,-80.07725524902344,-107.67537689208984,-99.62592315673828,-101.23580932617188,-69.72795867919922,-94.1063003540039,108.25556945800781,43.30222702026367,43.30222702026367,-286.1965026855469
-115.26485443115234,-106.98542022705078,-100.54586029052734,-119.40457153320312,-102.15574645996094,-103.30567169189453,-109.9752197265625,-104.2256088256836,108.25556945800781,43.30222702026367,43.30222702026367,-287.4747619628906
-107.67537689208984,-92.72639465332031,-87.20677185058594,-102.845703125,-90.65653228759766,-113.88494873046875,-99.39593505859375,-110.66516876220703,108.25556945800781,43.30222702026367,43.30222702026367,-285.9346923828125
-103.53565216064453,-92.26642608642578,-102.38573455810547,-110.2052001953125,-100.08589172363281,-114.80488586425781,-89.96658325195312,-105.83550262451172,108.25556945800781,43.30222702026367,43.30222702026367,-287.7519836425781
-99.39593505859375,-111.81509399414062,-89.04664611816406,-88.356689453125,-92.95637512207031,-84.44696044921875,-97.0960922241211,-109.05528259277344,108.25556945800781,43.30222702026367,43.30222702026367,-287.6441650390625
-108.5953140258789,-110.89515686035156,-109.05528259277344,-92.49640655517578,-84.21697235107422,-95.25621795654297,-94.3362808227539,-111.81509399414062,108.25556945800781,43.30222702026367,43.30222702026367,-288.1831970214844
-106.06548309326172,-106.52545166015625,-99.16595458984375,-123.08432006835938,-96.40614318847656,-100.31587219238281,-102.61571502685547,-98.70598602294922,108.25556945800781,43.30222702026367,43.30222702026367,-286.18109130859375
-100.54586029052734,-85.36689758300781,-90.42655181884766,-76.62748718261719,-78.92733764648438,-88.126708984375,-77.08745574951172,-110.43518829345703,108.25556945800781,43.30222702026367,43.30222702026367,-285.3494567871094
-106.98542022705078,-100.54586029052734,-92.03643798828125,-113.88494873046875,-91.11650085449219,-94.3362808227539,-100.31587219238281,-94.79624938964844,108.25556945800781,43.30222702026367,43.30222702026367,-286.6739196777344
-72.02780151367188,-86.28683471679688,-77.77741241455078,-103.53565216064453,-83.29703521728516,-89.04664611816406,-66.04821014404297,-71.56783294677734,108.25556945800781,43.30222702026367,43.30222702026367,-286.27349853515625
-72.4877700805664,-101.92576599121094,-85.13690948486328,-93.18636322021484,-63.97835159301758,-85.36689758300781,-78.46736145019531,-88.81665802001953,108.25556945800781,43.30222702026367,43.30222702026367,-286.5045166015625
-65.1282730102539,-76.39750671386719,-83.98699188232422,-91.11650085449219,-89.27662658691406,-68.57804107666016,-70.18792724609375,-65.35826110839844,108.25556945800781,43.30222702026367,43.30222702026367,-284.9644470214844
-65.81822967529297,-76.62748718261719,-81.22718048095703,-87.20677185058594,-99.85590362548828,-82.83706665039062,-76.39750671386719,-66.5081787109375,108.25556945800781,43.30222702026367,43.30222702026367,-286.27349853515625
-80.53722381591797,-89.04664611816406,-65.1282730102539,-99.62592315673828,-80.07725524902344,-86.51681518554688,-55.46893310546875,-95.7161865234375,108.25556945800781,43.30222702026367,43.30222702026367,-286.55072021484375
-95.7161865234375,-78.92733764648438,-72.4877700805664,-89.04664611816406,-76.85747528076172,-101.23580932617188,-79.6172866821289,-90.88652038574219,108.25556945800781,43.30222702026367,43.30222702026367,-285.2724609375
-96.17615509033203,-91.34648895263672,-92.95637512207031,-98.01602935791016,-81.45716094970703,-89.96658325195312,-92.95637512207031,-90.19656372070312,108.25556945800781,43.30222702026367,43.30222702026367,-286.6893310546875
-112.96501159667969,-100.08589172363281,-100.08589172363281,-89.04664611816406,-72.2577896118164,-85.36689758300781,-66.5081787109375,-93.18636322021484,108.25556945800781,43.30222702026367,43.30222702026367,-286.5198974609375
-101.6957778930664,-105.14554595947266,-116.64476013183594,-108.36532592773438,-99.39593505859375,-97.78604888916016,-74.78761291503906,-93.87631225585938,108.25556945800781,43.30222702026367,43.30222702026367,-286.6893310546875
-103.30567169189453,-110.66516876220703,-93.87631225585938,-115.26485443115234,-103.76564025878906,-105.83550262451172,-113.19499969482422,-107.44538879394531,108.25556945800781,43.30222702026367,43.30222702026367,-286.8587341308594
-89.5066146850586,-108.8252944946289,-104.68557739257812,-108.36532592773438,-115.72482299804688,-108.5953140258789,-102.61571502685547,-125.84413146972656,108.25556945800781,43.30222702026367,43.30222702026367,-286.5353088378906
-104.2256088256836,-85.59687805175781,-108.13534545898438,-106.98542022705078,-101.6957778930664,-85.36689758300781,-96.8661117553711,-110.43518829345703,108.25556945800781,43.30222702026367,43.30222702026367,-286.84332275390625
-98.01602935791016,-104.2256088256836,-80.07725524902344,-116.1847915649414,-101.92576599121094,-109.51525115966797,-81.22718048095703,-101.92576599121094,108.25556945800781,43.30222702026367,43.30222702026367,-287.5671691894531
-106.29547119140625,-84.90692901611328,-94.56626892089844,-104.68557739257812,-102.845703125,-110.66516876220703,-81.68714904785156,-99.16595458984375,108.25556945800781,43.30222702026367,43.30222702026367,-287.5825500488281
-102.845703125,-104.68557739257812,-95.4862060546875,-91.34648895263672,-92.72639465332031,-78.92733764648438,-71.56783294677734,-90.65653228759766,108.25556945800781,43.30222702026367,43.30222702026367,-287.39776611328125
-92.49640655517578,-83.06705474853516,-93.64633178710938,-98.47599792480469,-89.5066146850586,-106.98542022705078,-89.7365951538086,-96.17615509033203,108.25556945800781,43.30222702026367,43.30222702026367,-287.2899475097656
-91.34648895263672,-77.31744384765625,-82.3770980834961,-89.04664611816406,-94.79624938964844,-78.23738098144531,-76.16751861572266,-69.95794677734375,108.25556945800781,43.30222702026367,43.30222702026367,-285.42645263671875
