PT_N2_01,PT_N2_03,PT_N2_04,PT_N2_23,PT_GO2_01,PT_GO2_02,PT_H2_01,PT_H2_02,PT_GO2_04_2,PT_FU_05,PT_FU_06,PT_GO2_03_2
-50.17929458618164,-83.52702331542969,-57.07882308959961,-67.6581039428711,-58.68871307373047,-61.448524475097656,-58.4587287902832,-66.5081787109375,108.25556945800781,43.30222702026367,43.30222702026367,-283.3935546875
-69.03800964355469,-55.46893310546875,-53.629058837890625,-70.64789581298828,-62.36846160888672,-81.91712951660156,-46.039573669433594,-64.20833587646484,108.25556945800781,43.30222702026367,43.30222702026367,-284.8104248046875
-65.58824157714844,-58.22874450683594,-64.8982925415039,-75.0176010131836,-52.93910598754883,-75.93753814697266,-44.19969940185547,-63.97835159301758,108.25556945800781,43.30222702026367,43.30222702026367,-284.3484191894531
-81.91712951660156,-63.058414459228516,-70.18792724609375,-80.30724334716797,-63.74836730957031,-56.38887023925781,-61.21854019165039,-77.08745574951172,108.25556945800781,43.30222702026367,43.30222702026367,-285.0568542480469
-93.87631225585938,-68.11807250976562,-69.95794677734375,-82.60708618164062,-55.92890167236328,-88.81665802001953,-56.61885452270508,-75.70755004882812,108.25556945800781,43.30222702026367,43.30222702026367,-284.9644470214844
-79.84727478027344,-63.28839874267578,-74.32764434814453,-86.51681518554688,-82.60708618164062,-83.98699188232422,-57.768775939941406,-75.93753814697266,108.25556945800781,43.30222702026367,43.30222702026367,-285.9346923828125
-78.46736145019531,-70.87788391113281,-75.47756958007812,-65.1282730102539,-72.71775817871094,-77.77741241455078,-66.2781982421875,-95.7161865234375,108.25556945800781,43.30222702026367,43.30222702026367,-285.5496520996094
-84.67694091796875,-74.55763244628906,-80.7672119140625,-87.66674041748047,-72.4877700805664,-90.65653228759766,-80.9971923828125,-90.19656372070312,108.25556945800781,43.30222702026367,43.30222702026367,-285.5650634765625
-90.65653228759766,-99.85590362548828,-70.87788391113281,-84.90692901611328,-59.8386344909668,-66.96814727783203,-72.4877700805664,-82.1471176147461,108.25556945800781,43.30222702026367,43.30222702026367,-284.9798278808594
-80.07725524902344,-90.42655181884766,-91.80645751953125,-74.55763244628906,-95.25621795654297,-80.07725524902344,-75.70755004882812,-78.00739288330078,108.25556945800781,43.30222702026367,43.30222702026367,-286.07330322265625
-81.22718048095703,-79.15731811523438,-95.02623748779297,-94.1063003540039,-86.51681518554688,-88.81665802001953,-60.06861877441406,-79.15731811523438,108.25556945800781,43.30222702026367,43.30222702026367,-286.412109375
-91.57646942138672,-84.67694091796875,-81.45716094970703,-85.59687805175781,-69.49797821044922,-80.30724334716797,-68.11807250976562,-80.30724334716797,108.25556945800781,43.30222702026367,43.30222702026367,-285.3956604003906
-82.1471176147461,-80.7672119140625,-80.30724334716797,-73.40770721435547,-74.32764434814453,-77.54742431640625,-61.90849304199219,-89.5066146850586,108.25556945800781,43.30222702026367,43.30222702026367,-284.517822265625
-62.82843017578125,-85.36689758300781,-73.6376953125,-81.45716094970703,-60.06861877441406,-84.67694091796875,-52.24915313720703,-73.17772674560547,108.25556945800781,43.30222702026367,43.30222702026367,-285.0260314941406
-67.42811584472656,-74.32764434814453,-61.90849304199219,-90.88652038574219,-55.00896453857422,-63.51838302612305,-64.43832397460938,-51.559200286865234,108.25556945800781,43.30222702026367,43.30222702026367,-285.2570495605469
-70.41791534423828,-78.00739288330078,-56.38887023925781,-59.60865020751953,-61.67850875854492,-58.22874450683594,-71.56783294677734,-62.36846160888672,108.25556945800781,43.30222702026367,43.30222702026367,-284.8258361816406
-69.72795867919922,-69.72795867919922,-56.848838806152344,-71.79782104492188,-57.99876022338867,-63.058414459228516,-50.17929458618164,-68.11807250976562,108.25556945800781,43.30222702026367,43.30222702026367,-284.2098083496094
-70.64789581298828,-55.92890167236328,-66.96814727783203,-67.42811584472656,-63.058414459228516,-54.31901168823242,-66.2781982421875,-51.7891845703125,108.25556945800781,43.30222702026367,43.30222702026367,-283.378173828125
-58.22874450683594,-68.34805297851562,-62.36846160888672,-77.77741241455078,-49.949310302734375,-61.90849304199219,-60.988555908203125,-50.409278869628906,108.25556945800781,43.30222702026367,43.30222702026367,-284.7796325683594
-67.6581039428711,-78.00739288330078,-52.24915313720703,-88.356689453125,-56.38887023925781,-61.21854019165039,-59.8386344909668,-52.4791374206543,108.25556945800781,43.30222702026367,43.30222702026367,-284.94903564453125
-71.10786437988281,-78.00739288330078,-62.82843017578125,-73.86767578125,-75.93753814697266,-62.13847732543945,-74.78761291503906,-63.51838302612305,108.25556945800781,43.30222702026367,43.30222702026367,-285.9192810058594
-79.84727478027344,-75.47756958007812,-74.09766387939453,-78.69734954833984,-75.0176010131836,-72.2577896118164,-64.66830444335938,-81.91712951660156,108.25556945800781,43.30222702026367,43.30222702026367,-285.22625732421875
-89.27662658691406,-86.9767837524414,-86.28683471679688,-71.10786437988281,-73.86767578125,-80.07725524902344,-77.08745574951172,-77.77741241455078,108.25556945800781,43.30222702026367,43.30222702026367,-285.6728820800781
-62.598445892333984,-100.54586029052734,-70.18792724609375,-86.05684661865234,-83.06705474853516,-64.8982925415039,-89.27662658691406,-76.39750671386719,108.25556945800781,43.30222702026367,43.30222702026367,-286.65850830078125
-71.79782104492188,-85.13690948486328,-87.66674041748047,-73.6376953125,-90.65653228759766,-82.83706665039062,-78.23738098144531,-90.42655181884766,108.25556945800781,43.30222702026367,43.30222702026367,-286.3197021484375
-76.85747528076172,-84.67694091796875,-88.126708984375,-89.27662658691406,-66.73816680908203,-84.44696044921875,-79.3873062133789,-80.07725524902344,108.25556945800781,43.30222702026367,43.30222702026367,-285.0722351074219
-75.47756958007812,-92.72639465332031,-80.9971923828125,-94.1063003540039,-82.3770980834961,-75.0176010131836,-76.62748718261719,-82.1471176147461,108.25556945800781,43.30222702026367,43.30222702026367,-286.6893310546875
-90.19656372070312,-84.21697235107422,-78.92733764648438,-80.53722381591797,-78.69734954833984,-83.75700378417969,-61.448524475097656,-96.8661117553711,108.25556945800781,43.30222702026367,43.30222702026367,-284.9798278808594
-88.356689453125,-74.09766387939453,-90.65653228759766,-69.95794677734375,-74.55763244628906,-83.98699188232422,-60.29860305786133,-97.0960922241211,108.25556945800781,43.30222702026367,43.30222702026367,-284.57940673828125
-78.46736145019531,-83.75700378417969,-64.43832397460938,-69.03800964355469,-70.41791534423828,-80.07725524902344,-50.86924743652344,-75.2475814819336,108.25556945800781,43.30222702026367,43.30222702026367,-286.27349853515625
-81.91712951660156,-67.42811584472656,-90.42655181884766,-68.80802154541016,-64.66830444335938,-71.79782104492188,-49.02936935424805,-80.07725524902344,108.25556945800781,43.30222702026367,43.30222702026367,-285.857666015625
-73.17772674560547,-72.4877700805664,-67.42811584472656,-67.19813537597656,-60.988555908203125,-64.8982925415039,-47.87944793701172,-76.85747528076172,108.25556945800781,43.30222702026367,43.30222702026367,-283.7477722167969
-71.10786437988281,-59.378665924072266,-81.45716094970703,-66.2781982421875,-62.82843017578125,-44.889652252197266,-49.25935363769531,-68.34805297851562,108.25556945800781,43.30222702026367,43.30222702026367,-284.4562072753906
-57.99876022338867,-67.6581039428711,-68.11807250976562,-61.448524475097656,-62.13847732543945,-61.90849304199219,-52.70912170410156,-59.148681640625,108.25556945800781,43.30222702026367,43.30222702026367,-284.9336242675781
-66.2781982421875,-70.87788391113281,-61.448524475097656,-73.40770721435547,-61.21854019165039,-66.96814727783203,-47.64946365356445,-65.1282730102539,108.25556945800781,43.30222702026367,43.30222702026367,-284.2406005859375
-65.81822967529297,-74.78761291503906,-66.5081787109375,-66.96814727783203,-54.31901168823242,-61.90849304199219,-60.06861877441406,-52.93910598754883,108.25556945800781,43.30222702026367,43.30222702026367,-284.47161865234375
-68.80802154541016,-75.0176010131836,-56.848838806152344,-88.356689453125,-53.39907455444336,-64.8982925415039,-59.60865020751953,-69.95794677734375,108.25556945800781,43.30222702026367,43.30222702026367,-283.6553649902344
-74.55763244628906,-67.8880844116211,-74.78761291503906,-76.85747528076172,-72.4877700805664,-72.4877700805664,-51.7891845703125,-76.85747528076172,108.25556945800781,43.30222702026367,43.30222702026367,-284.85662841796875
-64.66830444335938,-93.18636322021484,-65.35826110839844,-85.82686614990234,-78.92733764648438,-62.82843017578125,-76.62748718261719,-63.058414459228516,108.25556945800781,43.30222702026367,43.30222702026367,-286.8125305175781
-81.91712951660156,-69.26799011230469,-73.17772674560547,-87.89672088623047,-82.3770980834961,-75.70755004882812,-57.53879165649414,-79.3873062133789,108.25556945800781,43.30222702026367,43.30222702026367,-285.6728820800781
-82.83706665039062,-89.5066146850586,-66.04821014404297,-92.72639465332031,-75.0176010131836,-83.06705474853516,-73.86767578125,-80.30724334716797,108.25556945800781,43.30222702026367,43.30222702026367,-285.4880676269531
-75.70755004882812,-96.8661117553711,-72.94773864746094,-87.89672088623047,-89.5066146850586,-75.0176010131836,-92.72639465332031,-77.77741241455078,108.25556945800781,43.30222702026367,43.30222702026367,-286.6893310546875
-94.56626892089844,-84.67694091796875,-84.21697235107422,-86.51681518554688,-89.96658325195312,-72.02780151367188,-74.32764434814453,-91.57646942138672,108.25556945800781,43.30222702026367,43.30222702026367,-286.4891052246094
-69.95794677734375,-104.45559692382812,-82.1471176147461,-88.126708984375,-79.84727478027344,-81.45716094970703,-70.18792724609375,-88.356689453125,108.25556945800781,43.30222702026367,43.30222702026367,-285.4880676269531
-86.28683471679688,-83.98699188232422,-84.44696044921875,-81.91712951660156,-76.16751861572266,-73.86767578125,-71.56783294677734,-90.88652038574219,108.25556945800781,43.30222702026367,43.30222702026367,-285.7344665527344
-91.11650085449219,-72.02780151367188,-75.0176010131836,-78.92733764648438,-90.19656372070312,-71.33785247802734,-65.35826110839844,-74.32764434814453,108.25556945800781,43.30222702026367,43.30222702026367,-285.1492614746094
-78.23738098144531,-79.84727478027344,-89.5066146850586,-85.59687805175781,-71.56783294677734,-89.5066146850586,-67.8880844116211,-77.54742431640625,108.25556945800781,43.30222702026367,43.30222702026367,-286.3042907714844
-65.1282730102539,-79.3873062133789,-50.17929458618164,-63.97835159301758,-63.74836730957031,-66.2781982421875,-72.02780151367188,-57.53879165649414,108.25556945800781,43.30222702026367,43.30222702026367,-284.76422119140625
-74.32764434814453,-77.31744384765625,-50.409278869628906,-80.9971923828125,-52.24915313720703,-60.06861877441406,-63.74836730957031,-54.31901168823242,108.25556945800781,43.30222702026367,43.30222702026367,-284.94903564453125
-61.448524475097656,-67.42811584472656,-57.768775939941406,-79.84727478027344,-50.409278869628906,-59.8386344909668,-45.57960510253906,-79.3873062133789,108.25556945800781,43.30222702026367,43.30222702026367,-285.5496520996094
-54.31901168823242,-66.73816680908203,-63.28839874267578,-75.47756958007812,-50.63926315307617,-59.148681640625,-57.768775939941406,-46.039573669433594,108.25556945800781,43.30222702026367,43.30222702026367,-284.3638000488281
-69.72795867919922,-76.16751861572266,-51.559200286865234,-83.98699188232422,-54.31901168823242,-57.99876022338867,-57.308807373046875,-48.33941650390625,108.25556945800781,43.30222702026367,43.30222702026367,-284.76422119140625
-67.8880844116211,-74.32764434814453,-59.148681640625,-76.62748718261719,-53.629058837890625,-63.058414459228516,-59.8386344909668,-51.559200286865234,108.25556945800781,43.30222702026367,43.30222702026367,-283.76318359375
-75.70755004882812,-76.62748718261719,-60.988555908203125,-77.54742431640625,-49.949310302734375,-59.148681640625,-56.38887023925781,-64.66830444335938,108.25556945800781,43.30222702026367,43.30222702026367,-286.027099609375
-86.51681518554688,-71.10786437988281,-73.17772674560547,-78.69734954833984,-87.66674041748047,-64.43832397460938,-59.378665924072266,-70.41791534423828,108.25556945800781,43.30222702026367,43.30222702026367,-285.9346923828125
-69.95794677734375,-85.82686614990234,-85.82686614990234,-69.03800964355469,-90.65653228759766,-67.6581039428711,-66.73816680908203,-82.83706665039062,108.25556945800781,43.30222702026367,43.30222702026367,-285.33404541015625
-80.9971923828125,-86.9767837524414,-60.988555908203125,-83.06705474853516,-80.30724334716797,-89.04664611816406,-58.22874450683594,-78.46736145019531,108.25556945800781,43.30222702026367,43.30222702026367,-284.517822265625
-74.09766387939453,-85.82686614990234,-87.43675231933594,-89.96658325195312,-74.09766387939453,-89.04664611816406,-84.67694091796875,-69.72795867919922,108.25556945800781,43.30222702026367,43.30222702026367,-285.7652893066406
-84.21697235107422,-91.57646942138672,-68.80802154541016,-107.21540832519531,-78.46736145019531,-85.36689758300781,-59.148681640625,-98.24601745605469,108.25556945800781,43.30222702026367,43.30222702026367,-287.0589294433594
-92.49640655517578,-75.0176010131836,-90.42655181884766,-92.03643798828125,-87.20677185058594,-69.95794677734375,-74.32764434814453,-87.66674041748047,108.25556945800781,43.30222702026367,43.30222702026367,-286.2118835449219
-95.94617462158203,-84.90692901611328,-80.53722381591797,-85.36689758300781,-79.6172866821289,-74.09766387939453,-72.4877700805664,-90.42655181884766,108.25556945800781,43.30222702026367,43.30222702026367,-286.1040954589844
-69.72795867919922,-85.59687805175781,-86.51681518554688,-72.02780151367188,-83.52702331542969,-81.45716094970703,-72.02780151367188,-73.40770721435547,108.25556945800781,43.30222702026367,43.30222702026367,-286.36590576171875
-78.23738098144531,-84.90692901611328,-70.87788391113281,-88.356689453125,-71.56783294677734,-75.47756958007812,-72.2577896118164,-66.5081787109375,108.25556945800781,43.30222702026367,43.30222702026367,-285.9654846191406
-77.77741241455078,-64.43832397460938,-68.80802154541016,-76.62748718261719,-78.00739288330078,-57.308807373046875,-61.21854019165039,-71.56783294677734,108.25556945800781,43.30222702026367,43.30222702026367,-285.0260314941406
-75.0176010131836,-77.31744384765625,-69.72795867919922,-60.29860305786133,-63.51838302612305,-72.4877700805664,-42.819793701171875,-84.21697235107422,108.25556945800781,43.30222702026367,43.30222702026367,-285.4418640136719
-62.598445892333984,-62.82843017578125,-65.81822967529297,-72.02780151367188,-55.92890167236328,-66.5081787109375,-45.3496208190918,-64.20833587646484,108.25556945800781,43.30222702026367,43.30222702026367,-284.08660888671875
-83.98699188232422,-67.19813537597656,-66.96814727783203,-74.09766387939453,-56.61885452270508,-59.148681640625,-52.4791374206543,-66.2781982421875,108.25556945800781,43.30222702026367,43.30222702026367,-284.4408264160156
-66.2781982421875,-78.92733764648438,-48.569400787353516,-83.29703521728516,-55.00896453857422,-58.4587287902832,-50.17929458618164,-72.4877700805664,108.25556945800781,43.30222702026367,43.30222702026367,-283.5475769042969
-75.93753814697266,-56.38887023925781,-62.598445892333984,-71.33785247802734,-63.51838302612305,-54.54899597167969,-53.85904312133789,-72.4877700805664,108.25556945800781,43.30222702026367,43.30222702026367,-284.9182434082031
-68.80802154541016,-60.75857162475586,-67.42811584472656,-64.20833587646484,-65.81822967529297,-71.33785247802734,-46.499542236328125,-69.26799011230469,108.25556945800781,43.30222702026367,43.30222702026367,-284.0711975097656
-86.28683471679688,-75.0176010131836,-76.62748718261719,-58.918697357177734,-72.4877700805664,-75.70755004882812,-66.73816680908203,-65.35826110839844,108.25556945800781,43.30222702026367,43.30222702026367,-286.18109130859375
-90.65653228759766,-70.64789581298828,-74.32764434814453,-85.13690948486328,-52.93910598754883,-87.89672088623047,-59.8386344909668,-80.07725524902344,108.25556945800781,43.30222702026367,43.30222702026367,-285.0260314941406
-88.81665802001953,-75.93753814697266,-76.85747528076172,-84.90692901611328,-59.148681640625,-85.36689758300781,-67.19813537597656,-83.75700378417969,108.25556945800781,43.30222702026367,43.30222702026367,-285.5342712402344
-77.08745574951172,-84.67694091796875,-74.32764434814453,-89.96658325195312,-76.62748718261719,-79.84727478027344,-69.95794677734375,-81.91712951660156,108.25556945800781,43.30222702026367,43.30222702026367,-285.2108459472656
-75.2475814819336,-87.20677185058594,-90.42655181884766,-81.68714904785156,-75.70755004882812,-81.91712951660156,-78.46736145019531,-74.55763244628906,108.25556945800781,43.30222702026367,43.30222702026367,-285.7652893066406
-103.07568359375,-90.88652038574219,-87.66674041748047,-79.3873062133789,-92.49640655517578,-74.55763244628906,-74.09766387939453,-78.23738098144531,108.25556945800781,43.30222702026367,43.30222702026367,-286.1965026855469
-91.34648895263672,-84.67694091796875,-69.72795867919922,-86.51681518554688,-77.77741241455078,-101.6957778930664,-73.86767578125,-88.126708984375,108.25556945800781,43.30222702026367,43.30222702026367,-286.2118835449219
-85.13690948486328,-94.56626892089844,-83.75700378417969,-93.41634368896484,-95.25621795654297,-86.28683471679688,-78.46736145019531,-96.17615509033203,108.25556945800781,43.30222702026367,43.30222702026367,-285.8268737792969
-74.55763244628906,-92.72639465332031,-99.62592315673828,-88.58667755126953,-57.07882308959961,-57.768775939941406,-62.598445892333984,-75.70755004882812,108.25556945800781,43.30222702026367,43.30222702026367,-285.9192810058594
-85.59687805175781,-84.90692901611328,-69.72795867919922,-81.45716094970703,-66.5081787109375,-61.67850875854492,-67.19813537597656,-76.62748718261719,108.25556945800781,43.30222702026367,43.30222702026367,-284.5024108886719
-72.4877700805664,-80.9971923828125,-61.21854019165039,-57.99876022338867,-62.36846160888672,-52.019168853759766,-42.58980941772461,-68.34805297851562,108.25556945800781,43.30222702026367,43.30222702026367,-285.13385009765625
-66.2781982421875,-75.70755004882812,-75.93753814697266,-91.57646942138672,-58.22874450683594,-68.80802154541016,-34.77034378051758,-50.409278869628906,108.25556945800781,43.30222702026367,43.30222702026367,-284.9182434082031
-73.17772674560547,-60.988555908203125,-66.2781982421875,-53.85904312133789,-55.698917388916016,-63.51838302612305,-56.38887023925781,-76.39750671386719,108.25556945800781,43.30222702026367,43.30222702026367,-285.70367431640625
-63.28839874267578,-72.4877700805664,-68.80802154541016,-67.42811584472656,-53.169090270996094,-63.97835159301758,-50.17929458618164,-65.35826110839844,108.25556945800781,43.30222702026367,43.30222702026367,-283.8555908203125
-72.4877700805664,-59.60865020751953,-64.66830444335938,-75.70755004882812,-49.48933792114258,-78.00739288330078,-47.87944793701172,-65.81822967529297,108.25556945800781,43.30222702026367,43.30222702026367,-283.947998046875
-46.959510803222656,-65.58824157714844,-66.96814727783203,-74.78761291503906,-76.62748718261719,-55.698917388916016,-55.00896453857422,-44.65966796875,108.25556945800781,43.30222702026367,43.30222702026367,-285.3648681640625
-84.44696044921875,-65.1282730102539,-67.6581039428711,-76.39750671386719,-59.60865020751953,-67.6581039428711,-57.99876022338867,-72.71775817871094,108.25556945800781,43.30222702026367,43.30222702026367,-284.7796325683594
-58.22874450683594,-87.43675231933594,-66.04821014404297,-75.47756958007812,-70.18792724609375,-63.28839874267578,-69.03800964355469,-71.33785247802734,108.25556945800781,43.30222702026367,43.30222702026367,-284.3946228027344
-74.32764434814453,-79.84727478027344,-81.91712951660156,-73.86767578125,-85.82686614990234,-68.34805297851562,-67.8880844116211,-86.28683471679688,108.25556945800781,43.30222702026367,43.30222702026367,-285.1184387207031
-76.85747528076172,-96.17615509033203,-78.00739288330078,-89.5066146850586,-61.90849304199219,-69.95794677734375,-66.73816680908203,-78.00739288330078,108.25556945800781,43.30222702026367,43.30222702026367,-284.4254150390625
-70.41791534423828,-85.82686614990234,-92.26642608642578,-76.39750671386719,-96.40614318847656,-74.55763244628906,-71.10786437988281,-89.27662658691406,108.25556945800781,43.30222702026367,43.30222702026367,-285.6420593261719
-82.60708618164062,-90.42655181884766,-67.8880844116211,-96.63612365722656,-75.93753814697266,-86.51681518554688,-75.0176010131836,-86.05684661865234,108.25556945800781,43.30222702026367,43.30222702026367,-285.6420593261719
-85.59687805175781,-91.11650085449219,-89.96658325195312,-96.8661117553711,-72.02780151367188,-85.13690948486328,-65.58824157714844,-102.845703125,108.25556945800781,43.30222702026367,43.30222702026367,-285.3802490234375
-84.21697235107422,-94.1063003540039,-76.85747528076172,-100.54586029052734,-70.87788391113281,-83.06705474853516,-78.69734954833984,-75.2475814819336,108.25556945800781,43.30222702026367,43.30222702026367,-286.2118835449219
-86.51681518554688,-75.2475814819336,-89.04664611816406,-89.5066146850586,-82.83706665039062,-79.15731811523438,-69.72795867919922,-78.92733764648438,108.25556945800781,43.30222702026367,43.30222702026367,-286.1965026855469
-85.13690948486328,-73.17772674560547,-88.356689453125,-69.72795867919922,-72.02780151367188,-80.07725524902344,-56.15888595581055,-90.19656372070312,108.25556945800781,43.30222702026367,43.30222702026367,-285.3032531738281
-82.1471176147461,-61.90849304199219,-55.698917388916016,-75.93753814697266,-67.8880844116211,-87.20677185058594,-61.21854019165039,-75.0176010131836,108.25556945800781,43.30222702026367,43.30222702026367,-285.857666015625
-73.86767578125,-79.15731811523438,-60.988555908203125,-73.6376953125,-70.87788391113281,-55.698917388916016,-69.03800964355469,-57.07882308959961,108.25556945800781,43.30222702026367,43.30222702026367,-286.18109130859375
-70.41791534423828,-78.69734954833984,-56.15888595581055,-78.46736145019531,-60.988555908203125,-66.73816680908203,-54.089027404785156,-68.34805297851562,108.25556945800781,43.30222702026367,43.30222702026367,-284.533203125
-69.26799011230469,-69.72795867919922,-81.45716094970703,-67.19813537597656,-63.058414459228516,-44.65966796875,-44.19969940185547,-66.96814727783203,108.25556945800781,43.30222702026367,43.30222702026367,-284.4254150390625
-57.768775939941406,-70.64789581298828,-67.19813537597656,-55.698917388916016,-78.00739288330078,-55.00896453857422,-52.4791374206543,-65.1282730102539,108.25556945800781,43.30222702026367,43.30222702026367,-284.8258361816406
-57.07882308959961,-69.49797821044922,-69.26799011230469,-58.22874450683594,-67.42811584472656,-59.378665924072266,-50.409278869628906,-64.43832397460938,108.25556945800781,43.30222702026367,43.30222702026367,-284.4254150390625
-68.80802154541016,-70.64789581298828,-71.56783294677734,-67.8880844116211,-63.058414459228516,-59.148681640625,-53.85904312133789,-69.49797821044922,108.25556945800781,43.30222702026367,43.30222702026367,-284.5948181152344
-87.43675231933594,-71.10786437988281,-72.2577896118164,-57.53879165649414,-67.6581039428711,-73.6376953125,-68.34805297851562,-76.85747528076172,108.25556945800781,43.30222702026367,43.30222702026367,-285.79608154296875
-62.13847732543945,-75.47756958007812,-73.40770721435547,-68.80802154541016,-72.02780151367188,-72.2577896118164,-69.49797821044922,-75.0176010131836,108.25556945800781,43.30222702026367,43.30222702026367,-285.6266784667969
-90.88652038574219,-70.41791534423828,-74.09766387939453,-82.83706665039062,-80.9971923828125,-64.8982925415039,-65.58824157714844,-81.68714904785156,108.25556945800781,43.30222702026367,43.30222702026367,-285.98089599609375
-75.2475814819336,-68.11807250976562,-69.26799011230469,-83.29703521728516,-61.90849304199219,-72.2577896118164,-65.58824157714844,-64.66830444335938,108.25556945800781,43.30222702026367,43.30222702026367,-285.88848876953125
-87.66674041748047,-86.7468032836914,-97.55606079101562,-78.00739288330078,-75.2475814819336,-75.2475814819336,-91.11650085449219,-77.54742431640625,108.25556945800781,43.30222702026367,43.30222702026367,-285.6266784667969
-81.68714904785156,-70.41791534423828,-83.98699188232422,-93.64633178710938,-84.90692901611328,-101.00582885742188,-73.40770721435547,-87.89672088623047,108.25556945800781,43.30222702026367,43.30222702026367,-286.027099609375
-69.49797821044922,-74.09766387939453,-80.07725524902344,-89.7365951538086,-101.23580932617188,-83.52702331542969,-80.9971923828125,-68.11807250976562,108.25556945800781,43.30222702026367,43.30222702026367,-287.39776611328125
-73.86767578125,-87.66674041748047,-87.20677185058594,-90.19656372070312,-66.73816680908203,-80.53722381591797,-78.69734954833984,-92.26642608642578,108.25556945800781,43.30222702026367,43.30222702026367,-287.0127258300781
-75.70755004882812,-99.62592315673828,-66.96814727783203,-85.13690948486328,-78.00739288330078,-63.28839874267578,-87.66674041748047,-75.0176010131836,108.25556945800781,43.30222702026367,43.30222702026367,-286.8125305175781
-78.00739288330078,-77.77741241455078,-71.33785247802734,-81.22718048095703,-70.64789581298828,-75.2475814819336,-65.35826110839844,-81.45716094970703,108.25556945800781,43.30222702026367,43.30222702026367,-285.2724609375
-73.6376953125,-72.2577896118164,-90.19656372070312,-75.93753814697266,-74.09766387939453,-57.99876022338867,-42.58980941772461,-69.49797821044922,108.25556945800781,43.30222702026367,43.30222702026367,-285.8114929199219
-61.448524475097656,-75.93753814697266,-77.31744384765625,-58.22874450683594,-66.2781982421875,-66.73816680908203,-61.21854019165039,-58.68871307373047,108.25556945800781,43.30222702026367,43.30222702026367,-285.1954345703125
-76.16751861572266,-67.42811584472656,-72.02780151367188,-61.448524475097656,-58.918697357177734,-70.64789581298828,-47.87944793701172,-81.45716094970703,108.25556945800781,43.30222702026367,43.30222702026367,-283.6399841308594
-61.448524475097656,-80.53722381591797,-52.70912170410156,-69.49797821044922,-64.8982925415039,-49.71932601928711,-60.75857162475586,-61.67850875854492,108.25556945800781,43.30222702026367,43.30222702026367,-283.6861877441406
-66.96814727783203,-75.70755004882812,-53.85904312133789,-69.95794677734375,-65.58824157714844,-69.95794677734375,-37.9901237487793,-61.448524475097656,108.25556945800781,43.30222702026367,43.30222702026367,-284.19439697265625
-69.26799011230469,-56.848838806152344,-76.16751861572266,-66.73816680908203,-60.06861877441406,-58.68871307373047,-62.82843017578125,-52.93910598754883,108.25556945800781,43.30222702026367,43.30222702026367,-285.2108459472656
-72.02780151367188,-59.148681640625,-76.85747528076172,-65.58824157714844,-60.75857162475586,-66.73816680908203,-47.64946365356445,-75.47756958007812,108.25556945800781,43.30222702026367,43.30222702026367,-283.8709716796875
-68.80802154541016,-59.60865020751953,-77.31744384765625,-80.30724334716797,-71.33785247802734,-66.04821014404297,-47.87944793701172,-66.2781982421875,108.25556945800781,43.30222702026367,43.30222702026367,-285.287841796875
-64.43832397460938,-79.6172866821289,-75.2475814819336,-77.54742431640625,-73.86767578125,-75.47756958007812,-70.41791534423828,-71.33785247802734,108.25556945800781,43.30222702026367,43.30222702026367,-285.8730773925781
-78.46736145019531,-85.36689758300781,-70.18792724609375,-88.81665802001953,-61.90849304199219,-75.93753814697266,-78.00739288330078,-63.74836730957031,108.25556945800781,43.30222702026367,43.30222702026367,-285.857666015625
-80.07725524902344,-86.05684661865234,-80.07725524902344,-92.72639465332031,-71.79782104492188,-88.58667755126953,-64.43832397460938,-84.44696044921875,108.25556945800781,43.30222702026367,43.30222702026367,-284.90283203125
-76.16751861572266,-93.18636322021484,-86.51681518554688,-97.55606079101562,-66.5081787109375,-87.66674041748047,-79.6172866821289,-90.42655181884766,108.25556945800781,43.30222702026367,43.30222702026367,-286.1348876953125
-79.3873062133789,-89.27662658691406,-76.85747528076172,-106.52545166015625,-73.86767578125,-80.9971923828125,-78.92733764648438,-75.2475814819336,108.25556945800781,43.30222702026367,43.30222702026367,-285.13385009765625
-89.04664611816406,-94.56626892089844,-71.10786437988281,-105.60551452636719,-74.09766387939453,-78.92733764648438,-78.46736145019531,-70.64789581298828,108.25556945800781,43.30222702026367,43.30222702026367,-286.027099609375
-95.94617462158203,-80.30724334716797,-69.95794677734375,-85.82686614990234,-81.68714904785156,-100.54586029052734,-70.87788391113281,-89.5066146850586,108.25556945800781,43.30222702026367,43.30222702026367,-286.4275207519531
-81.91712951660156,-83.29703521728516,-73.40770721435547,-82.1471176147461,-79.3873062133789,-69.72795867919922,-81.22718048095703,-68.57804107666016,108.25556945800781,43.30222702026367,43.30222702026367,-286.4891052246094
-74.78761291503906,-78.92733764648438,-78.69734954833984,-72.4877700805664,-73.17772674560547,-78.00739288330078,-53.629058837890625,-87.20677185058594,108.25556945800781,43.30222702026367,43.30222702026367,-284.57940673828125
-87.66674041748047,-69.03800964355469,-74.55763244628906,-82.3770980834961,-52.019168853759766,-82.60708618164062,-55.698917388916016,-72.02780151367188,108.25556945800781,43.30222702026367,43.30222702026367,-284.7796325683594
-80.7672119140625,-73.6376953125,-70.18792724609375,-61.90849304199219,-70.64789581298828,-51.7891845703125,-58.68871307373047,-75.2475814819336,108.25556945800781,43.30222702026367,43.30222702026367,-284.94903564453125
