PT_FU_02,PT_N2_05,PT_GO2_04_1,PT_N2_19,PT_FU_01_1,PT_LO2_05,PT_N2_06,PT_GO2_03_1
4.763808727264404,-1249.7021484375,-375.032470703125,-75.01993560791016,-499.9679260253906,-374.97314453125,-374.81597900390625,-374.978271484375
5.256134510040283,-1250.215087890625,-375.032470703125,-74.98918151855469,-499.8858947753906,-375.18853759765625,-375.4316101074219,-374.978271484375
-13.175301551818848,-1248.881591796875,-374.7862548828125,-75.04454040527344,-500.3370361328125,-375.0039367675781,-374.9698791503906,-374.947509765625
6.7331109046936035,-1250.1124267578125,-375.032470703125,-75.00148010253906,-499.9269104003906,-374.880859375,-375.123779296875,-375.2857971191406
-1.851815104484558,-1249.599609375,-374.90936279296875,-74.98918151855469,-500.0499572753906,-374.880859375,-375.00067138671875,-375.19354248046875
-1.051786184310913,-1249.7021484375,-374.9401550292969,-75.02608489990234,-500.1319885253906,-375.0654602050781,-374.9390869140625,-374.8860168457031
16.85655403137207,-1251.548583984375,-374.8170166015625,-74.9645767211914,-499.55780029296875,-374.69622802734375,-375.1545715332031,-375.3472900390625
0.640582799911499,-1250.1124267578125,-375.12481689453125,-75.02608489990234,-500.2550354003906,-375.18853759765625,-375.0622253417969,-375.009033203125
7.163895606994629,-1249.7021484375,-375.001708984375,-75.04454040527344,-500.3780517578125,-375.09625244140625,-374.84674072265625,-374.7322692871094
8.517790794372559,-1250.215087890625,-374.90936279296875,-74.98918151855469,-500.0909729003906,-375.12701416015625,-375.00067138671875,-374.9167785644531
1.8098558187484741,-1249.8046875,-374.9401550292969,-75.01993560791016,-500.3370361328125,-375.15777587890625,-374.6928405761719,-374.7015075683594
5.563838005065918,-1250.420166015625,-375.0632629394531,-75.01993560791016,-499.9269104003906,-375.0654602050781,-375.03143310546875,-375.0705261230469
7.717761993408203,-1250.215087890625,-375.032470703125,-75.01378631591797,-499.8858947753906,-374.97314453125,-375.1545715332031,-375.3472900390625
-6.067352294921875,-1249.9073486328125,-375.032470703125,-75.02608489990234,-500.0499572753906,-374.97314453125,-374.9083251953125,-375.0397644042969
-17.42160987854004,-1249.7021484375,-375.2479248046875,-75.04454040527344,-500.4600830078125,-375.4346923828125,-375.5239562988281,-375.2857971191406
20.94900894165039,-1251.3433837890625,-375.0632629394531,-75.00148010253906,-499.9269104003906,-374.91162109375,-375.0622253417969,-375.0705261230469
-8.682831764221191,-1249.599609375,-374.9401550292969,-75.01378631591797,-500.0499572753906,-375.0654602050781,-374.7851867675781,-374.8860168457031
2.8560476303100586,-1250.1124267578125,-374.9709167480469,-74.98918151855469,-499.8858947753906,-374.9423828125,-375.123779296875,-375.2550354003906
-8.652061462402344,-1251.4459228515625,-375.15557861328125,-74.98918151855469,-499.76287841796875,-374.97314453125,-375.21612548828125,-375.0705261230469
-19.083208084106445,-1251.1383056640625,-375.3094787597656,-75.01993560791016,-499.9679260253906,-374.7577819824219,-374.9083251953125,-375.13201904296875
-0.19021649658679962,-1250.6253662109375,-375.001708984375,-74.98302459716797,-500.0089416503906,-374.97314453125,-374.7851867675781,-374.947509765625
-19.206289291381836,-1250.7279052734375,-375.2786865234375,-75.06299591064453,-500.2960205078125,-375.3424072265625,-375.1853332519531,-375.13201904296875
-15.483077049255371,-1250.6253662109375,-375.2786865234375,-75.05684661865234,-500.3780517578125,-375.2193298339844,-375.123779296875,-375.009033203125
2.979128837585449,-1249.8046875,-375.0632629394531,-75.04454040527344,-500.2550354003906,-374.72698974609375,-374.5697021484375,-375.0705261230469
-6.836610794067383,-1249.7021484375,-374.66314697265625,-74.95841979980469,-499.68084716796875,-374.880859375,-375.2469177246094,-375.2857971191406
19.31818199157715,-1251.4459228515625,-375.2786865234375,-75.01993560791016,-500.0089416503906,-375.0346984863281,-374.9390869140625,-374.8860168457031
3.8714687824249268,-1250.83056640625,-374.8785705566406,-74.9522705078125,-499.72186279296875,-375.2500915527344,-375.4623718261719,-375.19354248046875
7.379288196563721,-1250.215087890625,-375.0632629394531,-74.99533081054688,-500.0089416503906,-374.9423828125,-375.03143310546875,-375.2550354003906
5.994622707366943,-1249.599609375,-374.9401550292969,-75.00148010253906,-499.9679260253906,-374.9423828125,-374.81597900390625,-374.8860168457031
-14.436885833740234,-1248.881591796875,-374.7247009277344,-75.01378631591797,-500.4190673828125,-375.3116149902344,-375.00067138671875,-375.009033203125
25.318397521972656,-1250.6253662109375,-375.032470703125,-75.00148010253906,-499.9679260253906,-375.0346984863281,-375.03143310546875,-374.947509765625
9.84091567993164,-1248.984130859375,-374.9709167480469,-75.03839111328125,-500.4190673828125,-375.4346923828125,-375.2776794433594,-375.0705261230469
-0.6517716646194458,-1250.5228271484375,-374.8170166015625,-74.9522705078125,-499.9269104003906,-375.2808532714844,-375.4931640625,-375.16278076171875
9.37936019897461,-1250.1124267578125,-375.2786865234375,-75.01993560791016,-499.63983154296875,-374.69622802734375,-375.0929870605469,-375.3780212402344
7.563910007476807,-1250.420166015625,-374.9709167480469,-74.98302459716797,-499.9679260253906,-375.12701416015625,-375.4316101074219,-375.009033203125
-12.344502449035645,-1249.8046875,-374.9401550292969,-74.98918151855469,-499.9269104003906,-375.0039367675781,-374.9698791503906,-375.009033203125
22.487525939941406,-1250.5228271484375,-375.032470703125,-75.01378631591797,-499.9269104003906,-374.880859375,-374.9083251953125,-374.9167785644531
4.517646312713623,-1250.215087890625,-374.9709167480469,-74.98918151855469,-499.9679260253906,-375.09625244140625,-375.4931640625,-375.16278076171875
-11.975257873535156,-1248.7789306640625,-374.66314697265625,-74.9707260131836,-499.9269104003906,-374.91162109375,-375.123779296875,-375.16278076171875
-7.975113391876221,-1248.984130859375,-375.0632629394531,-75.05684661865234,-500.0909729003906,-375.0346984863281,-374.9083251953125,-374.947509765625
-12.621435165405273,-1248.984130859375,-374.7862548828125,-75.01378631591797,-500.4190673828125,-375.18853759765625,-375.0929870605469,-374.947509765625
-15.483077049255371,-1248.881591796875,-374.90936279296875,-75.05684661865234,-500.2140197753906,-375.0654602050781,-374.9698791503906,-374.947509765625
-14.529196739196777,-1249.9073486328125,-374.9401550292969,-74.99533081054688,-499.9269104003906,-374.880859375,-375.00067138671875,-375.0705261230469
4.8253493309021,-1250.1124267578125,-375.001708984375,-75.02608489990234,-500.0499572753906,-374.97314453125,-374.84674072265625,-374.947509765625
12.241002082824707,-1250.93310546875,-375.0940246582031,-74.9522705078125,-499.68084716796875,-375.12701416015625,-375.5239562988281,-375.009033203125
9.194738388061523,-1249.8046875,-375.001708984375,-75.01993560791016,-500.2140197753906,-375.2193298339844,-375.21612548828125,-375.0705261230469
26.118427276611328,-1251.03564453125,-375.12481689453125,-75.00148010253906,-500.0909729003906,-374.91162109375,-374.84674072265625,-374.947509765625
3.9945502281188965,-1250.420166015625,-374.7247009277344,-74.95841979980469,-500.0089416503906,-375.3731689453125,-375.00067138671875,-374.978271484375
-10.221348762512207,-1248.881591796875,-375.1863708496094,-75.05068969726562,-500.0089416503906,-374.97314453125,-374.8775329589844,-374.947509765625
1.1636786460876465,-1249.8046875,-374.8785705566406,-75.00148010253906,-500.0909729003906,-375.2500915527344,-375.2469177246094,-375.2242736816406
24.302976608276367,-1251.4459228515625,-375.2786865234375,-75.00148010253906,-500.1319885253906,-375.0039367675781,-375.0929870605469,-374.9167785644531
