PT_GG_02
-747.3034057617188
-747.3034057617188
-745.9890747070312
-748.8805541992188
-747.04052734375
-748.1795654296875
-746.4271850585938
-743.88623046875
-746.8652954101562
-747.2157592773438
-746.5148315429688
-747.4786376953125
-746.7776489257812
-746.0767211914062
-747.1281127929688
-748.61767578125
-750.1072387695312
-746.6024169921875
-748.2672119140625
-747.6538696289062
-748.8805541992188
-747.916748046875
-746.164306640625
-745.7261962890625
-746.0767211914062
-747.4786376953125
-744.7623901367188
-743.7109375
-747.2157592773438
-747.916748046875
-747.5662231445312
-748.61767578125
-745.8138427734375
-748.9681396484375
-746.8652954101562
-745.46337890625
-746.251953125
-744.7623901367188
-746.3395385742188
-748.2672119140625
-746.6900634765625
-747.3034057617188
-744.4119262695312
-746.952880859375
-745.2881469726562
-746.164306640625
-749.8443603515625
-749.3186645507812
-748.3547973632812
-749.9319458007812
-748.0919799804688
-747.8291015625
-744.9376220703125
-746.164306640625
-745.375732421875
-744.9376220703125
-745.7261962890625
-749.5814819335938
-749.0557861328125
-750.6329345703125
-747.2157592773438
-749.5814819335938
-749.0557861328125
-748.7929077148438
-748.0919799804688
-746.164306640625
-746.4271850585938
-745.2881469726562
-745.7261962890625
-748.4424438476562
-745.6386108398438
-746.164306640625
-746.7776489257812
-746.8652954101562
-747.6538696289062
-747.5662231445312
-747.3909912109375
-748.3547973632812
-746.6900634765625
-745.2005004882812
-748.2672119140625
-747.4786376953125
-744.6748046875
-746.164306640625
-746.0767211914062
-747.3034057617188
-746.4271850585938
-747.741455078125
-746.164306640625
-745.5509643554688
-749.1433715820312
-749.40625
-748.4424438476562
-748.0043334960938
-748.3547973632812
-747.04052734375
-747.2157592773438
-745.375732421875
-747.04052734375
-746.0767211914062
-746.3395385742188
-747.1281127929688
-748.4424438476562
-746.4271850585938
-746.251953125
-749.40625
-749.5814819335938
-747.741455078125
-749.3186645507812
-748.7929077148438
-746.5148315429688
-747.3034057617188
-747.6538696289062
-746.952880859375
-747.916748046875
-747.8291015625
-748.705322265625
-746.164306640625
-746.6024169921875
-749.1433715820312
-749.7567138671875
-749.8443603515625
-747.3034057617188
-749.1433715820312
-745.9014892578125
-748.1795654296875
-748.8805541992188
-745.2881469726562
-745.9014892578125
-745.8138427734375
-748.8805541992188
-746.5148315429688
-747.3034057617188
-748.61767578125
-749.493896484375
-749.8443603515625
-748.705322265625
-748.2672119140625
-750.5452880859375
-749.6691284179688
-746.4271850585938
-745.5509643554688
-748.4424438476562
-746.3395385742188
-748.705322265625
-748.0043334960938
-746.4271850585938
-748.1795654296875
-748.1795654296875
-749.493896484375
-747.2157592773438
-748.1795654296875
-749.6691284179688
-749.8443603515625
-748.0043334960938
-748.0043334960938
-747.3034057617188
-746.952880859375
-748.530029296875
-748.0919799804688
-748.0043334960938
-746.3395385742188
-748.0919799804688
-748.1795654296875
-749.0557861328125
-750.1072387695312
-750.1072387695312
-748.9681396484375
-748.0043334960938
-747.4786376953125
-747.2157592773438
-747.04052734375
-749.3186645507812
-747.741455078125
-747.6538696289062
-746.7776489257812
-748.3547973632812
-746.8652954101562
-748.61767578125
-750.0195922851562
-749.0557861328125
-749.6691284179688
-750.6329345703125
-748.530029296875
-746.952880859375
-745.9014892578125
-747.8291015625
-747.3909912109375
-747.1281127929688
-748.0919799804688
-746.5148315429688
-745.7261962890625
-746.8652954101562
-748.530029296875
-750.19482421875
-750.9833984375
-747.3034057617188
-748.9681396484375
-748.4424438476562
-748.4424438476562
-748.705322265625
-749.6691284179688
-746.164306640625
-747.1281127929688
-747.3034057617188
-746.251953125
-747.6538696289062
-748.9681396484375
-748.4424438476562
-749.5814819335938
-750.3700561523438
-749.5814819335938
-748.0919799804688
-748.530029296875
-747.3034057617188
-749.493896484375
-748.530029296875
-747.916748046875
-745.9014892578125
-746.4271850585938
-748.705322265625
-747.3034057617188
-749.5814819335938
-747.3034057617188
-748.4424438476562
-749.40625
-750.1072387695312
-748.4424438476562
-749.1433715820312
-749.8443603515625
-747.916748046875
-750.5452880859375
-747.3909912109375
-748.0043334960938
-746.952880859375
-748.705322265625
-750.6329345703125
-747.04052734375
-748.1795654296875
-750.9833984375
-750.9833984375
-748.7929077148438
-747.916748046875
-746.5148315429688
-749.40625
-749.2310180664062
-746.6900634765625
-746.8652954101562
-747.3909912109375
-748.8805541992188
-745.9014892578125
-748.0043334960938
-746.5148315429688
-746.5148315429688
-748.4424438476562
-748.9681396484375
-748.530029296875
-748.3547973632812
-749.493896484375
-748.8805541992188
-747.1281127929688
-749.7567138671875
-748.1795654296875
-746.251953125
-748.9681396484375
-750.7205810546875
-748.0919799804688
-747.8291015625
-749.3186645507812
-746.7776489257812
-749.5814819335938
-749.7567138671875
-748.705322265625
-748.61767578125
-749.40625
-749.0557861328125
-747.916748046875
-746.5148315429688
-746.7776489257812
-747.04052734375
-746.251953125
-747.4786376953125
-749.3186645507812
-746.952880859375
-748.8805541992188
-748.8805541992188
-748.7929077148438
-746.952880859375
-749.3186645507812
-749.2310180664062
-747.4786376953125
-747.741455078125
-747.6538696289062
-748.8805541992188
-747.3909912109375
-749.493896484375
-749.0557861328125
-748.61767578125
-749.40625
-751.1586303710938
-752.0348510742188
-748.530029296875
-749.1433715820312
-750.4577026367188
-747.3909912109375
-747.2157592773438
-748.1795654296875
-750.1072387695312
-747.2157592773438
-746.4271850585938
-749.6691284179688
-748.0919799804688
-748.705322265625
-747.3909912109375
-749.40625
-749.40625
-749.9319458007812
-752.0348510742188
-749.493896484375
-748.3547973632812
-749.0557861328125
-747.916748046875
-750.0195922851562
-747.2157592773438
-745.9014892578125
-745.46337890625
-748.4424438476562
-750.3700561523438
-749.7567138671875
-751.071044921875
-750.0195922851562
-748.2672119140625
-750.3700561523438
-748.2672119140625
-749.40625
-749.0557861328125
-748.61767578125
-749.0557861328125
-746.251953125
-747.6538696289062
-747.4786376953125
-747.4786376953125
-747.2157592773438
-750.19482421875
-748.0043334960938
-749.40625
-748.7929077148438
-748.0043334960938
-747.741455078125
-747.8291015625
-748.2672119140625
-746.3395385742188
-748.0919799804688
-748.3547973632812
-747.3909912109375
-748.2672119140625
-749.40625
-749.3186645507812
-748.0919799804688
-750.3700561523438
-750.3700561523438
-749.493896484375
-748.705322265625
-748.2672119140625
-747.4786376953125
-748.7929077148438
-747.5662231445312
-747.3909912109375
-747.916748046875
-746.0767211914062
-747.916748046875
-746.164306640625
-748.0043334960938
-748.9681396484375
-747.4786376953125
-750.8081665039062
-749.3186645507812
-749.3186645507812
-748.9681396484375
-749.6691284179688
-747.8291015625
-750.0195922851562
-749.5814819335938
-748.705322265625
-748.1795654296875
-747.4786376953125
-748.8805541992188
-749.6691284179688
-749.7567138671875
-748.9681396484375
-750.9833984375
-749.5814819335938
-750.282470703125
-748.1795654296875
-749.1433715820312
-748.3547973632812
-748.0919799804688
-747.3034057617188
-748.530029296875
-748.9681396484375
-748.705322265625
-747.04052734375
-748.9681396484375
-749.1433715820312
-749.8443603515625
-749.6691284179688
-749.5814819335938
-749.3186645507812
-747.04052734375
-748.3547973632812
-747.8291015625
-750.3700561523438
-746.8652954101562
-748.1795654296875
-745.375732421875
-748.9681396484375
-749.5814819335938
-748.3547973632812
-750.8081665039062
-750.7205810546875
-749.0557861328125
-750.8958129882812
-748.705322265625
-748.705322265625
-748.4424438476562
-748.9681396484375
-747.916748046875
-748.1795654296875
-749.3186645507812
-748.7929077148438
-747.5662231445312
-750.5452880859375
-749.3186645507812
-752.2977294921875
-748.2672119140625
-749.1433715820312
-747.6538696289062
-748.9681396484375
-747.916748046875
-746.4271850585938
-749.6691284179688
-748.9681396484375
-748.8805541992188
-748.2672119140625
-748.2672119140625
-749.9319458007812
-748.705322265625
-749.1433715820312
-750.3700561523438
-751.2462768554688
-750.282470703125
-750.5452880859375
-746.6900634765625
-748.530029296875
-747.04052734375
-747.3909912109375
-745.7261962890625
-748.1795654296875
-748.530029296875
-745.1129150390625
-748.3547973632812
-748.1795654296875
-747.916748046875
-750.282470703125
-748.1795654296875
-749.0557861328125
-750.3700561523438
-750.7205810546875
-748.1795654296875
-748.0043334960938
-747.4786376953125
-748.0919799804688
-748.2672119140625
-746.7776489257812
-749.493896484375
-749.3186645507812
-749.3186645507812
-749.5814819335938
-750.1072387695312
-749.5814819335938
-749.40625
-750.1072387695312
-751.3339233398438
-749.2310180664062
-748.0043334960938
-746.251953125
-748.3547973632812
-747.5662231445312
-748.1795654296875
-747.6538696289062
-748.7929077148438
-749.1433715820312
-749.0557861328125
-749.2310180664062
-749.6691284179688
-751.4215087890625
-749.9319458007812
-750.9833984375
-749.3186645507812
-748.4424438476562
-746.952880859375
-748.1795654296875
-746.3395385742188
-750.0195922851562
-748.2672119140625
-748.530029296875
-748.61767578125
-751.4215087890625
-750.5452880859375
-749.6691284179688
-750.282470703125
-749.9319458007812
-749.0557861328125
-747.916748046875
-748.1795654296875
-748.7929077148438
-748.3547973632812
-748.530029296875
-747.8291015625
-748.0043334960938
-748.530029296875
-748.530029296875
-751.3339233398438
-749.5814819335938
-745.6386108398438
-751.2462768554688
-749.7567138671875
-748.9681396484375
-748.705322265625
-749.8443603515625
-747.04052734375
-746.5148315429688
-748.1795654296875
-747.916748046875
-747.1281127929688
-749.493896484375
-748.4424438476562
-749.6691284179688
-748.0919799804688
-752.9110717773438
-747.3909912109375
-748.4424438476562
-747.4786376953125
-746.8652954101562
-747.741455078125
-747.6538696289062
-746.952880859375
-749.9319458007812
-746.164306640625
-748.2672119140625
-749.40625
-748.4424438476562
-748.4424438476562
-750.9833984375
-750.0195922851562
-749.6691284179688
-749.1433715820312
-748.705322265625
-747.04052734375
-747.4786376953125
-747.3909912109375
-746.0767211914062
-746.0767211914062
-746.952880859375
-751.4215087890625
-749.3186645507812
-749.493896484375
-750.19482421875
-747.8291015625
-749.9319458007812
-747.741455078125
-748.7929077148438
-749.0557861328125
-750.282470703125
-748.4424438476562
-745.46337890625
-749.1433715820312
-749.0557861328125
-746.164306640625
-747.741455078125
-748.2672119140625
-749.3186645507812
-749.1433715820312
-748.7929077148438
-749.493896484375
-748.530029296875
-750.8081665039062
-748.9681396484375
-747.916748046875
-747.741455078125
-745.9014892578125
-749.6691284179688
-746.6900634765625
-747.6538696289062
-748.530029296875
-747.8291015625
-750.3700561523438
-750.1072387695312
-749.5814819335938
-750.3700561523438
-750.19482421875
-748.3547973632812
-748.7929077148438
-748.7929077148438
-746.8652954101562
-746.5148315429688
-747.5662231445312
-747.916748046875
-746.6900634765625
-746.952880859375
-748.61767578125
-750.3700561523438
-748.705322265625
-749.9319458007812
-750.3700561523438
-747.8291015625
-748.3547973632812
-747.04052734375
-746.4271850585938
-746.251953125
-747.3034057617188
-748.2672119140625
-746.6024169921875
-750.19482421875
-748.61767578125
-749.8443603515625
-748.4424438476562
-751.4215087890625
-751.3339233398438
-749.40625
-749.5814819335938
-749.3186645507812
-749.1433715820312
-747.8291015625
-746.4271850585938
-748.0043334960938
-745.8138427734375
-746.952880859375
-746.6024169921875
-748.9681396484375
-749.3186645507812
-749.1433715820312
-750.9833984375
-749.0557861328125
-750.1072387695312
-750.19482421875
-747.04052734375
-746.6900634765625
-746.164306640625
-747.2157592773438
-748.0043334960938
-746.4271850585938
-746.251953125
-746.6024169921875
-747.3909912109375
-747.04052734375
-751.071044921875
-749.0557861328125
-751.071044921875
-746.8652954101562
-748.705322265625
-748.2672119140625
-747.2157592773438
-747.4786376953125
-746.5148315429688
-747.1281127929688
-747.1281127929688
-746.6900634765625
-749.1433715820312
-746.952880859375
-749.1433715820312
-749.5814819335938
-748.0043334960938
-747.6538696289062
-750.3700561523438
-748.1795654296875
-749.6691284179688
-749.2310180664062
-746.164306640625
-746.3395385742188
-746.3395385742188
-746.952880859375
-748.0043334960938
-749.2310180664062
-745.375732421875
-749.1433715820312
-749.6691284179688
-748.4424438476562
-749.1433715820312
-748.9681396484375
-749.8443603515625
-747.3034057617188
-746.164306640625
-747.4786376953125
-745.9014892578125
-747.3909912109375
-747.3034057617188
-746.251953125
-746.952880859375
-750.5452880859375
-747.3909912109375
-748.530029296875
-747.741455078125
-748.8805541992188
-749.8443603515625
-748.61767578125
-748.9681396484375
-747.741455078125
-747.1281127929688
-745.6386108398438
-746.0767211914062
-747.3034057617188
-746.5148315429688
-746.164306640625
-747.3909912109375
-746.0767211914062
-750.3700561523438
-748.530029296875
-748.705322265625
-748.705322265625
-747.3034057617188
-748.530029296875
-747.3034057617188
-745.46337890625
-746.6900634765625
-746.5148315429688
-748.9681396484375
-747.4786376953125
-747.5662231445312
-747.8291015625
-748.3547973632812
-745.7261962890625
-747.5662231445312
-747.6538696289062
-748.705322265625
-748.530029296875
-749.0557861328125
-748.4424438476562
-745.9014892578125
-749.3186645507812
-747.3034057617188
-746.4271850585938
-745.375732421875
-747.3909912109375
-746.164306640625
-747.3034057617188
-749.2310180664062
-747.6538696289062
-749.1433715820312
-749.1433715820312
-748.0919799804688
-747.741455078125
-746.5148315429688
-745.46337890625
-746.251953125
-745.2005004882812
-747.3909912109375
-746.8652954101562
-745.9890747070312
-746.164306640625
-748.61767578125
-750.5452880859375
-748.705322265625
-746.0767211914062
-748.3547973632812
-748.2672119140625
-747.2157592773438
-746.7776489257812
-744.6748046875
-746.5148315429688
-746.4271850585938
-747.04052734375
-745.9890747070312
-745.2881469726562
-747.04052734375
-748.1795654296875
-746.8652954101562
-747.8291015625
-746.8652954101562
-747.04052734375
-747.04052734375
-747.1281127929688
-746.164306640625
-744.6748046875
-744.0614624023438
-745.9890747070312
-747.3034057617188
-746.952880859375
-746.251953125
-745.375732421875
-745.9014892578125
-747.3909912109375
-748.61767578125
-748.2672119140625
-746.6900634765625
-749.9319458007812
-747.2157592773438
-747.8291015625
-745.0252685546875
-747.5662231445312
-744.6748046875
-746.7776489257812
-745.7261962890625
-746.0767211914062
-748.705322265625
-746.952880859375
-748.530029296875
-747.741455078125
-748.2672119140625
-745.9890747070312
-745.5509643554688
-746.952880859375
-746.3395385742188
-744.2366943359375
-744.4119262695312
-744.1490478515625
-746.4271850585938
-745.6386108398438
-746.3395385742188
-746.251953125
-745.7261962890625
-747.6538696289062
-750.0195922851562
-747.6538696289062
-746.7776489257812
-745.9014892578125
-746.164306640625
-746.3395385742188
-744.4995727539062
-746.164306640625
-745.2005004882812
-744.7623901367188
-743.5357055664062
-745.6386108398438
-745.1129150390625
-748.7929077148438
-746.6024169921875
-746.6024169921875
-746.6024169921875
-743.9738159179688
-746.6024169921875
-746.952880859375
-745.2005004882812
-746.164306640625
-746.5148315429688
-746.6900634765625
-746.251953125
-744.8500366210938
-745.8138427734375
-746.6024169921875
-747.1281127929688
-749.0557861328125
-748.0043334960938
-747.3034057617188
-746.251953125
-744.587158203125
-744.587158203125
-745.8138427734375
-745.375732421875
-746.0767211914062
-744.3242797851562
-744.9376220703125
-746.251953125
-746.952880859375
-746.4271850585938
-747.2157592773438
-747.1281127929688
-745.6386108398438
-748.8805541992188
-747.2157592773438
-746.251953125
-745.2005004882812
-744.3242797851562
-744.587158203125
-745.7261962890625
-745.46337890625
-744.4995727539062
-745.6386108398438
-745.46337890625
-745.9014892578125
-747.4786376953125
-748.705322265625
-745.375732421875
-746.251953125
-748.530029296875
-747.04052734375
-744.2366943359375
-744.3242797851562
-746.164306640625
-744.2366943359375
-743.5357055664062
-742.8347778320312
-745.7261962890625
-746.251953125
-746.7776489257812
-747.2157592773438
-747.741455078125
-747.5662231445312
-746.8652954101562
-746.6024169921875
-745.6386108398438
-745.6386108398438
-743.3604736328125
-744.587158203125
-743.1852416992188
-746.952880859375
-744.2366943359375
-745.375732421875
-744.2366943359375
-747.3034057617188
-746.4271850585938
-747.741455078125
-748.0919799804688
-744.3242797851562
-746.5148315429688
-746.0767211914062
-747.3909912109375
-745.9890747070312
-746.5148315429688
-744.2366943359375
-743.010009765625
-743.1852416992188
-745.9890747070312
-746.5148315429688
-745.5509643554688
-743.2728881835938
-745.0252685546875
-746.3395385742188
-745.2005004882812
-745.1129150390625
-746.6024169921875
-743.88623046875
-743.798583984375
-744.9376220703125
-744.1490478515625
-742.92236328125
-744.4995727539062
-742.6595458984375
-746.3395385742188
-745.8138427734375
-746.6024169921875
-747.741455078125
-746.0767211914062
-746.6024169921875
-745.6386108398438
-747.04052734375
-744.4119262695312
-745.1129150390625
-745.5509643554688
-743.1852416992188
-745.6386108398438
-744.6748046875
-743.9738159179688
-746.5148315429688
-745.8138427734375
-745.375732421875
-746.6900634765625
-745.7261962890625
-747.04052734375
-745.6386108398438
-745.46337890625
-743.4481201171875
-743.7109375
-744.3242797851562
-743.4481201171875
-744.6748046875
-743.5357055664062
-745.9014892578125
-745.7261962890625
-746.3395385742188
-744.587158203125
-746.3395385742188
-745.9014892578125
-747.04052734375
-745.6386108398438
-745.9014892578125
-744.2366943359375
-744.2366943359375
-745.1129150390625
-743.2728881835938
-744.1490478515625
-743.1852416992188
-744.2366943359375
-744.6748046875
-745.9890747070312
-746.7776489257812
-748.0043334960938
-745.8138427734375
-746.6024169921875
-745.6386108398438
-743.09765625
-744.8500366210938
-743.9738159179688
-743.88623046875
-744.4995727539062
-743.6233520507812
-744.0614624023438
-744.2366943359375
-744.7623901367188
-744.7623901367188
-746.7776489257812
-745.1129150390625
-745.5509643554688
-745.46337890625
-745.0252685546875
-744.9376220703125
-745.375732421875
-743.3604736328125
-742.92236328125
-745.6386108398438
-742.7471313476562
-742.221435546875
-745.375732421875
-746.6900634765625
-745.8138427734375
-745.2881469726562
-745.6386108398438
-745.0252685546875
-744.7623901367188
-743.7109375
-746.5148315429688
-742.5718994140625
-743.6233520507812
-743.7109375
-744.0614624023438
-742.3090209960938
-744.3242797851562
-744.0614624023438
-744.2366943359375
-745.46337890625
-744.587158203125
-743.9738159179688
-745.8138427734375
-743.798583984375
-744.587158203125
-743.1852416992188
-743.4481201171875
-744.587158203125
-743.9738159179688
-743.1852416992188
-744.3242797851562
-742.4843139648438
-743.9738159179688
-745.9014892578125
-745.46337890625
-745.1129150390625
-746.5148315429688
-745.5509643554688
-744.587158203125
-744.587158203125
-741.8709716796875
-744.4995727539062
-744.0614624023438
-743.09765625
-744.3242797851562
-742.7471313476562
-742.8347778320312
-744.587158203125
-744.8500366210938
-743.798583984375
-743.88623046875
-744.8500366210938
-745.6386108398438
-744.1490478515625
-743.4481201171875
-742.3090209960938
-742.8347778320312
-741.9585571289062
-744.4119262695312
-741.7833251953125
-742.6595458984375
-743.1852416992188
-745.5509643554688
-744.587158203125
-746.7776489257812
-746.952880859375
-745.2881469726562
-746.952880859375
-744.9376220703125
-743.09765625
-742.8347778320312
-743.2728881835938
-742.8347778320312
-743.2728881835938
-742.3090209960938
-744.4995727539062
-744.2366943359375
-744.9376220703125
-744.587158203125
-746.6900634765625
-745.7261962890625
-746.164306640625
-744.7623901367188
-744.4119262695312
-745.5509643554688
-743.3604736328125
-743.5357055664062
-740.7318725585938
-742.221435546875
-743.09765625
-743.7109375
-742.7471313476562
-745.2881469726562
-744.9376220703125
-745.2005004882812
-744.8500366210938
-745.2881469726562
-742.92236328125
-743.798583984375
-742.221435546875
-743.7109375
-744.3242797851562
-741.2576293945312
-742.1337890625
-741.6080932617188
-743.9738159179688
-743.010009765625
-744.8500366210938
-743.88623046875
-745.9890747070312
-744.4119262695312
-742.8347778320312
-745.1129150390625
-743.1852416992188
-743.4481201171875
-741.6080932617188
-743.3604736328125
-742.92236328125
-741.6957397460938
-742.1337890625
-741.8709716796875
-742.8347778320312
-744.0614624023438
-743.2728881835938
-744.587158203125
-745.375732421875
-744.3242797851562
-744.6748046875
-743.9738159179688
-743.3604736328125
-741.9585571289062
-741.0823974609375
-741.34521484375
-743.010009765625
-745.5509643554688
-742.221435546875
-743.010009765625
-742.5718994140625
-744.587158203125
-742.3090209960938
-744.0614624023438
-743.9738159179688
-742.4843139648438
-741.7833251953125
-742.221435546875
-742.92236328125
-742.3966674804688
-742.8347778320312
-741.6957397460938
-744.4995727539062
-741.8709716796875
-744.4119262695312
-742.221435546875
-741.6080932617188
-743.9738159179688
-745.2881469726562
-743.09765625
-744.0614624023438
-743.2728881835938
-741.7833251953125
-743.798583984375
-741.432861328125
-740.7318725585938
-742.5718994140625
-741.2576293945312
-741.2576293945312
-741.9585571289062
-741.5204467773438
-744.4119262695312
-743.9738159179688
-743.4481201171875
-743.798583984375
-743.2728881835938
-740.7318725585938
-740.644287109375
-741.8709716796875
-741.6957397460938
-743.2728881835938
-741.6080932617188
-741.7833251953125
-741.6957397460938
-742.1337890625
-742.221435546875
-742.221435546875
-744.1490478515625
-743.4481201171875
-743.010009765625
-742.7471313476562
-743.09765625
-742.7471313476562
-741.34521484375
-740.8195190429688
-740.0309448242188
-739.2423706054688
-742.0462036132812
-743.09765625
-743.798583984375
-741.6080932617188
-743.3604736328125
-744.2366943359375
-744.4119262695312
-740.644287109375
-742.0462036132812
-743.3604736328125
-742.4843139648438
-740.644287109375
-738.5413818359375
-742.0462036132812
-742.3090209960938
-742.0462036132812
-741.6080932617188
-742.7471313476562
-742.7471313476562
-742.0462036132812
-741.7833251953125
-742.221435546875
-743.9738159179688
-742.8347778320312
-742.7471313476562
-741.34521484375
-743.7109375
-741.8709716796875
-743.010009765625
-742.8347778320312
-739.6804809570312
-741.9585571289062
-744.9376220703125
-743.4481201171875
-743.9738159179688
-745.2881469726562
-743.3604736328125
-743.010009765625
-742.4843139648438
-741.34521484375
-739.855712890625
-740.4690551757812
-743.010009765625
-739.855712890625
-736.7013549804688
-742.3966674804688
-741.6957397460938
-741.5204467773438
-744.587158203125
-742.6595458984375
-742.4843139648438
-741.432861328125
-742.221435546875
-740.7318725585938
-741.0823974609375
-741.2576293945312
-740.0309448242188
-739.855712890625
-743.2728881835938
-740.2938232421875
-742.4843139648438
-740.556640625
-741.6957397460938
-743.1852416992188
-742.4843139648438
-742.1337890625
-741.7833251953125
-742.1337890625
-744.0614624023438
-742.6595458984375
-742.6595458984375
-739.9432983398438
-739.76806640625
-742.221435546875
-742.8347778320312
-740.556640625
-741.6080932617188
-741.8709716796875
-741.8709716796875
-742.7471313476562
-743.7109375
-744.1490478515625
-739.9432983398438
-742.92236328125
-743.4481201171875
-739.9432983398438
-742.221435546875
-740.4690551757812
-741.432861328125
-740.644287109375
-742.0462036132812
-741.6957397460938
-742.0462036132812
-741.6957397460938
-741.5204467773438
-743.5357055664062
-742.4843139648438
-742.3966674804688
-741.6957397460938
-739.5051879882812
-741.432861328125
-740.4690551757812
-738.8919067382812
-741.6080932617188
-740.644287109375
-741.432861328125
-743.09765625
-741.9585571289062
-743.010009765625
-743.1852416992188
-743.010009765625
-743.010009765625
-744.2366943359375
-741.1699829101562
-742.3966674804688
-740.2061767578125
-741.0823974609375
-741.432861328125
-740.8195190429688
-741.432861328125
-740.9947509765625
-740.8195190429688
-743.09765625
-740.644287109375
-740.9071044921875
-742.92236328125
-740.644287109375
-742.4843139648438
-741.6957397460938
-741.9585571289062
-740.1185302734375
-738.3661499023438
-739.3299560546875
-739.855712890625
-740.2938232421875
-740.8195190429688
-740.9947509765625
-741.9585571289062
-743.2728881835938
-741.7833251953125
-743.1852416992188
-741.7833251953125
-742.92236328125
-742.1337890625
-740.8195190429688
-740.2938232421875
-739.6804809570312
-740.2061767578125
-739.5928344726562
-741.1699829101562
-741.7833251953125
-740.556640625
-739.9432983398438
-744.0614624023438
