TC_LO2_03,TC_GO2_04_1,TC_GO2_04_2,TC_FU_01,TC_GO2_05,TC_H2_03,TC_FU_02,TC_LO2_04,TC_GG_01,TC_FU_04,TC_FU_05,TC_N2_12_1,TC_LO2_05,TC_LO2_07
2296.717529296875,22.057479858398438,2296.717529296875,2296.717529296875,2296.717529296875,2296.717529296875,2296.717529296875,24.540149688720703,2296.717529296875,2296.717529296875,2296.717529296875,2296.717529296875,2296.717529296875,2296.717529296875
2296.333251953125,21.773773193359375,2296.333251953125,2296.333251953125,2296.333251953125,2296.333251953125,2296.333251953125,24.35493278503418,2296.333251953125,2296.333251953125,2296.333251953125,2296.333251953125,2296.333251953125,2296.333251953125
2296.6025390625,21.916582107543945,2296.6025390625,2296.6025390625,2296.6025390625,2296.6025390625,2296.6025390625,24.526718139648438,2296.6025390625,2296.6025390625,2296.6025390625,2296.6025390625,2296.6025390625,2296.6025390625
2296.624755859375,21.91253089904785,2296.624755859375,2296.624755859375,2296.624755859375,2296.624755859375,2296.624755859375,24.488061904907227,2296.624755859375,2296.624755859375,2296.624755859375,2296.624755859375,2296.624755859375,2296.624755859375
2296.580810546875,21.82855796813965,2296.580810546875,2296.580810546875,2296.580810546875,2296.580810546875,2296.580810546875,24.491744995117188,2296.580810546875,2296.580810546875,2296.580810546875,2296.580810546875,2296.580810546875,2296.580810546875
2296.56005859375,21.87152862548828,2296.56005859375,2296.56005859375,2296.56005859375,2296.56005859375,2296.56005859375,24.477615356445312,2296.56005859375,2296.56005859375,2296.56005859375,2296.56005859375,2296.56005859375,2296.56005859375
2296.5185546875,21.876232147216797,2296.5185546875,2296.5185546875,2296.5185546875,2296.5185546875,2296.5185546875,24.491308212280273,2296.5185546875,2296.5185546875,2296.5185546875,2296.5185546875,2296.5185546875,2296.5185546875
2296.477294921875,21.823549270629883,2296.477294921875,2296.477294921875,2296.477294921875,2296.477294921875,2296.477294921875,24.41267204284668,2296.477294921875,2296.477294921875,2296.477294921875,2296.477294921875,2296.477294921875,2296.477294921875
2296.568603515625,21.847206115722656,2296.568603515625,2296.568603515625,2296.568603515625,2296.568603515625,2296.568603515625,24.51842498779297,2296.568603515625,2296.568603515625,2296.568603515625,2296.568603515625,2296.568603515625,2296.568603515625
2296.609375,21.85667610168457,2296.609375,2296.609375,2296.609375,2296.609375,2296.609375,24.41987419128418,2296.609375,2296.609375,2296.609375,2296.609375,2296.609375,2296.609375
2296.509765625,21.784549713134766,2296.509765625,2296.509765625,2296.509765625,2296.509765625,2296.509765625,24.445764541625977,2296.509765625,2296.509765625,2296.509765625,2296.509765625,2296.509765625,2296.509765625
2296.583740234375,21.85416030883789,2296.583740234375,2296.583740234375,2296.583740234375,2296.583740234375,2296.583740234375,24.559282302856445,2296.583740234375,2296.583740234375,2296.583740234375,2296.583740234375,2296.583740234375,2296.583740234375
2296.55419921875,21.898832321166992,2296.55419921875,2296.55419921875,2296.55419921875,2296.55419921875,2296.55419921875,24.437702178955078,2296.55419921875,2296.55419921875,2296.55419921875,2296.55419921875,2296.55419921875,2296.55419921875
2296.44384765625,21.914020538330078,2296.44384765625,2296.44384765625,2296.44384765625,2296.44384765625,2296.44384765625,24.39354705810547,2296.44384765625,2296.44384765625,2296.44384765625,2296.44384765625,2296.44384765625,2296.44384765625
2296.6259765625,21.83477783203125,2296.6259765625,2296.6259765625,2296.6259765625,2296.6259765625,2296.6259765625,24.625320434570312,2296.6259765625,2296.6259765625,2296.6259765625,2296.6259765625,2296.6259765625,2296.6259765625
2296.48974609375,21.868562698364258,2296.48974609375,2296.48974609375,2296.48974609375,2296.48974609375,2296.48974609375,24.489656448364258,2296.48974609375,2296.48974609375,2296.48974609375,2296.48974609375,2296.48974609375,2296.48974609375
2296.507080078125,21.840974807739258,2296.507080078125,2296.507080078125,2296.507080078125,2296.507080078125,2296.507080078125,24.482210159301758,2296.507080078125,2296.507080078125,2296.507080078125,2296.507080078125,2296.507080078125,2296.507080078125
2296.541015625,21.888139724731445,2296.541015625,2296.541015625,2296.541015625,2296.541015625,2296.541015625,24.472496032714844,2296.541015625,2296.541015625,2296.541015625,2296.541015625,2296.541015625,2296.541015625
2296.548095703125,21.872602462768555,2296.548095703125,2296.548095703125,2296.548095703125,2296.548095703125,2296.548095703125,24.46991729736328,2296.548095703125,2296.548095703125,2296.548095703125,2296.548095703125,2296.548095703125,2296.548095703125
2296.650390625,21.901172637939453,2296.650390625,2296.650390625,2296.650390625,2296.650390625,2296.650390625,24.58564567565918,2296.650390625,2296.650390625,2296.650390625,2296.650390625,2296.650390625,2296.650390625
2296.677490234375,21.92789077758789,2296.677490234375,2296.677490234375,2296.677490234375,2296.677490234375,2296.677490234375,24.52830696105957,2296.677490234375,2296.677490234375,2296.677490234375,2296.677490234375,2296.677490234375,2296.677490234375
2296.58203125,21.95591163635254,2296.58203125,2296.58203125,2296.58203125,2296.58203125,2296.58203125,24.524417877197266,2296.58203125,2296.58203125,2296.58203125,2296.58203125,2296.58203125,2296.58203125
2296.639404296875,21.96746253967285,2296.639404296875,2296.639404296875,2296.639404296875,2296.639404296875,2296.639404296875,24.603551864624023,2296.639404296875,2296.639404296875,2296.639404296875,2296.639404296875,2296.639404296875,2296.639404296875
2296.67822265625,21.884836196899414,2296.67822265625,2296.67822265625,2296.67822265625,2296.67822265625,2296.67822265625,24.58157730102539,2296.67822265625,2296.67822265625,2296.67822265625,2296.67822265625,2296.67822265625,2296.67822265625
2296.52685546875,21.817432403564453,2296.52685546875,2296.52685546875,2296.52685546875,2296.52685546875,2296.52685546875,24.55817985534668,2296.52685546875,2296.52685546875,2296.52685546875,2296.52685546875,2296.52685546875,2296.52685546875
2296.643798828125,21.87796974182129,2296.643798828125,2296.643798828125,2296.643798828125,2296.643798828125,2296.643798828125,24.526269912719727,2296.643798828125,2296.643798828125,2296.643798828125,2296.643798828125,2296.643798828125,2296.643798828125
2296.53857421875,21.815528869628906,2296.53857421875,2296.53857421875,2296.53857421875,2296.53857421875,2296.53857421875,24.551435470581055,2296.53857421875,2296.53857421875,2296.53857421875,2296.53857421875,2296.53857421875,2296.53857421875
2296.55517578125,21.826217651367188,2296.55517578125,2296.55517578125,2296.55517578125,2296.55517578125,2296.55517578125,24.488487243652344,2296.55517578125,2296.55517578125,2296.55517578125,2296.55517578125,2296.55517578125,2296.55517578125
2296.58642578125,21.947771072387695,2296.58642578125,2296.58642578125,2296.58642578125,2296.58642578125,2296.58642578125,24.589906692504883,2296.58642578125,2296.58642578125,2296.58642578125,2296.58642578125,2296.58642578125,2296.58642578125
2296.479736328125,21.821979522705078,2296.479736328125,2296.479736328125,2296.479736328125,2296.479736328125,2296.479736328125,24.37394905090332,2296.479736328125,2296.479736328125,2296.479736328125,2296.479736328125,2296.479736328125,2296.479736328125
2296.59326171875,21.90155601501465,2296.59326171875,2296.59326171875,2296.59326171875,2296.59326171875,2296.59326171875,24.521650314331055,2296.59326171875,2296.59326171875,2296.59326171875,2296.59326171875,2296.59326171875,2296.59326171875
2296.578857421875,21.926572799682617,2296.578857421875,2296.578857421875,2296.578857421875,2296.578857421875,2296.578857421875,24.48268699645996,2296.578857421875,2296.578857421875,2296.578857421875,2296.578857421875,2296.578857421875,2296.578857421875
2296.572021484375,21.759931564331055,2296.572021484375,2296.572021484375,2296.572021484375,2296.572021484375,2296.572021484375,24.510051727294922,2296.572021484375,2296.572021484375,2296.572021484375,2296.572021484375,2296.572021484375,2296.572021484375
2296.5107421875,21.811643600463867,2296.5107421875,2296.5107421875,2296.5107421875,2296.5107421875,2296.5107421875,24.499330520629883,2296.5107421875,2296.5107421875,2296.5107421875,2296.5107421875,2296.5107421875,2296.5107421875
2296.504638671875,21.899856567382812,2296.504638671875,2296.504638671875,2296.504638671875,2296.504638671875,2296.504638671875,24.4431095123291,2296.504638671875,2296.504638671875,2296.504638671875,2296.504638671875,2296.504638671875,2296.504638671875
2296.450927734375,21.819910049438477,2296.450927734375,2296.450927734375,2296.450927734375,2296.450927734375,2296.450927734375,24.41480827331543,2296.450927734375,2296.450927734375,2296.450927734375,2296.450927734375,2296.450927734375,2296.450927734375
2296.584716796875,21.85393524169922,2296.584716796875,2296.584716796875,2296.584716796875,2296.584716796875,2296.584716796875,24.478294372558594,2296.584716796875,2296.584716796875,2296.584716796875,2296.584716796875,2296.584716796875,2296.584716796875
2296.5595703125,21.90718650817871,2296.5595703125,2296.5595703125,2296.5595703125,2296.5595703125,2296.5595703125,24.469806671142578,2296.5595703125,2296.5595703125,2296.5595703125,2296.5595703125,2296.5595703125,2296.5595703125
